Image_Index,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31,node_32,node_33,node_34,node_35,node_36,node_37,node_38,node_39,node_40,node_41,node_42,node_43,node_44,node_45,node_46,node_47,node_48,node_49,node_50,node_51,node_52,node_53,node_54,node_55,node_56,node_57,node_58,node_59,node_60,node_61,node_62,node_63
99,0.0,0.0,1.647998,0.0,2.89476,0.0,1.3695176,1.4198489,1.0849831,0.299455,0.0,0.0,1.1770046,1.5854747,0.405585,3.9283404,0.0,1.6531525,2.4432857,0.88214403,0.54162955,1.8912643,1.3018435,1.0042627,1.1590468,0.044039994,0.0,0.60377705,0.0,0.0,0.0,1.3934966,0.0,1.7387534,1.8455099,1.2606851,0.7095719,0.85966784,0.0,1.4299269,0.6727315,0.0,0.361972,0.0,0.0,1.4671785,3.3295882,1.9746337,3.9790578,0.0,4.07653,0.0,0.0,0.113839135,0.0,0.5227096,1.7467484,0.6142716,1.0051545,0.39931643,1.9272299,0.0,0.2390928,3.6461532
104,0.0,0.1457093,1.3352754,0.0,1.8283927,0.0,1.243015,1.2435677,1.3849944,0.2567744,0.0,0.0,1.1670281,1.1810848,1.2741901,2.653013,0.0,1.8589299,1.8371912,0.18703611,0.98345155,2.2228732,1.0068098,1.0859125,1.3315575,0.42570803,0.0,0.620734,0.7333837,0.0,0.0,1.0838091,0.0,1.6158621,1.2775456,0.67263734,0.32313213,0.46272784,0.0,0.41898108,0.6422948,0.0,0.0,0.0,0.0,1.0125653,3.4612033,1.8084921,4.108836,0.3194008,3.485324,0.0,0.0,1.0520117,0.0,0.15161583,0.87395763,0.40870383,0.7831245,0.06093512,1.584661,0.0,0.5880313,2.7110112
105,0.0,0.026847063,1.980333,0.0,2.306139,0.0,1.0215156,1.4983732,1.3937546,0.10177309,0.0,0.0,0.9577335,1.873455,0.95008117,3.9153984,0.0,1.3232652,1.906581,0.95036554,0.75188637,2.069189,1.3059995,0.54860616,0.61774373,0.0,0.0,0.66331613,0.0,0.0,0.0,1.268799,0.0,1.9507459,1.6548935,0.76093966,0.1274553,0.6060887,0.0,0.6780212,0.6918389,0.0,0.0,0.0,0.023850366,1.2193841,3.6040604,2.0529046,4.9733524,0.3084128,3.9703739,0.0,0.0,0.8576278,0.0,0.5351093,1.5623207,0.4148311,0.56379074,0.40278634,1.8267874,0.0,0.9009574,3.6091797
108,0.0,0.028531274,0.66736126,0.0,2.3635273,0.0,1.2849066,0.7623602,0.783249,0.09429895,0.0,0.0,0.97006345,0.54952115,0.5964118,3.106371,0.0,1.9554888,2.2020767,0.75920284,0.027448747,1.5643778,0.8945286,0.80157197,1.3340769,0.0,0.0,0.73025244,0.017574219,0.0,0.0,1.0850383,0.0,1.5866416,1.0842618,0.8249197,0.7518089,0.49341026,0.0,0.9549614,0.17483632,0.0,0.59298295,0.0,0.092140734,0.802632,3.0001192,1.6179886,3.3975496,0.0,3.518212,0.0,0.0,0.6042854,0.0,0.1735297,0.86875755,0.5627245,0.57915014,0.93715817,1.4383159,0.0,0.0,2.9932857
113,0.0,0.0,1.4808412,0.0,2.4741335,0.0,1.2359678,1.1293238,1.0366857,0.11635674,0.0,0.0,0.9264169,1.1222725,0.7257518,3.7564385,0.0,1.3763354,2.2520983,1.1439126,0.32525906,1.8573171,1.109348,0.69545454,0.87889844,0.0,0.0,0.566602,0.0,0.0,0.0,1.2283305,0.0,1.7495681,1.6994611,0.9104515,0.42863593,0.6054418,0.0,1.0388216,0.41057086,0.0,0.40080264,0.0,0.1780296,1.0768781,3.3787324,2.103094,3.9664247,0.2197574,3.876987,0.0,0.0,0.62584305,0.0,0.66649675,1.1639966,0.50188136,0.5139055,0.65490174,2.0914452,0.0,0.3704944,3.2734585
118,0.0,0.23532984,1.469979,0.0,1.9479955,0.0,1.144173,1.0754113,0.79137135,0.15164581,0.0,0.0,1.0628649,0.8859936,0.53119487,3.0900533,0.0,1.696518,1.8184947,0.6169596,0.35126755,1.9751356,0.9220717,0.5718419,1.1481187,0.0,0.0,0.71097994,0.0,0.0,0.0,0.9182588,0.0,1.612242,1.0311044,0.5966994,0.3449223,0.4312092,0.0,0.64864373,0.35086483,0.032663878,0.06045272,0.0,0.0,0.6258164,2.7517037,1.6604627,3.8628197,0.32197806,3.812067,0.0,0.0,0.7589427,0.0,0.3426396,1.3573489,0.24726698,0.654626,0.575861,1.4336578,0.0,0.34628567,3.2375102
125,0.0,0.0,1.337328,0.0,2.3059256,0.0,1.1981454,0.4249129,0.96975434,0.15802541,0.0,0.0,0.83517027,0.89040047,0.7498981,2.776646,0.0,1.5464904,2.132812,0.99775976,0.692511,1.8938508,0.6604588,0.91152614,1.1796073,0.56048536,0.0,0.3218281,0.0,0.0,0.0,1.2121403,0.0,1.9502414,1.4201665,0.9048629,1.0412292,0.73977125,0.0,1.2024798,1.0652162,0.0,0.51496464,0.0,0.8094099,1.3795487,2.645014,2.0189424,3.1647322,0.0922374,3.782053,0.0,0.16642469,0.8144876,0.0,1.0486195,0.9751242,0.6836252,0.9865707,0.7335882,2.289679,0.0,0.57639647,2.050162
150,0.0,0.0,1.1901506,0.0,2.805829,0.0,1.358169,0.95124626,1.1961797,0.44618297,0.0,0.0,1.0261917,1.2453862,0.7525579,3.5956242,0.0,1.7663875,2.524183,0.820499,0.5107639,1.9918816,1.0528089,1.2185159,1.4224026,0.24456501,0.0,0.7480451,0.0,0.0,0.0,1.305355,0.0,1.8068273,1.7377874,1.2629282,0.77767193,0.6219794,0.0,1.2265528,0.82981974,0.0,0.47370428,0.0,0.0,1.5156668,3.693073,2.353088,4.109441,0.0,4.1302037,0.0,0.020047346,0.45367575,0.0,0.48337075,1.160404,0.70765626,1.0979079,0.42325383,2.25443,0.0,0.31221655,3.0716817
151,0.0,0.4980795,2.0738118,0.0,1.4304072,0.0,0.531201,1.6966262,0.8508651,0.65318286,0.0,0.0,1.151915,2.460507,1.1372988,1.7805548,0.0,1.6021835,1.7134356,0.0,1.7106323,1.6574427,0.8402084,1.8972679,1.3259054,0.57309043,0.0,0.61669433,0.5227604,0.0,0.0,1.1597219,0.0,1.6107173,1.1130139,0.71354806,0.83843535,0.35098332,0.0,1.1176736,2.1307473,0.0,0.0,0.0,0.0,1.8760083,2.5683608,2.328299,3.6944299,0.26229703,3.9348478,0.0,0.0,0.6235056,0.0,0.6122162,1.9375857,0.37317812,1.757679,0.0,1.8204244,0.0,1.0753992,2.194487
185,0.0,0.0,1.560939,0.0,2.7331688,0.0,1.2861475,0.76661223,0.8520603,0.13866735,0.0,0.0,0.95103395,1.1709102,0.3473522,3.5109296,0.0,1.2924567,2.5728457,1.3400271,0.3389085,1.4635175,1.1050926,0.8251221,0.91548944,0.26853287,0.0,0.5444896,0.0,0.0,0.0,1.5379771,0.0,1.5609119,1.7434008,1.1905335,1.1485021,0.9969245,0.0,1.2668122,1.0587922,0.0,0.6792227,0.0,0.36177158,1.4849035,2.803922,1.6999999,3.4146729,0.0,3.9950132,0.0,0.033398725,0.6401378,0.0,0.9759942,1.4717418,0.51701117,1.1336454,0.7216051,2.0299888,0.0,0.13456774,2.6719282
193,0.0,0.0,1.0265902,0.0,2.4682844,0.0,0.9364213,0.70034564,0.80902827,0.37243745,0.0,0.0,0.7420576,0.8920187,0.5226895,2.7144716,0.0,1.3890985,1.350117,0.20791234,0.45503876,2.162301,0.44998062,0.5475323,0.93067276,0.3688451,0.0,0.5191368,0.0,0.0,0.0,0.51267743,0.0,2.2280133,0.76322824,0.84426427,0.6047704,0.60317844,0.0,1.1227882,0.12995665,0.0,0.28371894,0.0,0.03401354,1.0934448,2.8179226,1.7324117,3.813032,0.08729933,3.0030377,0.0,0.0,0.6586263,0.0,0.31454435,1.141771,0.6701857,0.8865666,0.6132493,1.7757585,0.0,0.67064154,2.5230875
206,0.0,0.0,1.1587504,0.0,1.9480001,0.0,1.1152581,0.8200157,0.9507407,0.122773655,0.0,0.0,1.1631848,0.6909485,0.8983141,3.2621098,0.0,2.289285,2.2657309,0.72595114,0.30832443,2.099954,0.7027484,0.94972044,1.7056506,0.34732467,0.0,0.63909733,0.23171468,0.0,0.0,0.86613315,0.0,1.8511647,0.9367779,0.91333705,0.603492,0.3841463,0.0,0.86829436,0.31442013,0.0,0.31714788,0.0,0.0,0.7760077,3.1934364,2.0866144,3.974847,0.13764884,4.1986175,0.0,0.0,0.8751358,0.0,0.0,0.9789579,0.4808583,0.89130735,0.75838524,1.7820368,0.0,0.19570975,3.2200742
209,0.0,0.15220286,0.9298177,0.0,2.4145916,0.0,1.2078235,0.8703411,0.8148339,0.17480063,0.0,0.0,1.0166157,0.4326821,0.6200294,2.970219,0.0,2.0429115,1.8153267,0.4208958,0.22260328,2.028735,0.6251842,0.3472647,0.96006995,0.17194714,0.0,0.57549894,0.25965896,0.0,0.0,0.75545543,0.0,2.1212454,0.6663108,0.53475577,0.7122013,0.6644354,0.0,0.86200655,0.040402044,0.0,0.30702776,0.0,0.20233318,0.9233859,2.9447966,1.6387119,3.6854458,0.32578576,3.45631,0.0,0.0,0.86988574,0.0,0.17525342,1.3178897,0.64668363,0.634537,0.865694,1.4077178,0.0,0.47074044,3.118799
212,0.0,0.07272757,1.4684925,0.0,2.675699,0.0,1.2675382,1.4249802,0.9741571,0.20848498,0.0,0.0,1.087317,1.4249982,0.8425078,3.15224,0.0,1.6848358,1.5902828,0.5040566,0.6397312,2.181995,1.1426677,0.6475328,0.7965382,0.0,0.0,0.5744622,0.0,0.0,0.0,1.2357072,0.0,2.1195736,1.5665053,0.829423,0.47156474,0.76898056,0.0,1.1739414,0.5220786,0.0,0.2978318,0.0,0.0,1.2292472,3.6763277,1.7097148,3.870123,0.43822688,3.2926517,0.0,0.0,0.37050658,0.0,0.72682995,1.4208513,0.7708229,0.51805836,0.4408889,1.8153311,0.0,0.6161658,2.9198983
214,0.0,0.045105524,1.2647665,0.0,2.6606789,0.0,1.050621,0.96511024,0.92657447,0.3505944,0.0,0.0,0.88170195,1.1337689,0.68457556,3.5359218,0.0,1.7918172,2.046743,0.76220167,0.34310383,2.1486478,0.7243999,0.741297,0.96392906,0.0,0.0,0.5878529,0.0,0.0,0.0,0.85490984,0.0,2.1986146,1.2386876,0.9537446,0.62054235,0.5387591,0.0,1.281321,0.37648162,0.0,0.39362472,0.0,0.036981232,1.2017174,3.2199695,2.303504,4.1613,0.17741832,3.8892376,0.0,0.0,0.5936532,0.0,0.42564404,1.375995,0.76020265,0.7239373,0.7685015,1.8930931,0.0,0.5683767,3.233184
235,0.0,0.10419486,1.9263079,0.0,2.1834586,0.0,1.0774676,1.4821466,0.9554986,0.13182598,0.0,0.0,0.83773094,1.5278556,0.40959626,3.2890759,0.0,1.2451229,1.928443,0.6735123,0.6681256,1.5359995,1.309703,0.61056656,0.60324705,0.0,0.0,0.54264665,0.0,0.0,0.0,1.1296088,0.0,1.4697882,1.4065216,0.79219747,0.5586166,0.8375187,0.0,0.9982699,0.91248196,0.0,0.08298598,0.0,0.0,1.3621942,2.5378563,1.2890894,3.9670918,0.0,3.7343884,0.0,0.0,0.4689288,0.0,0.4968015,2.0199308,0.30978248,1.0304471,0.24512376,1.3416786,0.0,0.48544252,3.1918576
241,0.0,1.028302,1.7572911,0.0,1.5450387,0.0,0.52715605,1.8895952,1.016488,0.6593533,0.0,0.0,1.2800233,2.0283523,1.3319052,1.2507747,0.0,2.1461787,1.5799785,0.0,1.878927,2.006583,0.8458432,1.9425503,1.41794,0.42780274,0.0,0.7746084,1.4621179,0.0,0.0,1.3800341,0.0,1.907563,0.8290659,0.66601336,0.7696053,0.25753263,0.0,0.9296571,1.9959176,0.0,0.0,0.0,0.0,1.4007536,3.1318214,1.9226128,3.6121774,0.44213396,3.3716671,0.0,0.0,0.8221004,0.0,0.70228523,1.7373338,0.315115,1.5467005,0.0,1.4293072,0.0,0.98470277,2.1448803
252,0.0,0.03498365,1.1367435,0.0,2.8501813,0.0,1.3762326,0.9375918,0.9566635,0.12493029,0.0,0.0,1.108701,0.8373845,0.5680688,4.012012,0.0,1.8606288,2.545763,1.0740415,0.21718761,1.8819429,1.1418322,0.48922232,0.9644317,0.0,0.0,0.78170645,0.0,0.0,0.0,1.3244448,0.0,1.86896,1.6248735,0.8036739,0.71843904,0.7249562,0.0,0.9371331,0.22524118,0.0,0.64722633,0.0,0.4926297,1.0336492,3.5826144,2.0432732,4.0463476,0.1871856,4.0323353,0.0,0.0,0.77001876,0.0,0.5964913,1.1969385,0.578205,0.51542723,1.0583571,1.8809854,0.0,0.25572553,3.6231093
264,0.0,0.0,0.80013865,0.0,2.1654434,0.0,1.104214,0.51715666,0.8188015,0.2278218,0.0,0.0,0.90895826,0.5049553,0.69029754,2.6162052,0.0,1.739964,2.031636,0.7028534,0.3640081,1.8010932,0.48871794,0.9961215,1.3374611,0.45680174,0.0,0.45505106,0.0,0.0,0.0,0.7544829,0.0,1.6813512,1.1111021,0.8058428,0.8392012,0.6163307,0.0,1.2283211,0.46913707,0.0,0.5755773,0.0,0.39693975,0.9120592,2.7505026,1.8695493,2.8508327,0.0,3.5001712,0.0,0.0,0.63277876,0.0,0.37109974,0.70954275,0.72426957,0.80826294,0.945461,1.8500849,0.0,0.1898513,2.1892095
273,0.0,0.0,2.6452909,0.0,2.0895674,0.0,0.9606734,1.7884586,1.1460787,0.30194795,0.0,0.0,0.9807286,1.9457191,1.1123325,3.8527575,0.0,1.3120577,1.599732,0.934761,0.69919014,2.6516995,1.244085,0.7671383,1.1520731,0.3902452,0.0,0.43167412,0.0,0.0,0.0,0.8579147,0.0,1.9095775,1.6979383,1.0161,0.0,0.77198386,0.0,1.0338442,0.28505486,0.0,0.0,0.0,0.0,1.0380641,3.6058989,2.3258708,4.787202,0.5596057,4.1559157,0.0,0.0,0.5779038,0.0,0.17819662,1.5566092,0.45036545,0.68481326,0.1779032,2.3715177,0.0,0.7649309,3.7074847
274,0.0,0.0,2.0253081,0.0,2.2476544,0.0,0.96610814,1.7655072,1.133322,0.41367683,0.0,0.0,1.1222144,2.0794914,0.8975654,3.1031828,0.0,1.2524943,1.4699638,0.43365186,1.0031481,2.227636,1.2185884,1.1208054,0.95014745,0.108455956,0.0,0.5275247,0.0,0.0,0.0,1.1260917,0.0,1.8747756,1.7598891,1.2175894,0.24649878,0.6860022,0.0,1.4022578,0.87655115,0.0,0.0,0.0,0.0,1.3865713,3.4370544,1.8784711,4.030511,0.2285141,3.519847,0.0,0.0,0.10071067,0.0,0.5677961,1.6582594,0.585525,1.0121481,0.0,2.153491,0.0,0.7213297,2.9789689
281,0.0,0.0,1.4873871,0.0,2.6361887,0.0,1.3525746,1.0067853,0.8615174,0.07813467,0.0,0.0,1.0138332,1.1039164,0.42682636,3.888649,0.0,1.5926741,2.4163077,1.183759,0.16372743,1.7579036,1.0844672,0.64701176,1.0909402,0.0046500936,0.0,0.79859555,0.0,0.0,0.0,1.3338306,0.0,1.6164843,1.8156363,1.0917845,0.60636175,0.7696076,0.0,1.0551907,0.3432806,0.0,0.58784765,0.0,0.049813733,1.0962815,3.0913687,1.9339786,3.9274158,0.027439464,4.1322026,0.0,0.0,0.56806594,0.0,0.49746904,1.4369866,0.3635037,0.7260535,0.77131337,1.9647708,0.0,0.17775275,3.5297177
284,0.0,0.24768421,1.7743481,0.0,1.9133009,0.0,1.1737928,1.5043705,1.2429047,0.06763849,0.0,0.0,1.136097,1.7507733,0.68766254,2.9980154,0.0,1.5354753,2.409781,0.5781673,0.9138567,1.2654282,1.3462535,1.3217708,0.9644015,0.0,0.0,0.6331879,0.09267482,0.0,0.0,1.5649935,0.0,0.98444206,1.6279023,0.76998764,0.585419,0.37475803,0.0,1.022306,1.309732,0.0,0.0,0.0,0.0,1.3718468,2.7638137,1.5969536,3.9129477,0.0,3.9013848,0.0,0.0,0.65970635,0.0,0.53422195,1.6639254,0.2688424,1.1854782,0.0,1.298269,0.0,0.36837307,2.9904387
292,0.0,0.0,1.9203676,0.0,2.0589495,0.0,1.2226653,1.4889326,1.1145763,0.0,0.0,0.0,1.0316465,1.4480273,0.525603,3.2048526,0.0,1.1977835,2.1913135,1.0115945,0.6676159,1.3051571,1.3309996,0.8282128,0.7500687,0.0,0.0,0.4133736,0.0,0.0,0.0,1.2683735,0.0,1.1010566,1.571882,0.7621803,0.57611895,0.7187866,0.0,1.2129467,0.9360359,0.0,0.14150237,0.0,0.0,1.1808162,2.4548638,1.1623656,3.4796782,0.0,3.8604693,0.0,0.0,0.58950114,0.0,0.4945933,1.7190429,0.4257149,0.8751708,0.2088512,1.3861892,0.0,0.2630989,2.9381328
315,0.0,0.0,2.1733975,0.0,2.3737128,0.0,1.1923993,1.3521148,1.110488,0.3092798,0.0,0.0,1.2859626,1.7098032,0.80978054,3.9935756,0.0,1.7759053,2.3543727,1.1059102,0.7558059,2.3052635,1.2206148,1.0678917,1.2970833,0.35241947,0.0,0.4357956,0.0,0.0,0.0,1.2765199,0.0,1.8157641,1.8561648,1.2419171,0.36997125,0.8032661,0.0,1.3329444,0.70296204,0.0,0.19794221,0.0,0.0,1.2491765,3.2648454,2.2421029,4.4056873,0.26361182,4.509937,0.0,0.0,0.5312065,0.0,0.4805229,1.7720232,0.42084962,1.1488914,0.28677192,2.254597,0.0,0.4793157,3.630869
320,0.0,0.0,2.280657,0.0,1.2547759,0.0,0.8853115,1.1885571,0.25567284,0.07349136,0.0,0.0,0.58371437,0.2707939,0.54923236,1.9782356,0.0,0.8474274,0.9003149,0.5762654,0.38399044,2.0450697,0.5766963,0.27984804,0.8626773,0.73430914,0.0,0.0529674,0.0,0.0,0.0,0.09526482,0.0,1.2279781,0.41730377,0.29601392,0.28977495,0.95145077,0.0,0.9912393,0.0,0.2129826,0.16713123,0.0,0.0,0.2736566,1.4258648,0.47265276,2.0981956,0.2052313,2.7914896,0.0,0.0,0.66600955,0.0,0.0,1.6935672,0.43132818,0.22892255,0.655335,1.2371669,0.0,0.2781229,2.5816061
322,0.0,0.11796526,1.0747476,0.0,2.3897958,0.0,1.3073894,1.1408914,0.74416375,0.25980246,0.0,0.0,1.1627173,0.65300393,0.65854913,3.4923155,0.0,2.0704956,2.134885,0.7460038,0.13202842,1.9697706,0.89346504,0.5864726,1.2660186,0.0,0.0,0.6695623,0.043660685,0.0,0.0,1.1673921,0.0,1.6625023,1.3571024,0.65841943,0.4496621,0.38681245,0.0,1.0297657,0.0001812242,0.0,0.43805757,0.0,0.0,0.6296288,3.3640125,1.6574702,3.6487157,0.22152893,3.6495895,0.0,0.0,0.50340104,0.0,0.24906753,1.2002972,0.4586857,0.25983277,0.87422514,1.5120327,0.0,0.0,3.6570296
336,0.0,0.031280838,0.9451795,0.0,2.9733512,0.0,1.5741782,0.63458973,1.1091466,0.3327194,0.0,0.0,1.2728198,1.0263984,0.4385543,3.687206,0.0,2.2508116,2.9794495,0.80276144,0.36597368,1.8224094,0.9377941,1.2515415,1.5072452,0.24025916,0.0,0.6894281,0.0,0.0,0.0,1.425495,0.0,1.8531407,1.6749389,1.1281443,1.2313542,0.6221324,0.0,1.4086881,0.81056595,0.0,0.5685279,0.0,0.4202459,1.5886353,3.3776472,2.4741747,3.9739983,0.0,4.4450555,0.0,0.0,0.6101937,0.0,0.5076624,1.2158139,0.8133491,1.2389807,0.6567048,1.9475844,0.0,0.27570608,3.1646845
359,0.0,0.0,1.3550098,0.0,2.7226884,0.0,1.2984337,0.4676876,0.8076639,0.4474778,0.0,0.0,0.9198469,0.6300945,0.7864993,3.779152,0.0,2.1602988,2.4925613,0.9706988,0.15649776,2.5815089,0.39838803,0.93900436,1.7563822,0.8848506,0.0,0.40910313,0.0,0.0,0.0,0.691934,0.0,2.2585123,1.0919992,1.1411216,0.7912072,0.6893395,0.0,1.332685,0.135504,0.0,0.5640393,0.0,0.40913367,1.1186537,3.2624028,2.7581666,4.129429,0.2557594,4.547456,0.0,0.0,0.82205623,0.0,0.25356725,1.11555,0.78821385,1.0681114,0.96080685,2.4505289,0.0,0.38744128,3.2758305
