Image_Index,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31,node_32,node_33,node_34,node_35,node_36,node_37,node_38,node_39,node_40,node_41,node_42,node_43,node_44,node_45,node_46,node_47,node_48,node_49,node_50,node_51,node_52,node_53,node_54,node_55,node_56,node_57,node_58,node_59,node_60,node_61,node_62,node_63
185,0,0,1.5930315,0,2.7498558,0,1.3124149,0.79317665,0.8759514,0.13246335,0,0,0.9324454,1.1641648,0.38076508,3.4791121,0,1.2246598,2.5526223,1.3231065,0.37206596,1.4800514,1.10299,0.84009784,0.9136571,0.26954812,0,0.54149914,0,0,0,1.5499812,0,1.5925963,1.7835083,1.2052351,1.1332905,0.9887038,0,1.2863855,1.0658656,0,0.6563438,0,0.34126356,1.4728521,2.8243456,1.6818091,3.3929381,0,3.9626586,0,0.02834067,0.65841424,0,0.9784286,1.5080006,0.53377867,1.095438,0.71349627,2.052038,0,0.14591937,2.6791277
193,0,0,1.0497711,0,2.475604,0,0.95361143,0.72335386,0.8346367,0.39034253,0,0,0.7317989,0.8860813,0.539547,2.7138329,0,1.3154453,1.3402333,0.20181024,0.46893832,2.1568444,0.4539783,0.5538877,0.9336884,0.36817273,0,0.50845593,0,0,0,0.5227824,0,2.250021,0.7833208,0.85096586,0.6073628,0.59926957,0,1.15241,0.13792613,0,0.27496117,0,0.014020581,1.0926585,2.8220162,1.7182103,3.8001297,0.084819,2.9864721,0,0,0.6652882,0,0.30535457,1.1801476,0.6798597,0.86778545,0.60263646,1.773609,0,0.6742623,2.5247068
206,0,0,1.1757843,0,1.9937212,0,1.1413314,0.833915,0.9695219,0.12585118,0,0,1.1443775,0.68196446,0.91016984,3.2631452,0,2.2282095,2.2843807,0.7278005,0.32744238,2.1024098,0.69863135,0.9521803,1.7213945,0.34597653,0,0.6498065,0.24121314,0,0,0.8799923,0,1.8860091,0.97657835,0.91194403,0.5950821,0.36954486,0,0.9070393,0.32345617,0,0.29875124,0,0,0.7723094,3.2139425,2.105373,3.9620047,0.16190246,4.1885595,0,0,0.8847519,0,0,1.0113399,0.49016395,0.87154335,0.7701829,1.8141959,0,0.20114924,3.2208934
209,0,0.15292609,0.93002844,0,2.4307787,0,1.2190374,0.8937351,0.82641876,0.18299983,0,0,1.0032519,0.4353418,0.6261525,2.9478095,0,1.9736246,1.8011777,0.39649048,0.23351523,2.0282102,0.632734,0.33050987,0.9405666,0.16445464,0,0.5709499,0.26578885,0,0,0.75270104,0,2.1506495,0.67642325,0.52720976,0.70724076,0.6527752,0,0.9022976,0.04330408,0,0.30487534,0,0.17402425,0.90277666,2.9530222,1.6222321,3.6579819,0.3384103,3.4092572,0,0,0.853995,0,0.18088958,1.3408751,0.655966,0.60315156,0.8749346,1.4347669,0,0.4830584,3.1130974
212,0,0.07627318,1.4910177,0,2.6956594,0,1.2787554,1.4474314,0.9996295,0.21941918,0,0,1.0681286,1.4010212,0.861222,3.1175885,0,1.5973117,1.5795363,0.49786273,0.6663058,2.1778111,1.1398113,0.6385052,0.791295,0,0,0.57766545,0,0,0,1.2442315,0,2.1464446,1.5898192,0.8398725,0.47211996,0.7702715,0,1.2110664,0.5251297,0,0.30771574,0,0,1.2096115,3.6815336,1.6774453,3.8339806,0.4423691,3.247618,0,0,0.3820809,0,0.7253293,1.446128,0.7778964,0.48696184,0.45155573,1.8281721,0,0.6242863,2.909787
214,0,0.05493543,1.29573,0,2.6913571,0,1.0788844,0.9890204,0.94887114,0.34711507,0,0,0.8609458,1.1252544,0.69941,3.5158918,0,1.7221864,2.0581253,0.75236744,0.3793197,2.1476908,0.7136094,0.7498877,0.97037864,0,0,0.5945989,0,0,0,0.87493336,0,2.230593,1.2714874,0.9561481,0.61897373,0.5410632,0,1.3168379,0.40125,0,0.38489377,0,0.028323125,1.1927968,3.2343974,2.285761,4.1364756,0.18823132,3.8666487,0,0,0.61383784,0,0.43158266,1.4127868,0.76338696,0.69823956,0.7739726,1.9159422,0,0.5765215,3.244215
235,0,0.09299201,1.962949,0,2.207752,0,1.0986804,1.5036197,0.96128714,0.12611127,0,0,0.82050234,1.5086957,0.44286,3.2767324,0,1.1690816,1.9269757,0.67212224,0.68919057,1.5338329,1.3107536,0.6117989,0.5993707,0,0,0.5404608,0,0,0,1.133967,0,1.5042331,1.444016,0.7926988,0.54777914,0.83546275,0,1.0284125,0.9076882,0,0.07882187,0,0,1.3523501,2.5537846,1.281057,3.9463942,0,3.7124653,0,0,0.49565172,0,0.49664378,2.0414903,0.31534758,0.9915193,0.23791361,1.3537006,0,0.5008425,3.1971903
241,0,1.0206897,1.8099666,0,1.5464107,0,0.5437055,1.9441935,1.0307721,0.69046617,0,0,1.2629951,2.0182517,1.3472587,1.2315785,0,2.059085,1.5699625,0,1.8995227,1.9891819,0.84037435,1.966469,1.4260477,0.42550874,0,0.7719745,1.4618688,0,0,1.3997928,0,1.9164733,0.87053245,0.69198406,0.7686553,0.25086704,0,0.98401326,1.9823256,0,0,0,0,1.3814694,3.1281185,1.9163134,3.5866077,0.447308,3.3529391,0,0,0.84533846,0,0.6904203,1.7918057,0.31463775,1.5213724,0,1.4193101,0,0.97616726,2.1654158
252,0,0.043332297,1.1699635,0,2.8742845,0,1.3938833,0.9527683,0.9692791,0.1209306,0,0,1.0872656,0.82470137,0.57388586,3.969972,0,1.7855313,2.550467,1.0553863,0.25314847,1.8760874,1.1312039,0.48282874,0.94458467,0,0,0.7763631,0,0,0,1.3274157,0,1.897735,1.649829,0.80067235,0.7146516,0.73053366,0,0.9657524,0.24345803,0,0.6366708,0,0.47209775,1.0356913,3.572883,2.0115573,4.0142293,0.18600209,3.9945147,0,0,0.7891427,0,0.60175294,1.2465891,0.5703405,0.49162167,1.0461786,1.9018217,0,0.28110626,3.615996
264,0,0,0.8198161,0,2.1851408,0,1.1451472,0.54289323,0.83443236,0.23075707,0,0,0.899429,0.489062,0.69771653,2.6102252,0,1.6802207,2.0447989,0.70053905,0.37664852,1.7929084,0.49511957,1.0173302,1.3551286,0.45696065,0,0.4710815,0,0,0,0.7718577,0,1.6743867,1.1498613,0.8139093,0.8448069,0.6089854,0,1.2723082,0.47078988,0,0.5665605,0,0.38264966,0.90291244,2.7628465,1.8585031,2.8209615,0,3.4862206,0,0,0.6337125,0,0.35445678,0.7372523,0.73042136,0.7856244,0.9533251,1.856273,0,0.17552263,2.1968837
273,0,0,2.6774194,0,2.1248388,0,0.9839198,1.7983803,1.1731125,0.30928946,0,0,0.95285314,1.912984,1.1365873,3.8224158,0,1.2347242,1.6188232,0.9189432,0.7336676,2.6617439,1.236191,0.7855247,1.160253,0.42703947,0,0.43876517,0,0,0,0.86210763,0,1.9527906,1.7394987,1.0176959,0,0.78282744,0,1.0502477,0.29319543,0,0,0,0,1.0404235,3.6276464,2.3208427,4.774811,0.57737005,4.130604,0,0,0.61523306,0,0.16928905,1.5844505,0.46326005,0.6677428,0.1710641,2.3806002,0,0.78972006,3.7252927
274,0,0,2.0632005,0,2.2588105,0,0.9628643,1.7876866,1.1463192,0.4237068,0,0,1.0836021,2.0586364,0.9207625,3.0659359,0,1.1414981,1.451805,0.4194745,1.0346975,2.216643,1.2135828,1.1294513,0.92980146,0.13134159,0,0.51085806,0,0,0,1.12928,0,1.9009972,1.7949822,1.2200625,0.26111823,0.7005122,0,1.4321704,0.8852068,0,0,0,0,1.3949358,3.426856,1.8701475,4.0004864,0.22957346,3.4889002,0,0,0.112040095,0,0.5568267,1.6996549,0.5974385,0.99766743,0,2.1440792,0,0.7496075,2.9651732
281,0,0,1.5047355,0,2.6580467,0,1.358808,1.0078896,0.88729197,0.08118065,0,0,0.99876213,1.0885824,0.44497603,3.8721697,0,1.5215145,2.4328728,1.1610953,0.18875387,1.762859,1.0901167,0.6476313,1.0797681,0.022223394,0,0.8053923,0,0,0,1.326253,0,1.6324568,1.8439513,1.0723587,0.60699475,0.77506936,0,1.0612838,0.35164765,0,0.570521,0,0.061011225,1.0937382,3.0979216,1.9177521,3.9189668,0.032983057,4.121373,0,0,0.59355634,0,0.48041463,1.4506114,0.37916094,0.71233076,0.7811668,1.9831955,0,0.20116392,3.542097
284,0,0.22988054,1.793264,0,1.9315486,0,1.1871575,1.5164353,1.2473563,0.08446681,0,0,1.1075717,1.7361852,0.7152436,2.996754,0,1.4565178,2.4154153,0.57319033,0.9408923,1.2747622,1.3309717,1.3268381,0.9606801,0,0,0.6271355,0.09702929,0,0,1.5621288,0,1.0260407,1.6686413,0.77593243,0.5804207,0.3766464,0,1.0562215,1.3062139,0,0,0,0,1.357147,2.7919953,1.616329,3.8999553,0,3.9016902,0,0,0.669968,0,0.5328999,1.6771522,0.29391888,1.1731777,0,1.3283879,0,0.4007666,2.9938462
292,0,0,1.9588834,0,2.068464,0,1.243609,1.5075228,1.1288986,0,0,0,1.0038869,1.4322579,0.551703,3.1922805,0,1.1191291,2.200989,1.0140203,0.6974007,1.3118461,1.323049,0.8425303,0.75129783,0,0,0.41205972,0,0,0,1.2743119,0,1.1306494,1.6025087,0.7664726,0.5682826,0.72155434,0,1.2367369,0.9406323,0,0.120378405,0,0,1.173034,2.473358,1.170114,3.4733768,0,3.8632822,0,0,0.60796857,0,0.48518202,1.7453583,0.44181547,0.85964304,0.20135356,1.3948503,0,0.27834868,2.9561193
315,0,0,2.187883,0,2.4132333,0,1.2314972,1.3578721,1.1254089,0.30893603,0,0,1.2496867,1.6511691,0.8220213,3.973883,0,1.6935958,2.3741395,1.0918334,0.7745421,2.3027039,1.2105474,1.0775962,1.2953622,0.3739102,0,0.44875753,0,0,0,1.2872335,0,1.8486603,1.9081056,1.2634162,0.37391886,0.82041293,0,1.3591876,0.7026133,0,0.20464592,0,0,1.2331659,3.2744486,2.2123246,4.362868,0.27343965,4.4816937,0,0,0.5571923,0,0.47623968,1.7966942,0.4398363,1.1222702,0.30142695,2.2670546,0,0.48609102,3.64623
320,0,0,2.2799222,0,1.2847261,0,0.8954279,1.1883814,0.27655897,0.06926328,0,0,0.5652271,0.2465052,0.56037587,1.9499571,0,0.81030107,0.91506,0.5744168,0.4016415,2.0482326,0.5696146,0.304452,0.88278496,0.768999,0,0.0379636,0,0,0,0.09950882,0,1.2604719,0.4329086,0.30247882,0.307402,0.9514784,0,1.015943,0,0.2109304,0.15718211,0,0,0.2958732,1.4376625,0.49127162,2.0688376,0.21592642,2.7911713,0,0,0.6723179,0,0,1.697919,0.44984785,0.21412422,0.665677,1.264075,0,0.29832658,2.5772712
322,0,0.1188578,1.087739,0,2.4306762,0,1.3427805,1.1601136,0.76052284,0.25628856,0,0,1.1466062,0.63508,0.6603109,3.4876478,0,2.011969,2.1584775,0.73872644,0.14929129,1.965678,0.8954143,0.57791615,1.2645848,0,0,0.6866346,0.03707944,0,0,1.1854903,0,1.6757404,1.3920271,0.6540569,0.45007977,0.3902894,0,1.0558957,0.008718761,0,0.43845025,0,0,0.62459993,3.380021,1.6404759,3.6353366,0.22431274,3.6259394,0,0,0.5065334,0,0.25265926,1.2367523,0.46335346,0.23315376,0.88103884,1.5307204,0,0,3.6729932
336,0,0.032302152,0.9734542,0,2.9851327,0,1.6015292,0.6602773,1.1221746,0.34325877,0,0,1.2478273,1.0244424,0.4580035,3.6786332,0,2.1860168,2.979902,0.7865036,0.39698404,1.8176765,0.9143775,1.2595917,1.5018597,0.24812096,0,0.69418514,0,0,0,1.4390305,0,1.8799249,1.7181847,1.1468768,1.2270716,0.62743914,0,1.4433326,0.82521707,0,0.54439884,0,0.41052902,1.587037,3.3891175,2.4875398,3.9710908,0,4.4359746,0,0,0.6173846,0,0.5026529,1.2707617,0.8262262,1.2157431,0.64900345,1.960502,0,0.2927652,3.1822174
359,0,0,1.390463,0,2.7567272,0,1.3287374,0.4864623,0.8349471,0.45869744,0,0,0.8957256,0.6201733,0.80173826,3.7459059,0,2.0958486,2.5027275,0.9534505,0.18918318,2.5932922,0.3823812,0.9581088,1.7772397,0.90551233,0,0.42935932,0,0,0,0.7017809,0,2.2949746,1.137667,1.1572988,0.78463787,0.69795305,0,1.3623211,0.14589989,0,0.5430344,0,0.4017122,1.1145837,3.2798214,2.756495,4.116065,0.26197293,4.5155454,0,0,0.8364004,0,0.24320786,1.160711,0.80220616,1.0519978,0.9634114,2.4623232,0,0.4013002,3.3059773
389,0,0.086255,1.1033856,0,2.601747,0,1.2003765,0.86551434,0.544345,0.077238716,0,0,0.8429322,0.471362,0.422262,3.1044352,0,1.5375147,1.7456325,0.8896597,0.09086792,1.9624523,0.86375827,0.2611072,0.79207724,0.11268926,0,0.5561241,0,0,0,0.71592695,0,2.046724,0.91367483,0.66637284,0.7056836,0.8891535,0,1.2166309,0,0.005781991,0.7052674,0,0.15819679,0.65227383,2.6846752,1.4766053,3.1742477,0.12020559,3.2521217,0,0,0.6248529,0,0.3726504,1.2700102,0.6865349,0.40932515,1.1078155,1.5989646,0,0.22982125,3.0200565
394,0,0.17159085,1.9952536,0,1.812093,0,1.2155095,1.2912617,1.0784806,0.03344574,0,0,0.9709413,1.2959269,0.71165276,3.1406267,0,1.1959834,1.9736049,1.0915062,0.63773143,1.5902283,1.1425792,0.5549995,0.84405434,0.05878304,0,0.54634476,0,0,0,1.160049,0,1.1813807,1.3534716,0.5251822,0.3495832,0.6416052,0,0.6378829,0.67866874,0.06036202,0,0,0.02657847,0.8864501,2.6744006,1.4824009,3.8873577,0.36884862,3.818355,0,0,1.0521954,0,0.36830986,1.5789306,0.28972197,0.70502955,0.3445195,1.4177802,0,0.4314902,2.9965796
414,0,0,1.5317398,0,2.0216703,0,1.1731226,0.8308786,1.0635066,0.08122541,0,0,0.85329205,0.9702066,1.137735,3.0835018,0,1.3529496,1.862777,1.0947757,0.6458124,2.0382724,0.88270015,0.6670995,0.9651746,0.3689176,0,0.35063466,0,0,0,1.2551111,0,2.0193994,1.4791062,0.6238118,0.33813807,0.6002665,0,0.86208135,0.46890825,0,0.29611477,0,0.6622187,0.8787588,3.4393475,1.9913461,3.5058327,0.45267817,3.438957,0,0.012406082,0.9324428,0,0.8001538,0.70807385,0.51822084,0.2877689,0.69304895,2.2508483,0,0.53706825,2.6242867
417,0,0,2.173626,0,2.4106894,0,1.2601101,1.3618867,0.95090854,0.12302217,0,0,0.777225,0.91725683,0.45627353,3.5807118,0,1.2183285,1.767071,0.9099001,0.08300513,2.293521,0.86776054,0.20649576,0.82386667,0.06544672,0,0.5110418,0,0,0,0.5038519,0,1.6911601,0.8912863,0.57966965,0.3741807,0.9248335,0,1.0901852,0,0.08084452,0.2631239,0,0,0.81106645,2.782344,1.5030253,4.185568,0.16603759,3.8268318,0,0,0.7527667,0,0,1.6924735,0.5649893,0.29421237,0.90867746,1.4832104,0,0.40404916,3.779568
422,0,0,1.1869147,0,2.9810708,0,1.1411586,0.958201,0.72960424,0.14180115,0,0,0.72016966,0.97726953,0.4657007,3.8409035,0,1.3557659,1.9356924,0.90535396,0,2.077883,0.9171654,0.43407473,0.8652801,0,0,0.6854894,0,0,0,0.85417837,0,2.249196,1.3857237,1.0496056,0.6364363,0.76803243,0,1.3824036,0.027184641,0,0.68198115,0,0,1.1618876,3.3320544,2.1320903,4.2789803,0.05344855,3.6779375,0,0,0.38684237,0,0.31244567,1.3790032,0.77905434,0.5246124,0.90020025,2.0145679,0,0.39839596,3.4596863
