node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31
3.8685017,0.0,0.0,0.0,4.723016,2.9329758,0.37690845,0.0,3.6915615,0.0,3.4179928,1.2904476,1.1551505,0.91919136,0.06036347,2.926479,0.45263794,0.0,0.0,0.0,0.0,0.3944084,2.9156625,2.497078,0.0,4.561302,8.721002,5.0387263,5.6391654,0.0,4.3359942,0.67400455
5.408193,0.0,0.3671767,0.0,0.0,2.8023186,0.0,0.0,3.8001032,0.0,2.4739122,0.16979584,1.3900222,2.9148781,1.8619156,3.9314547,0.043949407,0.0,0.0,0.0,0.0,0.0,4.7490177,0.24884875,2.4796803,2.3656766,4.487687,2.2197738,3.236733,0.0,0.39569187,5.953326
7.272799,0.0,0.4070593,0.0,5.263605,0.0,0.0,0.0,3.5420625,0.0,7.099067,0.0,0.0,3.4566877,2.8300872,4.190335,1.246085,0.0,0.0,0.0,0.0,3.7601452,1.7833045,0.19269364,0.0,3.3407001,5.698415,0.0,6.6592946,0.0,0.0,1.1829994
4.446925,0.0,2.15216,0.0,4.879787,0.44331944,0.0,0.0,1.5452394,0.0,2.130949,0.2126067,3.7190242,1.4752386,0.9025764,3.1266286,1.3933777,0.0,0.0,0.6074684,0.0,1.4495847,0.50338745,0.9834266,0.45446947,5.362773,4.593574,0.910908,4.436316,0.0,6.3654704,3.4427326
4.254867,0.0,0.16081427,0.0,3.4278712,2.7511826,0.3351074,0.0,3.5299497,0.0,2.744867,0.8332329,2.03028,1.639695,0.0,3.6134896,0.16193497,0.0,0.0,0.0,0.0,0.0,3.477431,2.036427,0.29982,5.3666477,7.3493605,3.5832558,4.595323,0.0,4.118141,1.9990255
4.8524804,0.0,2.257565,0.0,4.886092,0.0,0.0,0.0,0.7442405,0.0,2.7450302,0.051858224,2.1770697,0.54132426,1.5416095,1.204811,1.2053884,0.0,0.0,0.0,0.0,3.7434504,0.0,0.6133709,0.14877118,3.8630195,3.7735245,0.5491523,4.4766536,0.0,4.9526305,2.010735
4.390299,0.0,0.12455581,0.0,5.8436165,0.0,0.2902505,0.0,3.235918,0.0,5.2510085,0.053319134,0.0,2.505761,1.294493,4.6998777,0.6992381,0.0,0.0,0.0,0.0,2.5592537,1.8335849,0.74171156,0.0,2.2281919,6.084001,1.1759602,6.82336,0.0,1.4304181,0.0
1.2667263,0.0,1.1063485,0.0,2.714278,2.7015982,0.35493144,0.0,2.5699344,0.0,0.9142013,1.63098,1.4453484,0.15045163,0.0,2.0282466,0.0,0.0,0.0,0.8115184,0.0,0.22021109,2.6364574,1.1564867,0.4998305,1.3495028,5.5783453,5.432454,4.3957047,0.0,4.386203,0.78432035
0.0,0.0,2.560873,0.0,1.4973574,0.26142228,0.0,0.0,3.559899,0.0,0.0,0.0,3.7939873,1.9517986,0.0,1.8385186,0.5540386,0.0,0.0,2.7901442,0.0,1.6121528,0.20775333,0.0,0.8549179,0.0,3.38412,4.0647917,1.5230968,0.0,4.5896826,3.670382
1.2228769,0.0,2.3876135,0.0,4.666312,3.845221,0.7207144,0.0,2.0174234,0.0,0.5325238,2.2946196,2.9007106,1.3141509,0.39879984,4.0852594,0.8755583,0.0,0.0,2.6477864,0.0,0.19746679,3.665321,1.4549595,0.5891979,2.1359873,6.257525,6.533175,6.697509,0.0,7.6857266,2.7624578
7.0984707,0.0,1.3661969,0.0,4.9658184,0.0,0.0,0.0,1.8477303,0.0,4.321911,0.0,1.3884163,0.0,1.7609985,0.38582405,0.27548596,0.0,0.0,0.0,0.0,3.8959923,0.24182981,1.2729768,0.7311716,4.150933,5.684288,1.8327194,4.6197433,0.0,4.059845,3.7626412
0.9910987,0.0,0.13952856,0.0,1.3917117,0.0,0.0,0.0,6.4847937,0.0,1.978862,0.0,3.7757049,5.7901554,1.691839,4.2352214,3.0351496,0.0,0.0,0.90807015,0.0,1.0552404,1.3130136,0.33939278,0.0,1.8717657,6.3445277,3.2556903,0.39844075,0.0,0.36237144,6.112905
5.297366,0.0,0.21713375,0.0,5.6202927,0.0,0.0,0.0,3.7453718,0.0,6.1309905,0.0,0.0,4.4322977,2.332043,5.5613194,1.4159839,0.0,0.0,0.0,0.0,3.1200995,1.6253991,0.0,0.0,2.6267996,5.4801006,0.0,6.5906305,0.0,0.23693056,0.43687266
0.0,0.0,0.0,0.0,1.5901468,0.0,0.0,0.0,7.502135,0.0,1.4170033,0.0,5.6006584,7.001826,2.1217995,5.2923117,4.649729,0.0,0.0,1.21642,0.0,0.9866182,1.0740299,0.3846344,0.0,1.9296535,7.5257177,3.9636912,0.0,0.0,0.5374149,8.170022
3.6289864,0.0,3.6152296,0.0,4.440194,0.0,0.0,0.0,1.5635244,0.0,2.2834237,0.0,2.678072,4.4281325,3.7527406,3.228729,3.143075,0.0,0.0,2.6325948,0.0,4.235863,0.0,0.0,0.34910995,1.6827012,1.6979668,0.0,3.4591558,0.0,4.1087875,5.978434
2.8239164,0.0,0.0,0.0,2.8677814,1.4834546,0.0,0.0,3.9635792,0.0,2.8473055,0.73633975,1.2259034,1.0488954,0.0,2.1101677,0.0,0.0,0.0,0.0,0.0,0.8417675,1.1247802,1.1717318,0.0,3.589837,6.747432,3.1142106,3.816151,0.0,2.7227156,0.0
3.686599,0.0,3.5796983,0.0,0.51628566,3.4993515,0.0,0.0,0.4415318,1.0341161,0.034649864,1.5480193,1.9919184,0.0,0.0,0.16740736,0.0,0.0,0.0,0.45432678,0.0,0.0,1.7719359,0.2006,2.8787174,3.1620731,1.6218034,2.0454514,3.4457445,0.0,5.9768214,1.5052826
5.0919347,0.0,0.6324449,0.0,6.494143,0.0,0.53345186,0.0,3.4417317,0.0,5.968138,0.17732528,0.0,3.3797245,1.4385874,5.6361184,0.741332,0.0,0.0,0.0,0.0,2.7388234,2.197251,0.16433702,0.0,2.6136642,6.020639,0.5400375,8.432087,0.0,2.05415,0.0
7.6952887,0.0,2.2672079,0.0,3.0728133,1.4339128,0.0,0.0,0.9176345,0.0,3.8202107,0.0,0.7915294,0.0,2.3509216,0.0,0.17422199,0.0,0.0,0.0,0.0,3.499193,0.6173841,1.2368492,1.4493608,4.6302133,4.242444,1.7721385,3.5051486,0.0,3.6492863,4.820242
1.9334582,0.0,4.7045093,0.0,3.2505114,0.0,0.0,0.0,1.0424416,0.0,0.6607174,0.0,2.369412,4.3374295,1.84984,3.398204,1.6962736,0.0,0.0,3.5719185,0.0,2.4796176,0.05181034,0.0,1.0245168,0.97589123,0.0,0.025943898,4.327321,0.0,5.0910106,3.5493908
3.2837052,0.0,0.49308997,0.0,2.1177003,2.303639,0.15935801,0.0,3.1658733,0.0,1.9917986,1.231124,1.3994844,0.2257446,0.0,1.7900561,0.0,0.0,0.0,0.0,0.0,0.0,2.295272,1.1143124,0.9556023,3.0382166,5.7244587,3.407939,4.1304083,0.0,3.3132062,0.0
5.0533338,0.0,0.8392365,0.0,4.657831,0.0,0.017598012,0.0,3.181302,0.0,4.8593764,0.027736641,0.0,3.1488748,0.686093,4.3840275,0.46242788,0.0,0.0,0.0,0.0,1.9805992,1.4423443,0.17535399,0.0,3.5390463,5.121248,0.0,6.46229,0.0,1.9274188,0.0
4.6753325,0.0,0.0,0.0,3.4687636,1.1608723,0.0,0.0,3.8768835,0.0,5.209895,0.0,0.0,2.908828,1.4941388,3.933071,0.8827497,0.0,0.0,0.0,0.0,1.0955839,2.763121,0.8904782,0.0,2.896693,6.445624,1.6327525,5.09585,0.0,0.0,0.43965888
1.2920688,0.0,2.6727314,0.0,0.12354166,2.0611572,0.0,0.0,3.6443846,0.0,0.0,0.0,3.502572,2.7479646,0.16081657,1.9521506,0.32411218,0.0,0.0,3.0032396,0.0,0.0,2.0231464,0.6807276,1.6823848,1.640651,3.254428,4.344212,0.8516839,0.0,3.8054118,6.2705493
1.8717203,0.0,5.0836525,0.0,5.4719634,0.0,0.0,0.0,0.09179455,0.0,0.7192339,0.0044346396,3.366581,4.9583654,3.5427065,5.3476524,3.3857863,0.0,0.0,4.631879,0.0,3.2740712,0.16777179,0.0,0.50790644,1.0215027,0.41474977,0.15925989,5.86564,0.0,6.7852907,4.892802
4.9185386,0.0,0.0,0.0,4.7909307,0.48269233,0.022906581,0.0,4.280927,0.0,6.148228,0.0,0.0,3.7105436,1.830803,5.0389524,1.3619165,0.0,0.0,0.0,0.0,1.9004471,2.6860664,0.72553355,0.0,3.257752,7.1470184,1.0574589,6.328039,0.0,0.0,0.0
