Image_Index,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31
311,0.0,0.0,0.0,0.0,2.4019547,0.0,0.0,0.0,7.6491055,0.0,1.159155,0.0,6.379432,6.363681,1.3482877,5.386381,4.5669193,0.0,0.0,1.0011834,0.0,1.005135,0.61946285,0.62100494,0.0,2.5138724,8.54705,4.234516,0.0,0.0,1.6570418,7.9145
312,0.049430143,0.0,0.0,0.0,2.245886,0.0,0.0,0.0,6.509234,0.0,1.2304142,0.0,5.0347357,5.760521,1.2425863,4.7468038,3.752429,0.0,0.0,1.0868913,0.0,0.9596037,1.0219982,0.9204024,0.0,2.6093278,7.4380245,3.8068488,0.034861445,0.0,1.7286261,6.3984823
324,2.7613053,0.0,0.13458438,0.0,2.2571213,0.033832002,0.0,0.0,3.9081278,0.0,2.5192149,0.0,2.0918555,2.6126492,1.2146013,2.29833,1.6130626,0.0,0.0,0.0,0.0,1.5295174,0.9148401,0.6160773,0.0,2.2980921,5.257512,2.2144651,1.5595078,0.0,0.9703336,3.733365
327,0.0,0.0,0.0,0.0,1.8705119,0.0,0.0,0.0,6.3603787,0.0,0.9446094,0.0,4.9087214,5.3711557,1.3926723,4.369838,3.4433618,0.0,0.0,1.584406,0.0,0.888101,1.2404493,0.85720575,0.0,1.7420672,7.010912,4.523294,0.0,0.0,1.6025887,7.2252164
346,2.7049654,0.0,0.0,0.0,2.406971,0.0,0.0,0.0,5.0939946,0.0,2.0299194,0.0,4.7093654,3.8746688,2.3196619,3.0380344,3.4917994,0.0,0.0,0.0,0.0,1.9110591,0.0,0.4929462,0.0,3.210339,6.0965557,1.986518,0.0,0.0,1.6249961,7.529534
365,1.4689599,0.0,0.04140638,0.0,1.9735141,0.0,0.0,0.0,4.9939327,0.0,1.3009223,0.0,4.329096,4.568906,2.3188481,3.828615,3.2173069,0.0,0.0,1.0461065,0.0,1.1222093,0.85586417,0.48912942,0.0,1.8964801,5.448704,2.7264569,0.29291117,0.0,1.5211898,7.503272
372,2.003389,0.0,0.124365136,0.0,2.2852182,0.0,0.0,0.0,5.054548,0.0,2.0622919,0.0,4.1869164,4.369647,2.5284295,2.9608836,3.5706825,0.0,0.0,0.4724443,0.0,2.286017,0.20070073,0.4329644,0.0,2.3628318,5.972714,2.611315,0.13755617,0.0,1.3053925,7.1602283
380,0.38960734,0.0,0.65700406,0.0,0.6986587,0.04097535,0.0,0.0,5.673724,0.0,0.33619156,0.0,4.786919,5.5809293,2.5075948,3.8476672,3.6586993,0.0,0.0,2.2214494,0.0,0.41516125,1.4288558,0.560233,0.13865823,1.32502,5.1826367,4.0347595,0.0,0.0,1.194137,8.965829
407,1.588555,0.0,0.0,0.0,2.2749603,0.0,0.0,0.0,6.345665,0.0,2.6902118,0.0,4.217456,6.5387583,3.149423,4.756949,4.6666474,0.0,0.0,0.37627757,0.0,1.6957269,1.043606,0.15422954,0.0,2.4312847,6.9204435,2.4411952,0.38891864,0.0,0.1016044,7.537136
424,0.7017462,0.0,0.075996414,0.0,0.3346466,0.25780642,0.0,0.0,6.7789974,0.0,1.337141,0.0,4.230206,6.0751705,2.4912546,4.0551887,3.8381472,0.0,0.0,1.811779,0.0,0.38611007,1.9524004,0.6622236,0.25387007,1.2696054,6.405859,4.610904,0.0,0.0,0.017579451,9.108773
440,0.37895674,0.0,0.0,0.0,1.9428842,0.0,0.0,0.0,7.700419,0.0,2.3501744,0.0,4.9659715,6.8646216,2.3547728,5.231745,4.746295,0.0,0.0,0.7098342,0.0,1.8955936,0.6891602,0.07688029,0.0,1.7506893,7.7304406,3.3183243,0.0,0.0,0.0,7.940104
441,0.26692986,0.0,0.27516097,0.0,1.8519814,0.0,0.0,0.0,5.754465,0.0,0.86069155,0.0,4.754445,5.0309343,1.7506922,3.9099755,3.2755973,0.0,0.0,1.5253865,0.0,1.4499717,0.5623913,0.4484858,0.0,1.1719728,5.7774863,3.458345,0.0,0.0,1.5047882,7.1115594
443,1.6443765,0.0,0.11366235,0.0,1.9859682,0.0,0.0,0.0,4.102726,0.0,1.2318006,0.0,3.960743,3.4868906,2.0697165,2.8588936,2.755891,0.0,0.0,0.7886077,0.0,1.3739908,0.30603504,0.45108506,0.0,2.0283365,4.684237,2.1255765,0.19879214,0.0,1.6608081,6.6836104
459,0.1907139,0.0,0.0,0.0,1.7734882,0.0,0.0,0.0,6.0318465,0.0,0.968429,0.0,5.212773,6.3117385,2.3838372,5.0564246,4.187205,0.0,0.0,1.4809607,0.0,0.51476276,1.2250772,0.27050242,0.0,1.9143252,6.2096367,3.1858344,0.0,0.0,1.3409976,8.15961
485,1.5297599,0.0,0.33547717,0.0,1.1322488,0.11592092,0.0,0.0,5.6094627,0.0,1.7955734,0.0,3.356286,5.2047606,2.2399263,3.6593225,3.0935023,0.0,0.0,1.141716,0.0,0.9127755,1.6974862,0.64903957,0.12180403,1.8532135,5.7978363,3.4673436,0.4196221,0.0,0.49307978,7.0396686
490,0.0,0.0,1.1267114,0.0,2.3208694,0.0,0.0,0.0,4.678032,0.0,0.087742284,0.0,3.9079423,4.515005,0.51356757,3.984956,2.5303302,0.0,0.0,2.9671443,0.0,1.671627,0.7407764,0.06013602,0.0,0.0,5.355874,4.6261344,1.5548284,0.0,3.0393605,4.577873
498,1.1920406,0.0,0.0,0.0,3.0481489,0.0,0.0,0.0,5.0314884,0.0,1.4767325,0.0,4.3591647,4.3491836,1.3377504,4.6309986,2.9647334,0.0,0.0,0.5955579,0.0,0.56222785,1.346899,1.0490223,0.0,2.8619153,6.853927,3.0441258,1.3412402,0.0,2.332748,5.446343
525,0.0,0.0,0.0,0.0,1.0587767,0.0,0.0,0.0,7.2904043,0.0,0.9703676,0.0,5.4122343,6.3179116,2.0141094,4.7144876,4.1570396,0.0,0.0,1.6113181,0.0,0.73084754,1.2916819,0.5075269,0.0,1.216176,7.0571985,4.5323496,0.0,0.0,0.4812814,8.609172
545,1.9822296,0.0,0.07024737,0.0,1.9798405,0.31309476,0.0,0.0,5.041632,0.0,2.4195569,0.0,2.6941786,4.5729165,2.0472133,3.6249793,2.8653524,0.0,0.0,0.4995001,0.0,1.0529866,1.6262577,0.89313936,0.0,2.568383,6.2700133,3.0731122,1.227423,0.0,0.7789048,5.7071705
546,0.0,0.0,0.09518151,0.0,0.5301483,0.0,0.0,0.0,6.69944,0.0,0.58353585,0.0,5.40429,6.327027,2.3470376,4.025346,4.1438994,0.0,0.0,1.7300112,0.0,0.8359569,1.0350477,0.23095451,0.058384836,1.1454663,6.1392026,4.1376348,0.0,0.0,0.43687397,9.209057
552,1.8421443,0.0,0.08401273,0.0,1.1150981,1.0074255,0.0,0.0,5.662081,0.0,1.3482274,0.0,3.7771883,2.90146,0.0,2.7313468,1.2587179,0.0,0.0,0.38963747,0.0,0.14300704,1.6930358,1.2209406,0.5161166,3.0906878,6.7879095,4.331137,0.41086686,0.0,2.0650098,5.334846
561,0.83107466,0.0,0.14153464,0.0,2.0903594,0.0,0.0,0.0,5.8712897,0.0,1.9830583,0.0,3.425292,4.7254133,0.9635245,4.0162497,2.2188225,0.0,0.0,0.96095955,0.0,1.860245,0.7593298,0.09085287,0.0,1.3107481,5.9217167,2.956144,1.1093255,0.0,0.8819144,4.845263
564,1.2139825,0.0,0.0,0.0,1.6173788,0.0,0.0,0.0,5.639074,0.0,2.0151446,0.0,3.8378716,5.778471,2.5819259,4.104001,3.8890386,0.0,0.0,0.6694271,0.0,1.4670668,0.821213,0.10055955,0.0,1.9515792,5.549529,2.1709936,0.0,0.0,0.084601626,6.9347525
567,2.260884,0.0,0.39810127,0.0,2.441633,0.0,0.0,0.0,4.8688536,0.0,2.604567,0.0,3.236495,5.483612,3.2257164,3.6631444,3.861556,0.0,0.0,0.72945666,0.0,2.404523,0.64400566,0.204986,0.0,2.216816,5.2000666,1.6660999,0.91725343,0.0,0.6367351,6.5884714
581,0.0,0.0,0.0,0.0,1.2624501,0.0,0.0,0.0,7.0389504,0.0,0.8755775,0.0,5.500934,6.1269803,1.8367221,4.003151,4.158307,0.0,0.0,1.5214943,0.0,1.5855234,0.37274748,0.3913687,0.0,1.3722235,6.718482,4.0700345,0.0,0.0,0.69892836,7.996383
586,0.28580832,0.0,0.21791862,0.0,1.3301105,0.0,0.0,0.0,5.6875014,0.0,0.7729388,0.0,5.006924,5.8553915,2.162024,4.019211,3.9278858,0.0,0.0,1.343507,0.0,0.9056205,1.0943681,0.5159337,0.0,1.9246031,5.9085374,3.4149668,0.0,0.0,1.3283584,7.835378
592,0.2208546,0.0,0.0,0.0,1.9865595,0.0,0.0,0.0,6.8045683,0.0,1.5588256,0.0,5.1616445,6.382093,2.038897,4.934307,4.414381,0.0,0.0,0.7725646,0.0,1.1885076,1.015839,0.40247256,0.0,2.2289324,7.33352,3.4232855,0.0,0.0,0.92537,7.3464003
597,0.3673457,0.0,0.0,0.0,2.0293596,0.35757193,0.0,0.0,5.8134823,0.0,1.8599974,0.0,2.9610825,5.320922,1.1085687,4.2225304,2.9373505,0.0,0.0,1.4394943,0.0,1.3978782,1.5365332,0.6272332,0.0,1.0849397,6.838913,4.055604,1.1383806,0.0,0.6543857,4.73251
608,1.692739,0.0,0.29506743,0.0,1.4775589,0.0,0.0,0.0,5.5360284,0.0,2.0849874,0.0,3.671523,5.5172696,2.9719155,3.3495924,4.011659,0.0,0.0,0.8957222,0.0,1.7323146,0.91296744,0.48242998,0.0,2.2302654,5.767539,2.7774277,0.0,0.0,0.29439008,7.405877
611,0.0,0.0,0.0,0.0,1.0962487,0.0,0.0,0.0,7.1327524,0.0,0.8308292,0.0,5.3597946,5.3586063,1.004195,4.216746,3.3226113,0.0,0.0,1.5338907,0.0,0.3691224,1.224365,0.75936353,0.0,2.1720488,7.281283,4.6666355,0.0,0.0,1.4534435,8.147582
620,1.1638039,0.0,0.41014552,0.0,2.04258,0.0,0.0,0.0,5.58864,0.0,1.3415481,0.0,4.6550913,5.202279,2.3555334,4.2249312,3.3995845,0.0,0.0,1.4756724,0.0,1.104388,1.4148166,0.47844473,0.27278745,1.4481854,6.039059,3.7586567,0.70034194,0.0,1.7027738,8.197126
642,0.89474255,0.0,0.020020619,0.0,1.254215,0.0,0.0,0.0,5.402062,0.0,1.7247506,0.0,2.9174533,4.804058,1.9086144,4.0857043,2.8155756,0.0,0.0,1.4752156,0.0,0.99208635,1.5459349,0.0,0.469944,0.0,5.4750786,3.2652695,0.40009823,0.0,0.0,6.8741837
644,0.2400421,0.0,0.1024598,0.0,2.738749,0.0,0.0,0.0,5.703955,0.0,1.6688763,0.0,4.24616,5.865972,2.0011048,4.5352097,3.8732734,0.0,0.0,1.312152,0.0,1.9922178,0.656813,0.39072254,0.0,1.5926996,6.2405996,2.9224389,0.78054875,0.0,1.2724676,5.9877763
656,0.9537818,0.0,0.0,0.0,1.438093,0.0,0.0,0.0,7.20844,0.0,1.8603697,0.0,5.303546,6.833732,3.0499542,4.758429,5.051875,0.0,0.0,0.9344985,0.0,1.1311142,1.1849477,0.39101225,0.0,2.329378,7.4737844,3.6942935,0.0,0.0,0.2402249,9.626721
661,1.652225,0.0,0.6266709,0.0,1.1888646,0.0,0.0,0.0,4.79669,0.0,1.1226634,0.0,3.8614316,2.908267,1.5065892,1.5639573,2.3198211,0.0,0.0,0.89850265,0.0,2.09448,0.0,0.44035715,0.09406027,1.6248509,4.9222445,2.9929953,0.0,0.0,1.4017509,6.6905203
701,1.2630147,0.0,0.29985243,0.0,1.7010659,0.0,0.0,0.0,5.945394,0.0,1.5963056,0.0,4.5975256,4.8444057,1.8669541,3.2710133,3.4032612,0.0,0.0,0.7255958,0.0,1.9844403,0.33186874,0.30306652,0.0,1.9824238,6.2716923,3.205422,0.0,0.0,1.1971892,7.275949
704,1.1716762,0.0,0.38206512,0.0,1.9570364,0.0,0.0,0.0,4.9951715,0.0,1.4403447,0.0,4.318972,5.2213483,2.6951647,3.437466,3.9361815,0.0,0.0,1.3001033,0.0,2.0989122,0.22253817,0.09794505,0.0,1.5998702,5.1813483,2.3023021,0.0,0.0,1.2406762,7.770933
713,2.2744422,0.0,0.0,0.0,2.074175,0.0,0.0,0.0,4.893993,0.0,2.415305,0.0,3.4281373,5.572202,3.0223267,3.6681669,4.050405,0.0,0.0,0.3115524,0.0,1.4517455,1.0174927,0.47602862,0.0,3.0871708,5.7880373,1.786823,0.31934378,0.0,0.5329098,6.738189
717,0.4510072,0.0,1.6970748,0.0,1.2235165,0.28346878,0.0,0.0,5.03167,0.0,1.1308864,0.0,2.3047552,3.9531834,0.37526488,2.232187,1.4431273,0.0,0.0,2.4013302,0.0,1.9245086,0.8998382,0.2280604,0.32639533,0.28269,4.5891614,4.017017,0.9869612,0.0,1.7119968,4.1631083
721,1.4332441,0.0,1.16889,0.0,1.1476756,0.0,0.0,0.0,5.354814,0.0,1.6366973,0.0,3.5300493,5.7732944,2.7933152,3.1184123,3.501224,0.0,0.0,1.9032673,0.0,1.7294147,0.8804679,0.3518075,0.0,1.9776428,4.8056564,2.8501115,0.0,0.0,0.64574575,7.3033442
723,0.7220458,0.0,0.20651437,0.0,1.6446825,0.0,0.0,0.0,5.60975,0.0,1.4685714,0.0,3.6162696,5.028374,1.8282956,4.233769,2.7892408,0.0,0.0,1.4839076,0.0,0.899717,1.4721243,0.40767837,0.08672905,0.82447445,5.612279,3.5631313,0.7921707,0.0,0.76111865,6.613379
742,0.4392045,0.0,0.0,0.0,1.8514383,0.0,0.0,0.0,6.9003563,0.0,1.9946411,0.0,4.633797,6.893493,2.5521214,5.0048685,4.645071,0.0,0.0,1.2034067,0.0,1.3446667,1.2621597,0.38706297,0.0,1.8604648,7.140892,3.490982,0.0,0.0,0.32945976,7.7914214
750,0.028492581,0.0,0.45250726,0.0,0.3492237,0.0,0.0,0.0,5.93669,0.0,0.16102663,0.0,5.04794,5.8561306,1.9887329,4.0965,3.431438,0.0,0.0,2.0113585,0.0,0.1835171,1.5902472,0.21984237,0.5089923,0.9996599,5.3331757,4.033933,0.0,0.0,0.991235,8.933097
763,1.6559793,0.0,0.2880304,0.0,2.4252312,0.0,0.0,0.0,5.889672,0.0,2.652556,0.0,3.5235558,5.982677,2.358366,3.9683383,3.7183805,0.0,0.0,0.7444607,0.0,2.9254649,0.24943313,0.19000219,0.0,2.4569883,6.058622,2.007273,0.5650187,0.0,0.58014023,5.9464087
794,0.0,0.0,0.00078983605,0.0,1.6248449,0.0,0.0,0.0,6.234599,0.0,0.6508179,0.0,5.3214903,5.5676355,1.6467404,4.160243,3.8263907,0.0,0.0,1.5830117,0.0,1.2329063,0.5399899,0.45977154,0.0,1.4251591,6.291509,3.7488527,0.0,0.0,1.4045118,7.646815
804,0.40550923,0.0,0.0,0.0,1.7770984,0.0,0.0,0.0,6.2462826,0.0,1.4152236,0.0,4.533894,4.989943,0.7267495,3.520883,3.167725,0.0,0.0,0.74300134,0.0,1.2848902,0.3823926,0.924716,0.0,2.6270976,6.945024,3.5250819,0.0,0.0,1.3704624,5.338589
821,0.9947817,0.0,0.45991278,0.0,0.0,0.7593511,0.0,0.0,6.3183217,0.0,0.95084333,0.0,4.182411,5.8748455,2.2682524,3.5717309,3.3895948,0.0,0.0,1.5034902,0.0,0.0,2.018038,0.5650275,0.55558324,1.8358378,5.6894145,4.130574,0.0,0.0,0.19709742,8.655691
845,2.652359,0.0,0.0,0.0,1.7538116,0.0,0.0,0.0,5.3801455,0.0,2.4934251,0.0,4.047024,4.977818,2.4734747,3.617837,3.4617271,0.0,0.0,0.0,0.0,1.6583619,0.72713983,0.0,0.011582702,2.6328597,5.9085526,1.8821883,0.4226007,0.0,0.60584414,7.284382
851,1.6630892,0.0,0.86986095,0.0,1.3473605,0.0,0.0,0.0,4.8680925,0.0,0.9686244,0.0,4.7640595,4.1660476,2.33268,2.5847793,3.1471484,0.0,0.0,1.3801829,0.0,1.908524,0.32184651,0.2090045,0.4060175,1.6637106,4.8080564,2.8963847,0.0,0.0,1.7458963,8.656522
854,0.16732849,0.0,0.0,0.0,1.4627205,0.0,0.0,0.0,6.4374423,0.0,1.1114146,0.0,5.300716,6.135404,2.012031,4.523446,4.193304,0.0,0.0,1.0139081,0.0,0.8121089,0.90014076,0.42379406,0.0,2.2960198,6.7189856,3.3907487,0.0,0.0,1.072673,7.8683715
871,0.0,0.0,0.0,0.0,1.379993,0.0,0.0,0.0,7.1870174,0.0,0.80965817,0.0,5.503249,6.64819,2.0379317,5.1773286,4.2164373,0.0,0.0,1.8380177,0.0,0.87902963,1.2284925,0.29131812,0.0,1.0378997,6.8788323,4.2139373,0.0,0.0,0.7901927,8.658002
884,1.2706462,0.0,0.0,0.0,1.4872935,0.0,0.0,0.0,5.6899276,0.0,1.5700505,0.0,4.376929,5.300821,2.0730836,4.064582,3.4822352,0.0,0.0,0.851218,0.0,0.90013796,1.0357895,0.31234357,0.0,2.5637023,5.8047996,2.5249634,0.0,0.0,0.98111165,7.5300097
895,0.98148966,0.0,1.1896455,0.0,3.0540395,0.0,0.0,0.0,3.6717412,0.0,0.84843916,0.0,4.997436,4.9203997,2.499427,3.9733934,3.6187623,0.0,0.0,1.6748511,0.0,2.2638488,0.0,0.0,0.0,1.5066756,4.038714,1.4440778,1.1325743,0.0,3.1215062,6.918522
896,0.56889594,0.0,1.3224189,0.0,2.11923,0.0,0.0,0.0,4.115053,0.0,0.9531339,0.0,3.3245444,4.10502,1.5626938,3.0604722,2.7099042,0.0,0.0,1.9748784,0.0,1.9130445,0.4192455,0.25357392,0.0,1.3660725,4.3998537,2.783668,1.0059237,0.0,2.1768427,5.5015483
904,1.2547666,0.0,0.0,0.0,1.6462439,0.0,0.0,0.0,6.987635,0.0,2.0226235,0.0,5.117332,6.1545506,2.0835607,4.9173207,4.1711926,0.0,0.0,0.4197153,0.0,0.840721,1.104185,0.30739236,0.0,3.0684793,7.2430553,2.9446678,0.0,0.0,0.7938942,8.224689
932,0.31987,0.0,0.0,0.0,1.9510429,0.0,0.0,0.0,6.0847044,0.0,1.6380907,0.0,4.52867,5.212563,1.864443,3.616932,3.9569306,0.0,0.0,0.6773331,0.0,2.0700293,0.08845869,0.49205434,0.0,2.243532,6.6619196,3.0894876,0.0,0.0,0.75055516,6.4821806
972,0.44622526,0.0,0.0,0.0,1.0812593,0.0,0.0,0.0,7.258952,0.0,1.3808352,0.0,5.525255,7.095023,2.8945618,4.8704753,4.9327946,0.0,0.0,1.3787261,0.0,1.0321898,1.1282458,0.19148304,0.0,1.7829158,6.921404,3.6380126,0.0,0.0,0.22227347,9.708129
981,0.07223658,0.0,0.25070572,0.0,0.4632132,0.05610928,0.0,0.0,6.930502,0.0,0.6980091,0.0,4.9148564,6.458799,1.8823917,4.5449467,3.5968187,0.0,0.0,1.8943242,0.0,0.22493577,1.8417877,0.5828902,0.23507275,1.4373167,6.3117294,4.4439807,0.0,0.0,0.6240928,8.523491
993,2.365537,0.0,0.076377764,0.0,2.1398773,0.0,0.0,0.0,5.268447,0.0,2.6280015,0.0,3.2757382,5.5865636,3.3792522,4.060564,3.8813143,0.0,0.0,0.78285843,0.0,2.1385808,0.9163226,0.0,0.0,1.652192,5.424676,1.889492,0.7598044,0.0,0.087429285,7.4719806
