Image_Index,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
404,3.0505905e-06,0.00032847008,0.8433856,0.013285234,2.359256e-05,0.00024835282,3.2489415e-06,0.14237522,0.00033866358,8.601793e-06
418,1.2255901e-09,3.485955e-07,0.9999796,2.2433085e-07,1.7488559e-05,2.2756593e-08,8.42392e-08,1.3171901e-06,8.255249e-07,7.2028997e-12
421,0.0009635988,0.00026300136,0.756354,0.04642848,9.472094e-07,0.19295248,0.00016709031,0.0016796464,0.0011844789,6.258275e-06
423,6.600778e-10,2.0150965e-06,0.9999894,4.67513e-06,2.2672139e-06,3.786379e-08,8.862477e-08,1.1397507e-06,3.5112598e-07,1.21871705e-11
444,4.709751e-07,0.000103833394,0.85991234,0.052126557,6.293425e-05,1.3756969e-05,5.8426586e-08,0.0013597409,0.08640497,1.5312811e-05
452,1.9656471e-10,0.00013636342,0.99985266,4.7090784e-06,1.8330672e-06,2.706917e-07,1.1068023e-06,3.2753104e-07,2.7425876e-06,4.157946e-12
456,3.4189533e-08,0.0133632375,0.983979,0.00044161626,8.958439e-06,0.0005063126,8.005686e-06,0.0015101625,0.00018266494,1.7401822e-08
467,7.699824e-09,0.0006126878,0.999132,0.00018383509,1.1115877e-06,6.4343735e-06,8.318991e-06,2.5273674e-05,3.0370695e-05,8.82457e-10
477,3.3297673e-10,0.00016697824,0.9992335,0.00059035624,1.9723696e-07,1.4324677e-06,8.915791e-08,5.7994947e-07,6.8053696e-06,3.4920677e-11
492,1.1379177e-07,0.000916965,0.97139096,0.016951151,1.4071248e-06,0.00013462179,2.966602e-06,6.2337826e-06,0.010595515,5.1950018e-08
503,1.0384247e-10,1.6651162e-08,0.99999976,7.175621e-08,1.1428508e-07,1.1152418e-08,4.5954796e-09,3.220044e-08,1.5318804e-08,4.6331537e-14
512,1.0373329e-09,0.00013267659,0.9997998,4.9934213e-05,2.5384718e-06,3.3681172e-07,3.2685891e-06,1.1049651e-07,1.1451183e-05,3.626186e-11
513,6.5135314e-10,7.6017136e-07,0.9999778,8.2193e-06,1.2256254e-05,3.809065e-08,3.1154855e-07,8.6823945e-08,4.9032775e-07,7.313665e-12
516,4.1338717e-07,1.6261663e-05,0.9849584,4.373897e-06,0.01429116,2.9637424e-05,0.0006682741,4.0971063e-06,2.747884e-05,2.1478193e-09
536,1.6451651e-10,0.009347933,0.98945236,0.0011537191,4.3259142e-06,3.0256394e-06,2.0473517e-06,1.1075819e-05,2.5439482e-05,2.740563e-10
539,3.2875985e-08,5.961947e-08,0.9998518,5.7211655e-06,0.00013937333,6.375504e-08,1.6588585e-06,1.3067869e-07,1.1270284e-06,4.9061293e-11
547,2.465301e-08,0.0039448813,0.90457225,0.056996815,4.353066e-06,3.896862e-05,2.2543813e-06,2.6797882e-06,0.03443769,4.0554337e-08
549,1.4289028e-05,6.945563e-08,0.99988425,1.2540657e-05,5.674145e-05,3.2150788e-06,2.141352e-05,4.6949044e-06,2.7346405e-06,1.8878369e-08
583,1.5862139e-07,0.0028316102,0.38708302,0.0010771723,0.002187141,5.5185552e-05,1.5641789e-06,0.07539076,0.53135395,1.937306e-05
609,8.857673e-09,4.414194e-07,0.99997795,8.121249e-06,1.8229445e-06,1.999185e-07,3.0297993e-08,6.057227e-06,5.5219357e-06,1.8370087e-10
612,7.1823735e-08,7.2732325e-07,0.9953949,1.7185492e-05,0.0045531685,9.514427e-08,2.79071e-05,3.8030643e-07,5.583038e-06,1.5290048e-09
613,7.1279115e-05,0.00017735644,0.7772182,0.019373368,0.0009851102,8.689667e-05,5.358388e-06,0.011910329,0.18999502,0.00017700363
624,2.5343916e-06,0.0071883956,0.8649726,0.015212856,0.00011182234,0.00023585065,6.706222e-05,0.00012785988,0.11208002,1.0419012e-06
629,0.0011699165,1.896014e-05,0.9099809,0.0011908353,0.003825773,0.0018682389,0.081824236,1.2721177e-05,0.00010788763,5.956206e-07
632,1.6465201e-06,6.324051e-07,0.9998925,4.2287385e-05,1.2538141e-05,2.0003483e-06,2.2892033e-05,1.4666648e-06,2.403069e-05,3.732663e-09
633,2.1677904e-10,6.5455715e-05,0.9998926,6.947868e-06,1.8725943e-05,2.8637018e-07,5.025512e-07,4.634949e-07,1.5041109e-05,1.5245352e-11
635,2.0135477e-07,0.013617041,0.98192364,0.002611221,4.8738064e-05,0.0002126407,0.0005282577,1.2125986e-05,0.0010460555,4.1167567e-08
643,9.117918e-10,4.1519856e-05,0.99992895,2.3366127e-05,9.9116e-07,4.3299787e-07,5.136591e-07,2.9046062e-06,1.4410705e-06,2.5437107e-11
646,7.759997e-07,2.457261e-05,0.9978309,5.346464e-06,0.000108873886,3.7622438e-05,0.0019827967,2.1457367e-06,6.882465e-06,4.852547e-10
653,4.4611395e-10,0.0014929075,0.9983632,0.00011519364,9.762899e-06,1.1445601e-06,9.7281945e-06,2.326239e-06,5.766013e-06,1.2135305e-10
659,1.9854491e-08,0.13716114,0.21536781,0.5397112,1.363884e-05,0.0022931544,1.0727076e-07,0.0421374,0.06314466,0.00017092643
690,1.2859648e-09,6.0039194e-05,0.99620336,0.0034985067,8.856883e-07,8.610943e-07,1.34724845e-08,5.013308e-06,0.00023142084,1.304672e-09
715,2.1185663e-08,1.5521411e-05,0.9998148,5.5689376e-05,1.9236622e-06,1.2648717e-06,8.2964175e-07,8.437695e-06,0.0001015976,1.1535698e-09
728,8.263205e-08,1.0610661e-05,0.99678755,0.0012792653,3.1881596e-06,5.5009805e-06,4.132152e-08,9.507422e-05,0.0018185797,6.8278304e-08
731,2.073767e-08,8.344793e-08,0.99999106,1.3313346e-06,4.491408e-06,8.108536e-07,5.679299e-07,1.3729488e-06,2.613261e-07,1.3263735e-11
738,8.116689e-06,2.54324e-06,0.9860109,0.0021539056,3.178453e-06,1.7119419e-05,4.898667e-06,5.326525e-07,0.011798709,1.2496055e-07
741,4.0600586e-05,6.034143e-05,0.9641688,0.0053027943,0.00027354126,5.6301713e-05,1.3899336e-05,0.0031001389,0.026969055,1.4509355e-05
744,5.29642e-07,1.1977418e-05,0.9995981,0.00021877894,1.5118883e-05,8.093829e-06,2.3224509e-06,1.1455284e-05,0.00013369492,5.6877994e-08
764,3.5255393e-08,5.548306e-07,0.99970156,2.5940188e-05,2.2175995e-05,3.1317958e-07,1.2147814e-07,0.0002427606,6.513919e-06,2.6668756e-09
775,2.4598966e-08,0.00037768,0.9982389,0.0010795424,3.245344e-05,5.8448377e-06,1.3693262e-05,9.431723e-05,0.00015753627,8.350944e-09
796,4.4564583e-09,4.8652478e-08,0.99997795,9.989578e-07,1.9935496e-05,6.318608e-08,3.8481608e-07,3.8727414e-08,5.8736066e-07,2.245097e-12
799,1.3416253e-12,2.697419e-05,0.99996924,1.836795e-06,1.4212833e-06,4.265009e-09,8.488861e-09,3.399749e-07,1.5787563e-07,3.4529337e-13
816,1.1886902e-11,0.0003277227,0.9993882,0.00026344712,4.2447346e-07,4.4807575e-08,2.1111935e-08,1.7412415e-07,1.9946516e-05,1.4305396e-11
823,1.5488708e-05,9.190681e-06,0.9686511,0.00081544445,0.00075090065,2.28317e-05,9.5003925e-06,0.0006109698,0.029076552,3.8067406e-05
828,1.5365683e-07,1.9841786e-05,0.9874858,0.011662349,7.2040107e-06,4.2185934e-06,4.2718816e-07,5.3934255e-06,0.00081442256,1.1923465e-08
830,8.3277473e-07,4.5568413e-05,0.97704756,0.0013885672,0.020224014,1.0994374e-05,1.2039254e-05,3.587706e-05,0.0012343612,2.085667e-07
837,3.2134562e-09,0.00024986351,0.999629,3.4103454e-05,4.057377e-07,9.676689e-06,4.6057844e-06,3.9953417e-07,7.1801165e-05,7.683674e-11
858,1.0568467e-07,1.1828613e-06,0.9998085,2.6107455e-06,0.00014879522,2.937097e-07,1.0015185e-06,1.33620515e-05,2.4260798e-05,2.8506166e-09
863,2.0759289e-07,1.9900554e-06,0.9993887,6.410554e-05,0.00034646696,9.182448e-07,6.3833113e-06,3.3033524e-07,0.00019088213,1.2914849e-09
867,4.758328e-09,0.0015315834,0.9975184,0.0006370387,1.5888695e-06,3.262607e-05,3.4349177e-06,1.5401694e-05,0.0002599998,1.1651913e-09
868,1.2556749e-06,1.0485014e-06,0.99987006,4.513477e-05,2.5842968e-05,3.4989598e-06,1.738638e-06,3.1226366e-05,2.0128922e-05,9.0389305e-09
873,2.8519061e-08,5.762353e-05,0.99902093,0.0005167732,3.859041e-06,1.0666003e-05,7.837265e-08,0.00035313304,3.672729e-05,3.0087275e-08
875,5.6941744e-06,9.855842e-07,0.9975635,0.00017265271,0.00077350205,3.27226e-06,8.100938e-06,9.0940075e-06,0.0014630965,1.7195637e-07
888,9.129989e-10,1.7841914e-05,0.9997204,4.2621773e-06,4.427631e-05,3.8582255e-07,4.8772606e-08,0.0002089781,3.8060114e-06,4.811598e-10
891,1.8669049e-09,0.00042566512,0.99934965,2.9847233e-05,7.3094384e-07,5.225781e-06,2.7092785e-05,1.8663078e-08,0.00016179684,1.0434235e-11
892,1.6298334e-09,4.5356196e-06,0.99995124,5.189091e-06,8.622164e-07,3.639877e-06,8.390488e-08,3.031087e-05,4.1748353e-06,9.298612e-11
905,1.3890391e-09,3.4020427e-08,0.99999774,3.7516077e-07,6.2235614e-07,3.080221e-08,1.4954415e-08,1.1354769e-06,6.7619254e-08,3.6489817e-12
919,7.5269945e-08,0.0003254997,0.9990682,0.00036166204,6.6455464e-06,6.2198706e-05,8.3220824e-05,7.6853365e-05,1.5730031e-05,2.4077949e-09
921,1.310922e-08,4.1515875e-07,0.99993515,2.8775025e-06,5.867315e-05,6.878035e-08,1.9237652e-06,3.3079618e-07,6.0086137e-07,5.0184596e-11
922,3.9231355e-07,0.0015509839,0.965706,0.031130558,1.5837581e-06,0.00045773425,3.3546453e-06,0.00047999815,0.00066880847,6.040351e-07
924,1.3107895e-07,0.0006339907,0.70373917,0.087681994,1.8582807e-05,4.716267e-05,3.1822733e-08,0.20642827,0.001435972,1.481491e-05
926,0.001006559,6.5030613e-06,0.95405537,7.041878e-05,0.0035248478,0.00011386098,0.0076796236,9.434362e-06,0.033530086,3.3117315e-06
939,0.0022344082,5.615748e-05,0.85526454,0.025632702,1.5008491e-05,0.014331696,1.4601239e-05,0.05618638,0.044700507,0.0015640272
945,3.158122e-11,3.4924406e-07,0.9999988,4.7765514e-07,6.2566656e-08,3.4306047e-09,3.6000483e-08,2.1605817e-10,2.0046947e-07,1.7087695e-14
974,9.487401e-10,2.0629597e-05,0.9999621,9.261388e-06,8.490003e-08,1.9210706e-06,6.2926944e-07,4.704357e-07,4.8650177e-06,1.1049778e-11
975,0.00012067246,6.215084e-06,0.8789103,0.11500331,0.00011864603,0.0001986106,2.8156379e-05,0.005239581,0.00036756494,7.0443057e-06
980,3.404392e-10,9.471963e-06,0.99997187,3.1072377e-06,1.4032123e-05,2.2916968e-08,9.32157e-07,8.298065e-08,4.3446173e-07,4.2407996e-12
985,4.2978912e-10,4.1701613e-05,0.9998223,6.400791e-05,2.0218864e-07,8.7679786e-07,1.3287527e-07,2.4274348e-07,7.056277e-05,2.7732379e-11
990,3.8286943e-09,0.00027623025,0.9981792,0.0012472058,0.00025314346,6.825926e-07,1.0047835e-06,2.7774264e-05,1.4904495e-05,2.7957894e-09
995,1.4921478e-05,8.814051e-09,0.99970263,4.630798e-06,0.00026732896,2.0953782e-07,7.200624e-06,5.614142e-07,2.5968147e-06,7.3683775e-09
996,3.3566316e-12,3.9513134e-06,0.9999951,7.3242387e-07,8.341803e-08,8.745266e-09,2.4018663e-08,3.7034866e-09,8.762835e-08,1.4624778e-14
1002,6.387615e-08,0.0061706305,0.48759943,0.3090121,1.451762e-05,1.973967e-05,8.6347524e-07,3.8782422e-05,0.19714208,1.7836137e-06
1016,3.3411627e-07,5.8457294e-06,0.99985194,5.1491086e-05,8.500678e-06,1.7775388e-05,3.9497004e-06,4.910805e-06,5.5279183e-05,3.0011718e-09
1031,1.1050826e-08,2.1025686e-05,0.9972402,0.00012566806,0.00043013034,1.9749921e-05,2.0202373e-07,0.0021621261,7.5332287e-07,2.8710064e-08
1036,4.343066e-08,3.0534815e-05,0.9994647,0.0003726714,2.32149e-06,6.1681753e-06,8.0309457e-07,1.4902855e-05,0.00010781732,3.5474037e-09
1049,4.041946e-09,1.875401e-08,0.99994695,4.1152738e-08,4.76708e-05,1.550323e-08,5.2038663e-06,8.0443854e-08,2.8930334e-08,2.8007685e-12
1050,0.0026630096,1.7617724e-05,0.9649231,0.01105231,0.00026212021,0.0020762149,0.01889164,6.131947e-06,0.000107262495,6.1664434e-07
1053,2.2813121e-07,5.826854e-08,0.99994814,2.7022645e-05,1.9570816e-05,3.6418604e-07,8.6225566e-07,1.0787652e-07,3.7403636e-06,2.2168549e-10
1056,8.8103045e-09,3.0242596e-05,0.99956363,0.00032949806,2.2890745e-05,1.1648832e-07,4.4941035e-07,1.12563885e-05,4.1897325e-05,6.0651337e-09
1064,2.7518121e-09,2.9075247e-05,0.99567586,3.09194e-05,2.6169333e-05,7.1273503e-06,5.1531988e-08,0.004225168,5.590305e-06,5.3809472e-09
1065,2.0771037e-12,6.004394e-06,0.9999912,1.0507256e-06,1.8498714e-07,2.6915827e-09,1.1897064e-08,2.849626e-09,1.5647751e-06,1.00618725e-13
1076,4.4914977e-08,7.667533e-05,0.9996402,0.00020687302,8.0490884e-07,1.3323884e-05,2.6866885e-06,1.3043653e-05,4.6194487e-05,1.7222547e-09
1132,1.8824963e-08,5.7369823e-07,0.99988365,1.5031832e-06,8.978609e-06,2.1136084e-06,3.4913608e-08,9.744028e-05,5.6944186e-06,7.308633e-10
1138,1.5821996e-08,0.009672541,0.9896095,0.00045290837,6.8866095e-05,1.3082623e-05,0.00015116055,6.2640324e-06,2.574504e-05,1.836265e-09
1155,1.0697679e-05,3.3607263e-05,0.9984395,0.0006137311,0.00024040656,4.4883564e-05,2.6368178e-05,0.00046783485,0.000122060985,8.8144486e-07
1174,1.4524008e-09,1.2901473e-05,0.9999505,1.3921777e-05,2.4871585e-07,6.991858e-07,2.5433137e-06,6.496656e-09,1.9198022e-05,1.7540235e-12
1177,1.4625201e-09,4.9917006e-05,0.9995772,0.00036337183,5.2996694e-07,7.392523e-07,1.5228457e-07,3.7426219e-06,4.3756477e-06,1.1964545e-10
1184,9.356174e-09,0.073128134,0.92475957,0.0002061414,4.668209e-05,4.7604128e-05,3.708078e-05,0.00018816938,0.0015865682,2.6952831e-08
1187,2.6200743e-07,7.2414914e-05,0.9983505,0.00018819596,3.044672e-05,7.85047e-06,2.5956668e-05,2.2094791e-06,0.0013222627,1.3611516e-08
1207,3.8627455e-08,9.988361e-07,0.99984646,1.4026724e-05,0.00013229414,1.4867067e-06,1.7057159e-06,1.7598243e-06,1.2516948e-06,2.7946045e-10
1210,3.3337e-11,0.00016618172,0.9997961,3.5652665e-05,3.4113123e-07,3.379572e-07,5.087037e-08,6.209793e-07,6.680968e-07,8.030938e-12
1224,1.0569396e-06,0.00015371578,0.9390375,9.245636e-07,0.05717133,0.0005134503,0.00051589706,0.0025946319,1.1283584e-05,1.0187424e-07
1227,3.31133e-09,0.0002246107,0.9985146,0.00027333986,7.0456863e-06,8.265646e-05,2.5274704e-07,0.0008957274,1.7902369e-06,5.2040836e-08
1237,4.386249e-09,0.000120809345,0.9997726,2.6109592e-05,5.866434e-07,3.9833244e-06,9.235231e-06,2.8835116e-08,6.674945e-05,1.4385034e-11
1245,4.2090598e-08,1.2488987e-06,0.9999608,1.1724236e-05,1.8500765e-05,6.490153e-07,4.6234313e-06,2.2895382e-07,2.1352866e-06,5.828164e-11
1251,5.138965e-05,0.0033322193,0.7940098,0.0011506416,0.052207947,0.0010305829,0.14747658,5.75165e-06,0.00073147606,3.5675362e-06
1256,0.00019238234,0.00012296592,0.33959222,0.6323029,6.141691e-06,0.018111816,1.7607404e-06,0.0076400815,0.0006808725,0.0013488823
1262,6.6756755e-08,0.0006901333,0.99863404,4.131455e-05,0.00026276248,2.2694505e-06,0.00034088214,1.1487735e-05,1.7009486e-05,3.2503862e-09
1269,0.0010410673,8.212242e-07,0.84570646,0.000802001,0.14730215,2.7830092e-05,0.0048458194,3.3148102e-05,0.00022966879,1.10912215e-05
1303,1.0996456e-06,3.958394e-06,0.9809176,0.016410258,0.0007644746,2.438935e-06,1.8884546e-07,6.2957384e-05,0.0018346682,2.3627701e-06
1335,4.382811e-11,0.00027926985,0.9996762,2.740913e-05,1.1633531e-06,3.358006e-07,7.6693226e-07,3.7624883e-07,1.45771055e-05,8.289079e-12
1336,6.027208e-09,0.0014280989,0.9977623,0.0006961203,1.2892892e-06,1.9474865e-05,5.8203314e-06,2.0619247e-05,6.624766e-05,1.1943214e-09
1337,9.579153e-06,3.1626267e-05,0.8436753,2.4837784e-05,0.0007961507,0.00012857263,0.15531102,5.7816476e-07,2.235922e-05,3.1535456e-09
1341,4.629506e-11,3.0768955e-05,0.99977344,0.00019249039,1.6111651e-06,5.007894e-08,4.5742232e-09,5.483731e-07,1.0169013e-06,5.6982797e-11
1345,1.6684874e-08,7.123084e-05,0.99432904,9.3035604e-05,0.00014088905,5.8401205e-05,1.5077167e-06,0.005302157,3.60828e-06,1.4744218e-08
1348,0.00096559117,3.091209e-08,0.9849392,8.810362e-06,0.008577269,1.2158877e-05,0.0054777763,5.271687e-07,1.8438792e-05,1.7867075e-07
1349,5.1970875e-07,0.0017721688,0.977081,0.015749305,2.3465354e-05,0.00011129504,1.6454294e-05,0.00035835803,0.0048869634,3.6671327e-07
1352,0.0020016357,2.6431818e-10,0.9957365,7.743692e-06,0.002202925,2.8130694e-07,1.0255183e-05,5.567586e-06,3.486737e-05,2.831606e-07
1356,0.0007921573,0.009888185,0.2744921,0.006462484,0.0034591218,0.0057969233,0.006727021,0.0148968175,0.6753995,0.0020856897
1365,2.5445596e-10,0.0007120029,0.99896944,0.00019370162,2.6542536e-06,2.4348324e-06,2.7115505e-07,0.00011534221,4.3050427e-06,4.0692513e-10
1372,1.8820099e-07,1.751119e-05,0.9993389,1.3855728e-05,1.0507049e-05,8.369245e-06,8.261641e-06,0.0005668079,3.5633035e-05,5.175095e-09
1374,8.2502794e-08,2.3982875e-05,0.99970883,8.465772e-05,6.0169787e-05,6.9077694e-05,2.7554566e-05,2.472524e-06,2.3131155e-05,3.0390673e-10
1375,1.4729184e-06,0.0004125292,0.98958683,0.001688831,7.2904805e-07,0.0004073263,0.0001929527,8.9775835e-07,0.007708369,3.910667e-08
1381,3.3541482e-11,4.9991067e-05,0.99936146,0.0005636377,3.5886455e-08,1.9690042e-07,7.970673e-09,4.2627356e-08,2.4665589e-05,1.3596956e-11
1395,9.2303753e-07,7.245219e-05,0.95243526,0.019936569,0.00023885329,3.1610919e-06,1.9779304e-06,1.3097527e-05,0.027294636,3.1326417e-06
1402,2.170213e-08,0.00013369966,0.99645436,0.00037431216,1.257763e-05,6.28531e-06,1.2464532e-06,0.0030073847,1.0261666e-05,4.332147e-09
1407,9.732708e-10,8.935231e-08,0.99999213,1.8490937e-07,6.9727885e-06,2.0261437e-08,1.0050462e-07,1.5127296e-07,2.8240413e-07,3.685079e-12
1409,1.133702e-06,0.007337735,0.98364174,0.0031097613,0.0015144937,2.3378783e-05,0.00027820969,0.0011634046,0.0029289913,1.1754641e-06
1410,3.300372e-07,0.0009465907,0.99084526,0.0008003367,0.0067087174,1.8168232e-05,0.0005099264,2.8848634e-05,0.00014171614,3.3189103e-08
1412,2.285743e-08,0.004185437,0.9954449,5.2507206e-05,7.2185634e-05,9.007312e-06,4.0818235e-05,8.9509034e-05,0.00010563954,3.4749053e-09
1431,3.6441173e-07,2.2309878e-06,0.9985916,0.0005323945,6.467208e-05,8.701616e-07,1.208974e-07,0.00066575053,0.00014195053,1.2517542e-07
1432,7.645131e-09,8.569473e-06,0.9999281,2.6553078e-05,1.6957283e-07,1.6589107e-06,4.4443423e-06,2.9285978e-09,3.0486543e-05,4.6193526e-12
1446,9.606975e-09,0.0005375108,0.9969613,0.0018395424,1.1067594e-06,5.848574e-06,5.197872e-06,2.3441079e-07,0.00064931344,4.8113497e-10
1451,1.1143153e-06,1.1932557e-06,0.9998419,3.8136306e-05,8.895848e-05,1.6512438e-06,1.9927655e-05,1.5710814e-06,5.4755283e-06,2.1750992e-09
1459,1.6996372e-09,0.00091066974,0.9630977,0.032965153,0.00019126103,3.599078e-06,2.9267134e-08,0.002706787,0.00012458002,2.4273314e-07
