Image_Index,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31,node_32,node_33,node_34,node_35,node_36,node_37,node_38,node_39,node_40,node_41,node_42,node_43,node_44,node_45,node_46,node_47,node_48,node_49,node_50,node_51,node_52,node_53,node_54,node_55,node_56,node_57,node_58,node_59,node_60,node_61,node_62,node_63
231,0.0,0.23814867,2.426893,0.0,0.6894916,0.0,0.010336179,1.4973277,0.42193776,0.23076609,0.0,0.0,0.68709207,2.281638,1.6009828,1.5229833,0.0,1.2244323,0.2417039,0.0,1.8411547,2.2681277,0.42173162,0.8641069,0.23425995,0.23867865,0.0,0.23855072,0.44819903,0.0,0.0,0.9056006,0.0,2.4774542,0.86211926,0.0,0.0,0.25882497,0.0,1.5069649,1.2657087,0.0,0.0,0.074532576,0.0,0.5890049,2.6934645,2.1808054,3.351158,1.0084037,2.6723015,0.0,0.0,1.1003845,0.0,0.9688995,1.5812564,0.21582901,0.2895112,0.0,2.0887756,0.0,1.4490157,1.5618918
245,0.0,0.9198052,1.4924127,0.0,1.4481171,0.0,0.87968916,1.1545548,0.25209567,0.0,0.0,0.0,0.70180404,0.8030073,1.100422,0.6948203,0.0,1.279924,0.26795682,0.0,1.297079,1.9554132,0.48320326,0.25218725,0.10862909,0.5615567,0.0,0.2595433,0.7462447,0.0,0.0,0.8048853,0.0,2.5300639,0.06056635,0.12806451,0.79616857,0.9743615,0.0,0.4456512,1.2946558,0.0,0.28226683,0.0,0.10237929,0.20427105,2.1257558,0.19680846,2.0467014,0.47715595,2.0067573,0.0,0.0,1.3994555,0.0,1.2972105,1.1643002,0.21121141,0.5457319,0.58098394,1.3085715,0.0,0.9158103,1.0407114
270,0.0,0.57400525,2.050637,0.0,0.8692296,0.0,0.071022995,1.8605632,0.8551632,0.2415967,0.0,0.0,0.91179496,2.5708003,1.6298784,1.1450931,0.0,1.521993,0.0,0.0,2.2118356,2.3276215,0.49276602,0.867157,0.29559243,0.0,0.0,0.3786605,1.5024304,0.0,0.0,1.2501532,0.0,2.9063704,0.6420466,0.2387103,0.0,0.0038641319,0.0,1.0719626,1.4952983,0.0,0.0,0.0,0.0,0.79615873,3.2993686,1.9201748,3.8639002,1.0608863,2.2242055,0.0,0.0,1.2633194,0.0,1.1769592,1.4251461,0.06852437,0.5543046,0.0,1.687897,0.0,1.5782242,1.606756
309,0.0,0.09878307,2.4522953,0.0,0.46105838,0.0,0.11969367,1.2443845,0.7509215,0.0,0.0,0.0,0.47387934,2.226971,2.1174235,1.2120975,0.0,0.67490256,0.0,0.0,2.1742203,2.449938,0.3536394,0.23139143,0.0,0.59787977,0.0,0.15341094,0.974054,0.0,0.0,1.1865191,0.0,3.0202298,0.7263642,0.0,0.0,0.49471113,0.0,0.69611335,1.3275057,0.0,0.0,0.0,0.22252804,0.4593922,3.275389,1.6867948,3.2640886,1.2971536,1.7491767,0.0,0.0,1.7541826,0.0,1.4659593,0.70156103,0.156913,0.035563383,0.0,2.41931,0.0,1.8245714,0.9157556
310,0.0,0.6674754,1.5784363,0.0,1.4092054,0.0,0.38182485,1.422728,0.607278,0.3321476,0.0,0.0,1.0088123,1.7788799,1.505274,1.0936234,0.0,1.6872748,0.34845656,0.0,1.8046625,2.4518888,0.46822163,0.9572099,0.631966,0.55968404,0.0,0.36731192,1.0488153,0.0,0.0,0.9897922,0.0,2.7077808,0.64311504,0.22697741,0.12709074,0.47280353,0.0,1.0673332,1.1881378,0.0,0.0,0.0,0.0,0.6714547,3.1519618,1.9221559,3.324099,0.8928219,2.4099383,0.0,0.0,1.017853,0.0,1.1473969,1.2358541,0.39275774,0.41402775,0.0,1.7724178,0.0,1.4463134,1.5462507
313,0.0,0.4370174,1.6734937,0.0,1.3710784,0.0,0.6524707,1.0070168,0.6314045,0.0,0.0,0.0,0.6337772,1.5861421,1.293856,1.447485,0.0,1.3949045,0.0,0.0,1.6164747,2.5549157,0.32509264,0.020856248,0.06293751,0.16424088,0.0,0.23794995,0.9632112,0.0,0.0,0.782901,0.0,3.2346952,0.028899008,0.0,0.28066698,0.54539084,0.0,0.71838903,0.83586,0.0,0.0,0.0,0.0017553046,0.6273292,3.0173137,1.3579501,3.7305763,0.7293623,2.1951728,0.0,0.0,1.5448169,0.0,1.1116171,1.2438792,0.3906045,0.36629337,0.09610376,1.6911124,0.0,1.4688611,1.7628448
323,0.0,0.23392555,1.8890091,0.0,0.8578943,0.0,0.0,1.4162998,0.19764799,0.21327893,0.0,0.0,0.7601678,2.2628794,1.5510237,1.4915901,0.0,1.4008639,0.24025154,0.0,1.8941331,2.2023227,0.344,0.8226697,0.23417382,0.0,0.0,0.2737339,0.62152654,0.0,0.0,1.2066313,0.0,2.8902986,0.747064,0.0,0.044614468,0.0,0.0,1.5208359,1.2207934,0.0,0.0,0.0,0.0,0.36042115,3.1542914,2.4670873,3.0546567,1.1974127,2.2527304,0.0,0.0,0.93689334,0.0,1.2073691,1.3189726,0.24044526,0.036150955,0.0,2.2785492,0.0,1.4412174,1.6071459
334,0.0,0.09217549,1.6722388,0.0,1.2219454,0.0,0.25514662,1.4794779,0.48349634,0.19979268,0.0,0.0,0.7063199,2.1335592,1.4244567,1.8740302,0.0,1.2099106,0.14943072,0.0,1.4202511,2.1877198,0.52153873,0.5962894,0.10675399,0.0,0.0,0.40512118,0.8206322,0.0,0.0,1.1144829,0.0,2.6004817,0.89544517,0.0,0.0,0.15318623,0.0,1.3228847,0.72270596,0.0,0.0,0.0,0.0,0.48770475,3.318226,2.0294464,3.6933877,1.0435443,2.0967658,0.0,0.0,0.8886908,0.0,0.93416446,1.2834855,0.28918833,0.0,0.0,1.9803908,0.0,1.2603868,1.8376242
335,0.0,0.51629096,2.3765368,0.0,1.1123735,0.0,0.21098448,1.4655128,0.5347936,0.5117545,0.0,0.0,0.74169695,2.063869,1.2868557,1.1289501,0.0,0.9384408,0.15816861,0.0,1.8821177,2.2595367,0.5455003,0.87120247,0.51513517,0.78854465,0.0,0.14447023,0.55495775,0.0,0.0,0.75758237,0.0,2.2593756,0.6246551,0.0057716384,0.17166734,0.6972093,0.0,1.0499105,1.3960809,0.0,0.0,0.0,0.0,1.0304468,2.5523615,1.6357955,3.2804906,0.6989744,2.6700687,0.0,0.0,0.92777216,0.0,0.85158795,1.6300377,0.34625578,0.7432668,0.0,1.8608739,0.0,1.5951977,1.3124821
343,0.0,0.48630273,2.023319,0.0,0.7224016,0.0,0.16648763,1.4742414,0.2938327,0.20315465,0.0,0.0,0.79184484,2.1149838,1.8070793,0.9137647,0.0,1.5943598,0.0,0.0,1.8943578,2.4164429,0.23959132,0.8655091,0.11565314,0.20083594,0.0,0.17765781,1.136519,0.0,0.0,1.0826843,0.0,2.8151646,0.51737875,0.0,0.0,0.1367814,0.0,1.3055218,1.2929107,0.0,0.0,0.11857725,0.0,0.28835833,2.944437,1.8303428,2.9300034,1.206825,2.080675,0.0,0.0,1.309315,0.0,1.3137879,1.2988979,0.19201614,0.117646255,0.0,2.0039427,0.0,1.527958,1.2369732
349,0.0,0.0,2.728115,0.0,1.5106231,0.0,0.29010254,1.5874692,0.8990425,0.31494212,0.0,0.0,0.25845835,2.63823,1.0308449,2.5845575,0.0,0.07153635,0.0,0.19328168,1.2667595,2.590457,0.806628,0.089948066,0.0,0.13291392,0.0,0.27323148,0.0,0.0,0.0,0.09691721,0.0,2.3978524,1.063064,0.56269854,0.0,0.79218835,0.0,1.178417,0.6940374,0.0,0.0,0.0,0.0,1.2176346,2.8717966,2.066259,4.7518725,0.6742471,2.612728,0.0,0.0,0.6102427,0.0,0.58951014,1.803929,0.48751408,0.58523035,0.0,2.4545813,0.0,1.7143217,2.271236
369,0.0,0.5929176,1.4553255,0.0,1.2301749,0.0,0.38299733,1.6323347,0.32122126,0.2783147,0.0,0.0,0.9106423,2.0374444,1.1096522,1.5775863,0.0,1.5756223,0.34871763,0.0,1.1895071,1.9873511,0.70305276,0.87605995,0.47249722,0.0,0.0,0.769229,1.0187026,0.0,0.0,1.0502499,0.0,2.2410257,0.6590847,0.04082663,0.18972407,0.0,0.0,1.2150542,1.136094,0.03663433,0.0,0.0,0.0,0.43626234,2.9558716,1.8127353,3.3563704,0.8309917,2.26808,0.0,0.0,0.59706914,0.0,0.8803164,1.6069559,0.3509738,0.30664474,0.0,1.499286,0.0,0.96242136,2.0525756
381,0.0,0.66603446,3.267136,0.0,0.98236215,0.0,0.45819724,2.1779609,0.74160504,0.0,0.0,0.0,0.22809474,2.1577027,1.0921727,1.1945974,0.0,0.0,0.0,0.0,1.4414963,1.8923562,1.1926808,0.0,0.0,0.0,0.0,0.31988543,0.2294877,0.0,0.0,0.2141454,0.0,1.9961934,0.06479755,0.0,0.091626465,1.1209977,0.0,0.26590157,1.2144388,0.25599217,0.0,0.0,0.0,0.7305079,1.8931942,0.0,3.646091,0.6376712,1.9131627,0.0,0.0,1.1366976,0.0,0.6229385,2.4290936,0.16265438,0.36402288,0.0,0.95762634,0.0,1.5717325,1.7292186
382,0.0,0.47677103,1.8421935,0.0,1.4817631,0.0,0.46569532,1.5368983,0.68103087,0.1826967,0.0,0.0,0.9137856,2.0470936,1.635501,1.456275,0.0,1.5330681,0.0,0.0,1.8640018,2.733918,0.5403987,0.4917743,0.21815741,0.09481531,0.0,0.35373583,1.1847515,0.0,0.0,1.0406901,0.0,3.1625538,0.7349534,0.17246914,0.0,0.42842725,0.0,0.9290744,1.0295622,0.0,0.0,0.0,0.0,0.5670958,3.5438159,1.7367189,3.7844331,1.019695,2.1059144,0.0,0.0,1.2389787,0.0,1.2775829,1.2734807,0.23925354,0.19612053,0.0,2.002887,0.0,1.6158499,1.7743772
402,0.0,0.53959453,1.8047078,0.0,1.3363565,0.0,0.21885036,1.2141048,0.41944876,0.047721393,0.0,0.0,0.5796287,1.9679238,1.3114593,1.4331615,0.0,1.3282179,0.042471107,0.0,1.5431455,2.3005764,0.16762327,0.32684574,0.0,0.17635119,0.0,0.06958392,0.6976103,0.0,0.0,0.77507836,0.0,2.9824483,0.35039407,0.0,0.26536277,0.61111856,0.0,1.1764858,1.2130369,0.0,0.0,0.16697894,0.0962469,0.8341465,2.4618306,1.6960853,3.3477812,0.81294906,2.4402308,0.0,0.0,1.3497429,0.0,1.3265102,1.6268976,0.4596148,0.2648619,0.0,1.5573218,0.0,1.8231822,1.430293
408,0.0,0.73832977,2.3260465,0.0,0.92984045,0.0,0.4262166,1.736149,0.50550187,0.40323025,0.0,0.0,0.86006796,2.0622058,1.9633406,0.3592057,0.0,1.1632286,0.0,0.0,2.261502,2.6168845,0.4926875,1.1218811,0.43720663,0.76305425,0.0,0.20469233,0.8323455,0.0,0.0,1.0727122,0.0,2.832899,0.67077076,0.32516843,0.14528382,0.64931804,0.0,1.070767,1.5743285,0.0,0.0,0.0,0.0,0.38944873,3.1030383,1.2503732,2.5546508,1.0557525,2.0573094,0.0,0.0,1.3283151,0.0,1.3249162,1.086683,0.28983474,0.3851944,0.0,2.2440476,0.0,1.6101453,0.8873443
437,0.0,0.30071074,2.201476,0.0,0.87756383,0.0,0.008621182,1.6476837,0.811798,0.454231,0.0,0.0,0.89838463,2.8372552,1.8727013,1.5222375,0.0,1.6829348,0.0,0.0,2.0957975,2.8341649,0.19979699,0.7113553,0.35499656,0.13840611,0.0,0.20115899,1.3117689,0.0,0.0,0.84955776,0.0,3.3247705,0.5155724,0.092028715,0.0,0.0,0.0,1.09129,1.3773755,0.0,0.0,0.11100522,0.0,0.89033204,3.5429506,2.7831745,4.5142865,1.4085819,2.4969897,0.0,0.0,1.2044537,0.0,1.3841326,1.511691,0.22626495,0.59424937,0.0,2.3204267,0.0,2.0087297,1.7916669
442,0.0,0.5626207,2.0044236,0.0,1.3730973,0.0,0.5685544,1.9619234,0.88337946,0.20871548,0.0,0.0,0.81562245,2.1251407,1.5990355,1.1890346,0.0,1.2955031,0.0,0.0,1.8736839,2.7458725,0.7715783,0.5141363,0.077292174,0.0,0.0,0.4841459,1.2925495,0.0,0.0,1.0242081,0.0,2.9666634,0.65432674,0.24460827,0.0,0.45184457,0.0,0.7490758,0.8363238,0.0,0.0,0.0,0.0,0.3885729,3.703133,1.0976062,3.8427172,0.9585625,1.9022365,0.0,0.0,1.1693486,0.0,1.0283401,1.1463569,0.20306134,0.12550667,0.0,1.8481392,0.0,1.4687425,1.882
449,0.0,0.80341834,2.5707042,0.0,0.4187918,0.0,0.3012975,2.218264,1.1509972,0.07646854,0.0,0.0,0.8938373,2.5182672,2.1116385,0.8177387,0.0,1.4178354,0.0,0.0,2.1713848,2.4680078,0.7341056,0.72903776,0.33451277,0.18671285,0.0,0.4817238,1.8224988,0.0,0.0,1.1590317,0.0,2.5579531,0.4709684,0.0,0.0,0.2701667,0.0,0.42228767,1.6918811,0.0,0.0,0.1534497,0.0,0.71083444,3.3767202,1.2695957,3.9466162,1.0653607,2.3191497,0.0,0.0,1.7459556,0.0,1.0147096,1.4091867,0.02684317,0.43625566,0.0,1.5179888,0.0,1.5469785,1.5835276
