Image_Index,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
290,3.1549137e-06,0.013665415,1.7934964e-05,0.0026165955,0.34109092,0.001396391,3.690651e-05,1.2276579e-05,0.58180714,0.05935335
299,1.0684345e-06,3.6940048e-06,8.737254e-06,0.0009503013,7.1437307e-06,3.6125857e-06,1.8338483e-06,4.621378e-08,0.9989593,6.429327e-05
338,2.0465008e-05,8.285384e-06,0.00014862003,0.00026250802,1.9629288e-05,0.0016095508,3.516605e-05,2.2082031e-07,0.99787724,1.8355424e-05
344,8.466525e-06,9.768001e-05,5.4310007e-05,0.0008787211,3.7043977e-05,0.00052166975,0.00049785053,2.524395e-07,0.99778,0.00012392267
355,2.0571124e-05,8.199728e-06,3.5959688e-06,1.1988518e-05,5.710336e-06,1.7807204e-05,0.00012469292,2.6429428e-08,0.9997558,5.1631527e-05
373,8.0375585e-06,1.5512816e-05,0.0010261496,0.0050157052,2.5665644e-05,1.8665549e-05,7.1477434e-06,3.9296583e-07,0.9936772,0.00020546824
374,1.0455358e-07,1.4976017e-06,4.992156e-05,0.0013944242,9.564932e-06,1.1209536e-06,7.390536e-08,6.969142e-08,0.9985079,3.5290806e-05
391,0.005566366,1.053565e-05,0.17098832,0.0007924857,0.0013463409,0.022869395,0.0006313363,0.00083624263,0.7967481,0.0002108642
401,1.8187036e-06,1.042966e-05,6.9174734e-05,0.0034824798,2.529502e-05,4.5712313e-06,4.9573464e-06,1.1464027e-07,0.99631196,8.9197056e-05
403,9.529237e-06,0.0013693454,0.0026621672,0.010920595,0.0010062683,0.0030580927,5.015759e-06,0.005449753,0.9688191,0.006700185
429,5.3340426e-07,9.789003e-05,1.3081761e-05,9.5800126e-05,0.0023875448,1.5800517e-05,4.61532e-06,1.3298728e-06,0.9970515,0.00033186522
431,1.4041375e-06,7.72588e-06,0.0036903715,0.0011276695,4.7411093e-05,0.00011032159,9.3017997e-07,4.0560262e-06,0.99495846,5.1740575e-05
435,9.919445e-06,0.0033455724,0.00091520016,0.01516522,0.0017737219,0.001079811,2.8378572e-06,0.12177125,0.69781274,0.15812373
436,1.318504e-06,0.00012561736,0.0006765471,0.00021236688,4.6820496e-05,7.4545795e-05,1.5630335e-06,0.00016792589,0.9986401,5.3247542e-05
458,2.3050066e-09,1.9306626e-05,9.525289e-06,0.0005734725,1.7430717e-06,2.1492006e-06,7.685635e-09,4.4008715e-07,0.9993759,1.7559481e-05
465,1.4751849e-07,1.8948236e-05,2.7367316e-05,0.057571445,2.014147e-06,3.085603e-05,2.511173e-08,6.173664e-05,0.9379741,0.004313362
466,5.0001637e-07,0.00024199433,6.9850204e-05,0.0014375219,0.0018826806,2.5144585e-05,7.912755e-07,1.8269226e-05,0.99416536,0.002157916
470,6.6539843e-07,5.453312e-05,0.00025848916,0.00050818705,1.4194198e-05,0.00012176778,2.7460883e-05,2.3450609e-08,0.9990139,7.49598e-07
474,3.4340277e-07,3.150858e-06,4.101491e-06,0.00013090824,1.2850346e-05,4.665165e-06,4.9751696e-07,6.4770454e-08,0.9997286,0.00011478866
486,4.429247e-08,0.00011502753,0.00044076645,1.4302435e-05,0.0021984428,3.1875088e-06,2.112446e-06,6.4698943e-06,0.9972173,2.411939e-06
495,0.18132524,1.0687952e-06,0.10513254,0.016134927,0.0503335,0.00016455952,0.010337314,9.963688e-06,0.6316775,0.0048833345
520,5.8006776e-07,0.00024235323,0.00029711582,0.000102156075,1.1836955e-05,1.1984883e-05,8.0744154e-05,1.8381385e-07,0.9992525,5.2711107e-07
527,6.808134e-05,6.200611e-06,0.00012178759,0.0055975,2.920283e-05,0.00026270997,3.786436e-05,2.3138446e-07,0.99333054,0.0005458669
538,2.9715435e-05,5.0157018e-05,0.0015564319,0.00087188807,0.00014341372,2.6629912e-05,0.00046306045,2.338032e-07,0.9968534,5.102426e-06
542,3.2199856e-05,0.00020449026,0.0013685572,0.00013583887,0.10515852,0.000115814444,0.0014856447,1.3978411e-05,0.89111745,0.0003675148
543,6.229586e-05,0.006288884,0.0038575279,0.09565654,0.122818686,0.07636271,0.00034033266,0.005105046,0.63150764,0.058000296
553,5.7786988e-08,7.747477e-05,0.0013018589,3.4755105e-06,7.9179925e-05,2.7061486e-05,7.364512e-05,3.108114e-07,0.998437,3.1736004e-08
563,9.876819e-07,1.2139494e-05,0.00014444528,0.00075459696,6.985563e-05,1.454066e-05,8.001528e-07,2.9585717e-06,0.99891865,8.1116064e-05
572,1.8831365e-06,5.0122362e-05,0.000107682514,0.00085491716,0.00010421431,0.00016513672,1.126344e-06,5.635183e-05,0.9979018,0.0007568395
580,7.8122554e-08,1.5344642e-05,1.752231e-05,0.0019233586,2.7860394e-06,2.6702448e-06,9.017115e-08,2.2824681e-06,0.99786913,0.00016667503
582,1.3259339e-08,0.018203415,0.9726996,0.002467776,0.0015941807,1.5809106e-05,5.301544e-05,2.30831e-06,0.004963836,1.9011575e-08
591,0.000109279375,0.00057376036,0.0018539104,0.68022215,1.1555568e-05,0.0016725317,0.0010312574,2.0849025e-06,0.31438547,0.0001378941
596,2.2232994e-06,0.00023695921,9.2674454e-05,0.003576437,0.0001479086,0.0002761953,1.9820313e-06,0.00018908166,0.93132883,0.06414776
601,1.780814e-06,0.00083517237,0.0023252827,0.00023909898,6.676583e-05,2.9278748e-05,1.2877068e-05,0.00040417508,0.9959604,0.0001250814
603,4.3995356e-06,0.0002686934,5.5239856e-05,0.001867713,5.8069967e-05,0.0009925783,6.0765315e-06,6.797632e-05,0.988138,0.008541225
606,3.5617056e-06,3.910495e-05,0.0009834964,0.019297775,0.00011831589,1.6782908e-05,2.9829919e-06,3.7842292e-07,0.97949547,4.2187676e-05
621,4.0226194e-05,1.7596186e-06,2.456231e-05,7.432987e-05,0.0003914712,7.3428073e-06,2.219676e-05,9.101529e-07,0.99880624,0.0006309799
631,1.510219e-08,1.3424426e-05,0.00016063907,0.0011093983,1.4997296e-05,1.8936411e-06,2.0447958e-08,4.595818e-06,0.9986891,5.945202e-06
641,7.466003e-05,2.9272846e-06,1.4477925e-05,0.00036867565,0.00014590092,0.00032783,0.00019024586,9.715068e-08,0.99853873,0.00033656758
655,1.3737044e-08,5.2549087e-05,0.002980674,0.002207376,5.8348296e-06,8.373592e-07,2.4941576e-07,5.80307e-08,0.99475217,2.4773024e-07
664,3.2372795e-06,1.687666e-05,0.0140767945,3.115104e-05,1.1128781e-05,7.457241e-05,1.5201741e-05,6.579448e-07,0.98576975,5.885474e-07
685,5.3804677e-05,0.00011511876,0.00033249272,0.004160607,0.0010455945,0.00020944171,5.4725726e-05,7.73547e-05,0.9871142,0.0068367054
691,4.2648944e-07,0.0029787826,0.00026715756,0.0012204926,0.9752681,6.52678e-05,2.6246957e-05,0.0016843079,0.010617991,0.007871114
693,3.0526094e-06,0.00016871702,2.7893917e-05,0.00073892286,0.004169294,1.9114086e-05,7.3456586e-06,3.3473658e-05,0.989514,0.005318195
709,3.8570892e-08,3.3890988e-06,2.3013301e-05,3.039625e-05,9.914302e-07,1.8042273e-07,5.332332e-07,2.7803395e-09,0.99994123,1.945985e-07
714,0.0001797511,1.4370238e-05,0.00018180459,0.002598651,0.00020722262,0.0034479564,6.3961015e-05,1.6436318e-06,0.99305785,0.0002468499
718,1.0939681e-06,4.3030454e-06,0.00016460179,0.00013566062,1.9426012e-05,6.6784656e-07,3.8014136e-06,2.4657191e-07,0.9996418,2.8346876e-05
761,1.7134169e-05,5.0018898e-05,2.1706539e-05,2.721377e-05,4.617518e-06,0.0004398623,0.00027792214,4.5376048e-08,0.9991553,6.21211e-06
781,9.015112e-05,0.00014968244,1.514046e-05,0.006680718,0.0010831917,0.00040149616,0.00049779034,1.7264658e-06,0.97438043,0.016699607
787,1.8559714e-07,2.832777e-06,1.3118598e-06,0.001082686,5.3426884e-05,8.031266e-06,9.509381e-08,1.8627611e-07,0.9866317,0.012219579
793,1.119169e-05,2.512433e-07,9.6862794e-05,0.00029744502,4.692993e-05,3.2721293e-06,8.020675e-06,9.8199116e-08,0.99946994,6.5966175e-05
800,0.00024153099,2.2931212e-05,0.00011961829,0.009814304,0.0018743364,0.00035733022,9.469438e-05,9.588972e-06,0.983639,0.003826588
805,2.583814e-07,3.5330715e-06,1.0712886e-05,0.00024494916,1.6028441e-06,4.05736e-06,2.3190908e-07,8.5868095e-08,0.9997186,1.602747e-05
806,1.7061879e-07,5.780054e-06,5.9460813e-06,0.00022816072,4.1968917e-05,5.2421415e-06,6.7704855e-07,3.8869448e-08,0.99968684,2.513803e-05
839,0.003525216,3.1349286e-05,0.00016184984,0.39564523,0.00012377487,0.0021403804,0.0016781129,3.117496e-07,0.59371245,0.0029813605
844,1.5432903e-05,0.011294577,0.0100629125,0.0054959166,0.0019994942,0.00476637,3.75403e-05,0.4098433,0.5555165,0.0009680011
864,2.7682228e-07,1.4129654e-07,1.2576251e-05,0.0002480041,1.7417786e-07,5.7242843e-05,1.1619726e-08,1.9799591e-08,0.99964106,4.0506526e-05
872,3.211866e-06,3.1668328e-06,4.800992e-05,0.0013583008,0.00033833826,1.2321997e-05,3.5531423e-07,6.504438e-05,0.99127805,0.0068931608
876,2.97407e-07,5.1757997e-06,2.7189042e-05,0.0042593307,0.000114024624,3.5767396e-06,3.6469527e-07,3.720833e-07,0.9954762,0.00011341859
877,2.6009925e-06,0.00045947963,0.001348372,1.6445145e-05,6.9121386e-05,0.0026033465,0.0038169147,2.654794e-07,0.9916823,1.1927431e-06
878,0.0001931775,4.8574815e-08,8.0059845e-06,0.0001411053,2.7435708e-05,1.7019094e-05,1.0607036e-05,3.0581535e-07,0.9970477,0.0025545787
879,1.5030766e-06,0.00017352373,6.377867e-05,0.00065899495,1.0584975e-05,0.0040488048,9.439964e-05,1.5421806e-08,0.9949437,4.748303e-06
899,1.2419298e-06,3.8109587e-07,9.627204e-07,0.00027592995,5.3660606e-06,9.212316e-06,1.1647629e-06,2.732446e-09,0.99961334,9.249797e-05
914,2.7639177e-07,6.1522073e-06,2.050277e-06,4.7150934e-05,5.650506e-06,1.6800891e-06,4.748833e-06,8.4152785e-10,0.99993086,1.4505002e-06
915,1.0622534e-05,0.0006192041,3.5144792e-05,0.0045724465,6.8809995e-06,0.00032000447,0.00043875392,2.9145644e-07,0.9935121,0.0004845245
936,1.5137498e-05,0.00011307827,1.8374109e-05,0.0017774845,7.151825e-06,0.0054186983,5.1277715e-05,1.8202184e-06,0.99097216,0.0016248004
947,4.0930675e-07,7.5042376e-06,2.9468697e-07,0.0009578685,0.0013705473,2.6492618e-05,6.484331e-08,5.60145e-06,0.021088367,0.9765429
961,2.982703e-07,3.1607794e-06,2.6415748e-06,0.00031673122,1.3952332e-05,1.1475041e-06,1.050268e-06,1.1321307e-08,0.9995976,6.335845e-05
983,2.7150378e-07,2.9165294e-05,1.0702577e-05,5.858137e-05,5.2740106e-05,9.824324e-07,1.4653781e-05,7.921501e-09,0.99982977,3.1499746e-06
998,1.9576468e-07,4.9662985e-06,4.4104396e-05,3.654706e-05,3.285732e-05,5.5423093e-06,3.3150977e-07,8.572716e-06,0.99983644,3.0429028e-05
1007,5.6304666e-06,0.00019912465,5.792399e-05,0.0017075654,0.0032822827,2.2455639e-05,1.2319575e-05,3.1401465e-05,0.9881132,0.0065681404
1018,5.2781746e-07,1.62373e-06,1.3232083e-05,0.0015055751,1.3554648e-05,9.757973e-06,3.6735636e-07,1.8347467e-07,0.99828976,0.00016539214
1026,4.095097e-05,0.00042296533,1.901497e-05,0.005206367,0.00013915265,0.0036068643,0.00042930804,7.4231975e-06,0.9863469,0.0037810449
1029,1.7807845e-06,0.00061365723,0.00012594953,0.010615111,7.2628645e-05,0.000113154274,3.381592e-06,3.320115e-05,0.9870876,0.001333603
1033,4.6399955e-06,0.0020147017,0.0014168014,0.06393428,0.00089337624,2.6683918e-05,3.6356254e-05,1.2344922e-06,0.9311721,0.00049984566
1052,3.682627e-06,9.929847e-06,1.5337272e-07,0.0003191349,1.4709397e-05,0.00085491396,1.704286e-06,1.0565307e-07,0.95706797,0.041727707
1068,8.364307e-06,0.0133960955,3.4129902e-05,0.00035502162,0.09890491,0.00040929022,0.00015159338,3.801287e-05,0.8839396,0.0027630029
1074,4.1295705e-09,6.153653e-05,0.00041048595,0.0028205079,1.03706225e-05,5.898373e-06,5.031746e-09,4.57211e-06,0.9966785,8.234171e-06
1093,1.0272058e-06,3.4287532e-05,0.0025795132,0.000926185,6.257729e-05,1.6095096e-06,1.3137268e-05,1.0589572e-06,0.9963726,8.073908e-06
1101,1.0671806e-05,0.00013288618,0.00045739155,0.026959667,0.0038559525,0.0021661683,0.00012423833,6.210839e-06,0.96321905,0.0030677593
1118,2.7050332e-08,8.428329e-06,0.00019627434,0.0015666229,7.306189e-06,1.3462877e-06,3.7607855e-08,9.2218016e-07,0.99820983,9.170983e-06
1120,4.048725e-05,1.7548336e-05,0.00021267566,1.8258801e-05,6.977581e-05,2.0900507e-05,0.00053480983,2.0557465e-07,0.99908257,2.771719e-06
1124,6.262792e-05,0.00015956904,0.00029084424,0.0004170962,0.0001476762,0.0011814232,1.0476501e-05,0.002352684,0.9788432,0.01653433
1125,1.1896352e-06,0.008400767,0.00025145005,0.013856954,0.19081303,0.0012105298,1.2683399e-06,0.0045239073,0.69730276,0.08363819
1149,5.0720068e-08,5.6398194e-06,5.0929707e-06,0.00015914411,8.736035e-05,1.3516849e-06,1.4150622e-07,6.0098716e-07,0.9996105,0.00013017771
1170,1.5581931e-07,3.9698018e-05,1.0606636e-05,0.00012260009,5.113352e-06,0.00039351708,4.584512e-07,8.6656934e-07,0.99941015,1.6766659e-05
1185,4.7396625e-07,2.1386104e-05,1.638696e-05,4.42548e-05,6.0989438e-05,3.873936e-06,1.3826783e-06,1.5776457e-06,0.9997199,0.00012979514
1198,1.9818344e-06,0.036108416,0.00037717083,0.0021836231,0.4698874,0.0008013046,0.00027254905,2.1511205e-05,0.48818126,0.0021646833
1200,0.01436169,0.0003675598,0.00082010677,0.022823872,0.0014062985,0.01096868,0.017679105,1.72288e-05,0.92802876,0.0035266515
1202,0.0002995173,9.767782e-05,1.6383692e-05,0.00023584654,0.0003905617,0.0065308483,0.030106895,1.8914582e-08,0.96205026,0.0002718616
1219,9.3139046e-05,2.3819788e-05,1.3398873e-05,0.0040679662,1.3123686e-05,0.00038393852,0.0002473034,2.0324646e-06,0.99440694,0.0007484172
1225,6.8689836e-09,5.3603e-05,0.00011041574,6.4451444e-05,3.128413e-05,2.1118408e-06,1.057789e-07,1.7134123e-06,0.9997346,1.6158924e-06
1229,1.8429881e-06,3.432446e-05,0.0010186208,0.008167534,0.00018040561,1.3517807e-05,1.5492574e-06,4.8073554e-05,0.99027085,0.0002632173
1234,1.7860659e-05,0.00033328554,0.00089544087,0.0019041823,0.0002695849,0.005853716,0.0003066961,3.852846e-07,0.9904045,1.4449346e-05
1248,6.599782e-05,0.001499537,0.00043421486,0.037818342,5.2628842e-05,0.066815965,0.0010680706,3.9520446e-06,0.8913442,0.0008970992
1249,2.0209736e-05,2.962657e-07,1.0514662e-05,3.8675324e-05,3.172538e-05,4.8556262e-06,3.0126218e-06,4.3954634e-07,0.9994604,0.00042988404
1259,7.0250127e-07,5.9405547e-06,0.001896212,3.8040023e-05,6.333009e-05,0.000113174705,4.277336e-06,7.950587e-07,0.99787414,3.3811093e-06
1267,6.411733e-07,1.9103118e-05,7.607143e-06,0.0006570033,0.00046836134,1.570072e-05,1.1714371e-06,7.592201e-07,0.99669313,0.0021365494
1268,6.690436e-09,3.45029e-05,7.010508e-05,0.0026800763,5.269718e-06,5.187207e-06,4.1288457e-09,3.1060976e-05,0.99703205,0.00014172668
1286,5.0082406e-07,0.0001503082,5.3164138e-05,6.1474006e-05,0.0008782099,4.5965057e-06,2.710386e-05,1.2673586e-06,0.9988042,1.9205954e-05
1287,8.786154e-06,0.0006897624,0.00027459036,0.05266251,7.129097e-05,0.0010778077,6.1104955e-05,9.370615e-06,0.9442944,0.00085033954
1312,1.0807062e-05,3.990063e-05,0.0015812567,0.00628779,0.0006842951,7.595662e-05,2.8304175e-05,6.3469e-06,0.99008596,0.0011994073
1319,0.059526145,3.633718e-05,0.0019585649,0.87439126,4.7890117e-05,0.035585273,0.0033618852,0.0021503654,0.011521651,0.011420656
1320,4.392756e-06,0.0010105079,0.00027285158,0.0022494774,0.0002800473,1.2484201e-05,6.1950544e-05,1.9285862e-06,0.9960239,8.243825e-05
1324,3.4695317e-05,1.5631425e-05,0.00070270186,5.6563276e-05,0.000558313,1.05165545e-05,3.0895106e-05,3.617692e-05,0.99806947,0.0004851015
1325,5.2429544e-07,0.0125261545,0.0028995187,0.00036746293,0.006108639,0.00041408,0.0019607977,6.0165246e-07,0.9756998,2.2436447e-05
1353,1.1980988e-07,0.00038426905,1.6334408e-05,0.00087529735,0.0001493011,2.1431015e-05,6.55901e-07,4.223202e-06,0.9979679,0.00058040407
1364,8.672181e-06,0.0016131978,0.14162701,0.0011010133,0.0020168792,0.00030063232,0.00010950069,0.0014436374,0.85174376,3.568809e-05
1371,3.5503251e-06,1.3652251e-06,0.0019395965,0.0018250918,3.1118343e-05,7.15571e-06,1.3987659e-06,4.3248636e-07,0.9961604,2.9966486e-05
1389,1.2789275e-08,3.1973956e-05,6.484867e-06,0.0001574223,3.4937855e-06,2.2279099e-05,2.1719313e-07,2.7492716e-08,0.9997758,2.238758e-06
1394,1.9769504e-05,5.8030546e-05,0.00021436963,0.041124832,0.00017556126,0.00048409868,9.863213e-06,8.896952e-05,0.95391494,0.003909557
1398,8.38824e-06,4.202077e-06,7.805929e-06,0.008906481,3.4899422e-06,5.958182e-05,5.0391177e-06,7.3845763e-07,0.98972183,0.0012824952
1415,1.8823646e-05,0.00021415768,0.0012749459,0.0011573297,5.52921e-06,0.0047116713,0.0014475504,2.1323557e-07,0.99116266,7.1390723e-06
1425,2.8416292e-05,0.00012946562,0.007494904,2.7766158e-05,0.13066983,0.00027385144,6.997247e-05,0.0009205975,0.8602544,0.00013082044
1433,1.9803167e-06,0.039328646,0.0004726803,0.25382912,0.0010273533,0.00062102795,1.3633804e-05,0.0008163383,0.6722093,0.031679917
1441,3.4616136e-05,0.000114653405,0.014364106,0.0015423212,0.016972598,1.3204337e-05,0.00015245125,0.00015141323,0.9654187,0.0012359255
1443,5.732112e-07,3.4317643e-06,1.5058003e-05,0.0031914115,2.0620515e-05,2.1627857e-06,7.657301e-07,2.4980714e-08,0.9965798,0.00018613128
1464,6.5814544e-07,0.00055513554,0.00011541002,0.09034502,5.5099536e-06,0.0010548375,5.5555495e-07,0.0006030645,0.9038186,0.0035012146
1470,3.0612898e-07,1.2985987e-05,4.177077e-06,0.0002442104,4.0297214e-06,3.9447103e-05,3.8063067e-07,1.4921542e-07,0.9995353,0.00015902627
1474,2.0624228e-07,0.00017945997,0.00014222402,0.00026872594,5.106447e-06,2.9604794e-06,3.2070702e-06,8.0865175e-07,0.99938834,8.933464e-06
1499,8.761983e-06,2.2557724e-06,3.4512166e-05,0.0036466387,0.00010180847,1.0527644e-05,1.1329466e-05,2.0649841e-07,0.99605185,0.00013218842
1502,1.8396466e-05,0.00019085592,7.6074655e-05,0.0045054825,6.598585e-05,0.001199594,0.00045240586,5.300236e-07,0.9932307,0.00025995343
1523,4.484045e-06,0.02119892,0.00054747274,0.0020000099,2.4816927e-05,0.1357544,0.0033628019,1.7922655e-05,0.8370213,6.7895584e-05
1524,4.492256e-08,0.00011253092,1.84951e-05,0.013293525,8.191355e-06,8.606547e-05,7.605945e-08,2.3613882e-06,0.9859676,0.0005111467
1530,2.4351772e-09,8.644893e-06,0.00019539555,0.0021013543,1.0806647e-06,1.2410323e-05,4.635795e-11,0.99709153,0.00053846097,5.114303e-05
1541,5.5375844e-05,9.1930146e-05,6.646597e-05,0.014120356,5.6181007e-06,0.0009851098,0.00034451458,2.5089366e-07,0.98417133,0.00015904673
1556,8.608702e-09,2.1345742e-05,4.2242853e-05,0.0006187845,1.6803134e-06,5.913536e-06,8.6858245e-09,1.9385695e-06,0.9992311,7.6956254e-05
1560,1.7965856e-05,9.903137e-07,4.6965688e-05,3.1582284e-05,6.166565e-06,2.21269e-06,5.0386443e-05,8.767092e-09,0.99982905,1.4666689e-05
1562,0.12661156,5.921303e-06,0.00034322793,0.028590918,0.00034821068,0.017030828,0.004232921,1.8964945e-05,0.70460504,0.11821235
1567,9.464922e-08,2.6791665e-06,2.8588189e-05,9.571385e-05,0.00015220208,4.0901236e-07,3.752539e-07,2.4988313e-07,0.9997062,1.3493805e-05
1568,3.098773e-05,5.1849343e-06,4.3869863e-05,0.013624295,2.2085558e-06,0.00028254028,1.3944e-05,7.327293e-08,0.9855811,0.0004157813
1572,1.7050636e-06,6.4173405e-06,0.000128452,0.0011771774,3.2946376e-05,6.16806e-06,2.390572e-07,3.564113e-05,0.996698,0.0019132511
1573,0.00047857704,2.2014838e-06,8.883159e-05,0.006792934,0.00089009467,2.594693e-05,0.00022400709,8.4873534e-07,0.9712138,0.02028278
1583,5.5927187e-05,1.947405e-05,7.5826633e-06,0.00057193433,0.00051058835,4.6162797e-05,7.26418e-05,2.5065613e-06,0.98871267,0.010000453
1584,5.878631e-05,7.2647736e-06,0.0003538627,0.006442359,0.007257846,4.1341027e-05,4.188512e-06,5.2900996e-05,0.9721496,0.013631803
1613,1.5319219e-07,1.0937503e-06,1.922268e-06,0.00018879792,4.365511e-06,1.3447881e-06,3.3771764e-07,3.997759e-08,0.99969065,0.00011127282
1651,5.5789442e-08,1.8948731e-05,2.371636e-05,0.0006861683,1.4652586e-05,5.2688774e-06,1.2942544e-07,1.959556e-06,0.99918586,6.325316e-05
1663,7.4572824e-07,6.2152585e-06,0.0010347968,0.175354,5.2389014e-06,0.000104152976,1.2204501e-08,0.00016085044,0.82098293,0.0023511238
1664,2.6725542e-05,0.000115972834,0.00011717472,0.0056288107,3.7952934e-05,8.668173e-05,0.00019474413,2.9642234e-07,0.9926109,0.0011808219
1669,7.6535e-06,2.2898494e-05,7.4763707e-06,0.012125098,3.992578e-05,0.00019115164,5.37099e-06,4.6704193e-07,0.97647756,0.01112243
1675,5.5605568e-08,8.106288e-06,0.00026506785,0.00013728214,8.862159e-06,4.5123858e-07,3.024656e-06,5.2340394e-09,0.999577,9.8581616e-08
1686,5.084146e-05,0.016881486,9.5426156e-05,0.031290937,3.1045525e-05,0.345554,0.0044451626,3.7631978e-06,0.5970558,0.0045915404
1687,2.4534165e-07,0.004274393,3.5383655e-05,0.005127736,4.2485255e-05,5.4016644e-05,2.2714826e-06,1.4164095e-05,0.9892976,0.0011516189
1694,7.050583e-05,0.00073841325,0.005391284,0.10593595,0.0012080746,7.368329e-05,0.00082907226,3.777956e-05,0.884531,0.0011842841
1702,4.6689544e-05,0.00023211021,0.00054987945,0.023820674,2.7515155e-06,0.0030208826,9.319631e-05,1.6436411e-06,0.9721059,0.00012636509
1717,0.3823655,2.312633e-05,0.000594348,0.0015821055,0.0028512182,0.27259985,0.025428582,0.0001887967,0.27969736,0.034669124
1719,3.5970746e-07,3.2089327e-05,0.00017163187,0.002182581,6.653168e-05,1.5367517e-06,1.1276155e-06,1.5805407e-06,0.9974947,4.7956764e-05
1740,0.0013564613,0.00031786924,0.0010618746,0.007989708,0.0003964482,0.0654699,0.00074665126,5.1867424e-05,0.9211498,0.0014595005
1756,1.3041872e-05,1.5241292e-06,1.7452086e-05,0.00029110178,2.8327897e-06,3.865834e-05,4.6788973e-06,1.61739e-07,0.99957997,5.0597435e-05
1758,5.000303e-06,1.4294522e-05,4.1109823e-05,0.000108022774,0.0005365248,5.0080747e-05,4.268097e-05,9.501974e-08,0.99897313,0.00022907012
1759,7.8444304e-05,0.0002957974,0.00038391023,8.608917e-05,0.00020420464,0.003762502,0.00017968296,0.0004275823,0.9940236,0.0005581441
1774,0.000163719,6.0896753e-05,1.5318612e-06,0.0013814615,0.00013711651,0.002317598,0.00093444146,3.4128636e-08,0.99043256,0.0045707207
1782,6.4905646e-05,3.669142e-05,0.00020504037,4.2124004e-05,0.015352964,8.8973415e-05,0.00030678077,1.2270224e-05,0.98188156,0.0020086858
1813,0.0046891556,2.3100672e-06,0.0076387418,0.0008164485,0.013088041,0.0043168073,0.00013069256,3.3056105e-05,0.967525,0.0017598628
1823,0.00039496055,3.320661e-05,0.00071603456,0.0020427906,0.017854843,7.754993e-05,0.0005759813,6.2316925e-05,0.9625931,0.015649278
1827,4.6969436e-07,1.7738085e-06,0.00016083865,7.022233e-05,1.5344807e-05,1.1489864e-06,6.7551837e-06,1.1505147e-08,0.99974114,2.2954528e-06
