node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
2.069617e-07,9.370326e-09,0.0014582938,0.00043107307,6.962151e-08,8.368871e-06,9.313612e-12,0.9980981,4.4925972e-07,3.4775298e-06
4.0086914e-05,0.00089722464,0.0026064538,0.8808905,5.6516248e-05,0.0012903953,0.00049765303,3.352672e-05,0.11340966,0.00027809382
5.942502e-09,7.094882e-07,2.4168778e-06,2.377993e-07,0.9999808,8.433383e-08,1.9373698e-07,8.078132e-06,5.393123e-07,7.0176193e-06
2.921864e-06,3.0246872e-06,4.1829728e-07,0.00024157678,0.00018518715,0.003406363,6.973041e-09,0.25944886,1.4901627e-05,0.7366967
0.00072084734,8.021829e-06,1.0898498e-05,9.81951e-06,5.7679226e-05,0.022437481,0.97604716,1.1572095e-07,0.0006962278,1.1674486e-05
6.121959e-05,3.916865e-07,2.5336332e-05,1.7554532e-07,0.0018610328,3.7996176e-06,0.99803525,1.9606144e-07,9.558444e-06,3.0288572e-06
2.1347684e-09,1.7459437e-05,6.7350456e-08,2.1751475e-06,3.6700958e-11,0.99998,2.3290183e-07,2.3302833e-08,1.6348775e-07,5.8884075e-09
2.9562713e-07,1.8352589e-06,6.0170837e-06,1.7819036e-07,0.9996886,6.575327e-07,3.92051e-06,0.00021725864,1.9490822e-06,7.94169e-05
0.99934906,1.3374618e-13,2.4804942e-06,1.7995803e-09,0.00013231876,1.3262822e-07,0.00047920147,2.2107305e-07,2.5697866e-06,3.399381e-05
1.102539e-07,1.5375761e-08,5.5046996e-05,0.0015477673,2.5706516e-08,1.3635474e-05,4.5612294e-12,0.9981223,1.0773547e-06,0.000260019
1.7438065e-08,2.6473396e-07,1.0466766e-06,1.052027e-07,0.99994683,2.5813247e-07,1.0477377e-07,3.278874e-06,1.0792062e-05,3.72859e-05
0.9995819,6.3272055e-13,0.00038468407,4.2752472e-08,7.182148e-07,3.5255005e-06,2.7783895e-05,4.3334484e-07,3.442317e-07,5.5213513e-07
1.2989969e-09,0.9986507,1.4228348e-05,8.272444e-05,1.9190984e-06,0.00012590799,3.5189898e-06,4.791244e-07,0.0011199636,5.6919845e-07
2.8562726e-09,2.7186409e-06,5.025636e-06,0.9999119,5.4451945e-09,1.5158762e-05,1.5356555e-10,3.4673612e-05,3.841914e-06,2.6703847e-05
5.5174585e-08,0.997095,1.932986e-05,0.0010227242,0.00014276677,0.00038858087,1.0282786e-05,1.5654932e-05,0.0007365872,0.00056896557
4.679446e-09,7.385342e-06,2.8934714e-06,0.9997845,5.496179e-09,0.00016637263,1.8915365e-09,3.1417787e-07,3.119548e-05,7.277718e-06
0.0007153376,1.8353298e-08,0.00024190616,3.2657066e-08,0.9891426,9.866039e-06,0.009724722,1.0633381e-05,0.00013911654,1.5674945e-05
7.492848e-09,1.9035255e-07,0.00033962604,4.0833558e-05,7.4236914e-07,2.3745279e-06,1.18426016e-11,0.99961025,3.169162e-06,2.7691606e-06
1.6947741e-08,0.0066308435,0.99129665,0.0004624301,1.4649701e-06,0.0011826259,5.3504828e-06,0.00019114449,0.00022944338,2.5097014e-08
1.13312995e-08,4.5902905e-07,0.0018079983,0.0055381153,1.3351567e-07,5.6161266e-06,6.2125604e-12,0.9926146,5.8716505e-06,2.7189157e-05
1.9086577e-09,0.9993179,5.5246046e-06,4.9050635e-05,2.4641144e-05,5.2050855e-05,2.5408297e-06,1.544266e-06,0.00052924996,1.7442004e-05
6.9504595e-06,0.00056241895,0.6399478,0.35648736,4.463526e-07,0.0021434901,9.7891876e-05,6.3227403e-06,0.00074712693,1.87985e-07
6.908366e-09,0.9984794,2.624417e-05,0.000120066536,5.498158e-05,4.445276e-05,2.906863e-05,1.5107677e-06,0.0012308058,1.3493232e-05
5.547935e-08,0.9986443,2.403755e-05,0.00012601407,6.240535e-05,0.00018304105,7.4207266e-05,4.320881e-06,0.00084468466,3.6844063e-05
1.1912101e-08,4.747097e-06,0.00038311153,0.01551755,7.651222e-08,5.017548e-05,2.4844486e-11,0.9839025,3.966299e-06,0.00013792711
9.122895e-10,1.49255e-05,3.9379782e-07,1.1398892e-05,0.9971999,6.7188964e-08,7.295376e-09,4.3379532e-05,1.30447115e-05,0.0027169683
4.746809e-08,0.00088807725,0.9925063,9.055135e-05,0.0063923453,6.259339e-06,3.1906024e-05,3.294631e-05,5.138189e-05,3.2975652e-08
4.8530456e-08,0.00026916948,0.0017834565,0.99743193,8.288034e-07,0.0001360844,1.5420567e-07,0.00033819003,3.5858575e-05,4.3583605e-06
2.1229813e-05,2.0122586e-06,1.2660806e-07,0.00012125981,3.542259e-08,0.9996511,3.3711813e-06,7.342948e-07,2.8252141e-05,0.00017179274
1.4646346e-09,0.99561846,5.76742e-05,0.0015812168,0.0002045237,0.00016647953,1.0729951e-06,1.6558308e-05,0.0022778783,7.613263e-05
3.7190723e-08,8.4866035e-05,0.9997328,2.6367132e-05,9.8623364e-05,4.9186606e-06,4.5589524e-05,1.935773e-06,4.795203e-06,4.1720602e-10
3.97864e-09,1.7319431e-06,9.380412e-08,9.918718e-07,0.9995493,1.3423563e-07,1.7960836e-08,1.1033012e-06,0.00012449692,0.00032215417
2.0211904e-07,3.8122064e-07,3.090072e-06,8.5699305e-08,0.99963546,1.9166328e-07,5.391366e-06,6.796204e-06,9.592916e-06,0.00033870887
0.0074657863,5.518805e-07,2.9577754e-05,3.2047916e-05,7.293505e-05,0.00060425134,0.99177015,4.2029296e-08,1.6710952e-05,8.036292e-06
3.3198245e-07,3.006203e-06,1.102123e-05,0.99983263,3.9112816e-08,6.208593e-05,5.3611906e-08,3.5143255e-06,7.266261e-05,1.4715231e-05
2.538322e-07,1.0200088e-06,4.7320835e-08,6.9875337e-06,3.7829406e-09,0.9999893,3.5992878e-07,3.0023202e-07,6.8505625e-07,9.833005e-07
1.4199624e-05,0.0034058825,4.651051e-06,0.0033264065,2.3187426e-05,0.98870814,3.4539906e-05,5.6138913e-05,0.0010672763,0.003359604
1.0980611e-05,5.1352476e-06,0.00015759651,1.1335338e-06,8.027089e-05,1.5921967e-05,0.9995964,9.363385e-09,0.00013236313,1.7388544e-07
0.9949255,1.6253887e-09,0.000119333905,1.903439e-05,1.4073164e-06,0.0034452733,0.0011471793,3.435168e-07,0.00030411372,3.7866786e-05
5.932863e-09,2.562601e-07,1.0397179e-06,5.1525387e-08,0.99997675,2.3224145e-07,4.0845953e-07,5.4466955e-07,1.3101824e-05,7.684681e-06
8.5059665e-10,0.99971694,3.1513126e-05,2.9368366e-05,1.4830739e-05,2.5076652e-05,6.7178775e-07,5.2824253e-05,0.00012502694,3.723286e-06
1.3940216e-07,4.240522e-07,8.314754e-08,0.00015235912,0.0010485384,1.2288985e-05,1.3860425e-09,0.00091617875,1.8126935e-05,0.99785197
7.273861e-05,1.4068838e-05,4.0406093e-07,3.2750092e-06,3.3062702e-07,0.99872154,5.5005007e-06,0.0010442055,3.2342363e-05,0.00010561415
3.860955e-08,3.3165072e-08,0.00017235687,0.008147388,2.310393e-09,4.7949907e-05,2.020453e-12,0.991617,4.2924174e-07,1.4769589e-05
1.1739671e-06,0.00021457858,0.017498318,0.025363088,0.00029632068,5.541416e-05,8.787687e-07,6.123852e-05,0.9555407,0.0009682617
3.0006026e-06,1.3140335e-05,1.613305e-06,0.00014312078,0.00071343395,0.00097369985,1.0740027e-07,0.0028631228,0.003040361,0.9922484
1.760746e-07,0.00023981236,0.012287916,0.9802454,2.0025544e-05,6.7572837e-06,3.9212015e-08,4.2587937e-05,0.007057406,9.98726e-05
5.6467385e-08,4.00013e-08,9.4066025e-05,0.0007569324,4.627924e-06,2.8507327e-06,2.347554e-11,0.99903274,2.9421813e-06,0.00010574372
1.10077435e-05,0.000203055,5.4533766e-06,0.00027371972,0.87671506,0.000104012935,3.6036592e-05,0.0009141694,9.262402e-05,0.121644855
0.0032805891,1.254465e-05,0.0020708095,0.00022318399,0.08475234,2.5166668e-05,0.9084396,2.727773e-05,0.0008925376,0.0002759731
9.639475e-09,9.920235e-06,4.5151123e-06,7.1005155e-07,0.9997465,2.372771e-06,5.984641e-07,5.286202e-06,6.8872982e-06,0.00022323756
1.2376613e-08,1.0392755e-06,6.6208872e-06,0.9998754,2.6580672e-08,5.7550646e-06,7.672932e-10,1.9442405e-06,7.260947e-05,3.6622903e-05
0.9993405,4.325705e-11,2.3495924e-05,1.6908203e-07,6.830717e-06,8.383145e-05,0.00029806694,5.8680325e-05,1.8358992e-06,0.00018666041
2.616602e-08,2.6042926e-09,0.00014047425,4.5021497e-05,1.3780452e-08,1.617754e-06,1.1237519e-12,0.99981016,1.0506581e-07,2.534212e-06
0.99996436,1.1155159e-14,9.0025225e-07,1.8604678e-10,3.9621773e-07,6.495644e-07,3.2268883e-05,7.658167e-08,2.454359e-08,1.4344919e-06
1.2542655e-06,8.468779e-07,0.9994854,0.0004811846,2.4627838e-07,2.2816945e-05,7.2131854e-07,2.6878226e-06,4.757993e-06,2.319558e-09
2.430657e-05,3.989951e-06,3.7471148e-06,0.0012949813,0.0008270013,2.7358705e-05,5.5296573e-07,0.009848927,0.0002833428,0.9876859
1.5863186e-08,0.9980697,5.292411e-06,7.9097146e-05,7.8774276e-05,0.00010312435,1.9691597e-05,5.8941276e-07,0.0015513484,9.240579e-05
6.8618994e-10,1.0021653e-08,4.8232447e-05,5.3343512e-05,2.704341e-07,1.9233427e-07,2.8932079e-13,0.99989533,5.257773e-07,2.005127e-06
2.0661242e-08,9.7893055e-05,9.04281e-06,0.99890685,5.3521183e-09,0.000857776,1.5926567e-08,6.260395e-07,8.343019e-05,4.4364027e-05
7.0525985e-08,0.00012824485,0.99974495,1.1630199e-05,1.5685526e-05,5.6297654e-06,2.703883e-05,3.436092e-05,3.2400523e-05,2.7641862e-09
1.5732918e-05,0.0006112856,3.3743877e-06,0.0014984693,0.007830517,0.00046466608,4.5286047e-06,0.0082843155,0.0014646335,0.97982246
3.2972885e-08,9.722415e-07,0.00021741042,0.000442996,7.0798285e-07,6.7338046e-06,1.00419485e-10,0.99914086,4.5377798e-05,0.00014485721
1.6800296e-06,1.0454502e-07,7.527777e-06,0.00013149121,1.0734004e-06,0.00042278462,6.468366e-10,0.99452424,1.5344212e-06,0.004909603
0.0012271394,2.1282287e-05,4.5594996e-05,4.4594913e-06,0.00079617393,0.008872146,0.98843795,2.5060824e-06,0.00032021478,0.00027254477
9.145754e-11,1.16126294e-07,0.99999845,7.917842e-08,9.1081705e-07,1.9716774e-08,1.2557125e-08,8.3691944e-08,1.8349552e-07,5.2567597e-13
5.527637e-08,1.3333801e-09,3.6112385e-06,1.39604645e-05,4.7582642e-08,5.5781843e-06,2.0003359e-12,0.9998265,8.73043e-08,0.00015020341
1.1075509e-07,9.960451e-05,1.7851704e-05,6.8782715e-06,0.0006415279,1.8136667e-05,2.8971257e-05,2.7504623e-08,0.999183,3.9515808e-06
8.837287e-10,3.0137395e-05,9.4597243e-07,3.4151585e-06,0.9997534,1.7168189e-06,5.7566726e-08,2.8401905e-06,0.00015117334,5.6369016e-05
2.496452e-09,1.1995358e-07,2.5970165e-05,0.00013457626,4.4767415e-08,3.063632e-06,3.302636e-12,0.99981886,2.6653897e-06,1.4689412e-05
7.248558e-08,2.6064852e-05,0.00013576221,0.9973449,1.2287326e-06,0.00016833268,1.8898104e-08,0.0022926277,1.5190826e-05,1.582224e-05
2.7477865e-06,2.2374246e-08,2.5668965e-06,4.2663655e-09,7.600348e-05,8.769547e-07,0.99991536,1.3752904e-09,2.221576e-06,1.5690448e-08
1.0589945e-08,0.9988072,0.00012967442,1.5954369e-05,0.0006041337,3.6565747e-05,6.690605e-05,4.190656e-05,0.00029071892,7.002942e-06
5.1166586e-07,7.5352773e-06,8.924152e-06,0.999138,1.7223066e-08,0.00018617339,4.9873584e-08,5.477435e-07,0.00020503755,0.000453197
2.1931723e-05,3.926127e-08,7.0184245e-07,9.394336e-08,1.8633973e-05,9.01564e-06,0.9999473,5.7088045e-10,2.1686142e-06,7.105325e-08
2.5858504e-05,0.0013556934,2.6433e-05,0.0002554428,0.27147365,0.00082297216,7.2772045e-06,0.08360238,0.0015819618,0.6408483
1.4217845e-07,1.5714526e-06,1.4329584e-06,0.9990534,3.0739316e-09,0.00030007708,4.4542663e-09,4.0269492e-06,1.5148362e-05,0.00062417076
5.0226445e-09,0.99109143,2.8770124e-05,0.000119075776,0.00022344197,3.751841e-05,4.880265e-05,1.6595162e-07,0.008442855,7.859068e-06
2.4156263e-06,3.3437977e-06,2.5987167e-06,8.7122834e-07,0.9977964,1.7122952e-06,5.061975e-05,4.8705174e-06,0.00016542884,0.0019717866
6.957724e-07,0.9296243,0.0001571013,0.009682022,0.005582607,0.0040487736,1.6593955e-05,0.00096936896,0.032062847,0.017855765
4.2580184e-09,3.997657e-06,0.0004440035,0.0002769437,5.8169508e-06,4.570695e-06,4.9213017e-10,0.9992524,9.7234315e-06,2.5142097e-06
0.0024669245,4.8142255e-07,8.3369705e-05,9.761774e-08,0.00032762717,0.003795869,0.99324197,2.526765e-07,8.1760765e-05,1.5465137e-06
6.3975136e-08,3.0794223e-09,1.2320513e-09,1.6200109e-05,8.320768e-06,6.2873977e-07,4.7225557e-10,5.7458237e-06,5.04135e-06,0.999964
4.9427814e-05,1.327114e-07,2.2855602e-06,1.5236348e-07,0.00015432404,4.1769017e-06,0.99978334,9.145314e-09,5.1883235e-06,8.8138466e-07
0.9998036,4.881421e-14,1.992954e-06,2.8563812e-10,1.0591992e-06,2.1620915e-06,0.0001906715,1.2843312e-08,8.754158e-08,3.8440643e-07
2.425719e-10,1.5183882e-05,1.3669026e-08,0.00028471506,2.2718896e-11,0.9996928,1.4059243e-10,2.813611e-07,6.0572265e-06,1.1203397e-06
7.566182e-10,1.1118085e-06,1.1754664e-05,2.3641222e-07,0.9999796,3.638387e-08,4.6897444e-08,3.7953002e-06,1.0883854e-06,2.422972e-06
5.3397616e-07,0.000100626436,1.0573908e-06,0.009688231,3.2762593e-05,0.04395662,6.3235106e-08,0.00020583032,0.0014679487,0.9445464
1.4062786e-08,4.1533733e-07,1.7186113e-07,0.0072832103,8.730197e-06,3.472435e-05,4.3272184e-11,0.00041987034,9.314887e-06,0.99224347
3.2572427e-07,5.5694017e-07,0.9997905,3.9456794e-05,5.4850283e-05,1.4782299e-06,5.786453e-07,1.7223398e-05,9.495906e-05,1.6528082e-08
4.508771e-06,0.9318469,0.00035739297,2.9611021e-05,0.0033580177,0.0019478645,0.05039238,1.796359e-05,0.011942926,0.00010249885
5.39883e-07,9.60528e-07,6.1162866e-09,2.6819904e-05,0.0008240005,1.7005208e-05,5.966486e-08,6.5706763e-06,1.154433e-05,0.9991124
7.52297e-05,2.2622562e-07,6.973143e-06,4.4852223e-07,0.99814403,2.2724332e-06,6.376404e-05,0.0002183955,4.027155e-05,0.001448552
1.7998044e-06,2.105594e-06,2.3503346e-05,0.0020820955,1.5974556e-05,1.2807883e-06,1.8991441e-06,2.403586e-08,0.9978102,6.114867e-05
4.5862777e-08,0.0029882886,0.0024433748,0.016777655,1.3076996e-05,9.456057e-05,1.9635097e-08,0.9768887,0.00065700605,0.00013726842
6.438407e-08,1.8287397e-05,1.5911946e-05,0.9997421,9.38193e-09,0.00017917423,1.8758252e-08,1.1618697e-06,2.3426528e-05,1.9868186e-05
2.0842903e-08,2.9282478e-07,5.666171e-09,0.00019606593,4.1264087e-05,2.0878374e-06,9.640905e-10,5.9711506e-06,3.9013116e-06,0.9997503
2.6818765e-07,1.9240467e-06,0.000627822,0.00019627214,7.405111e-05,1.158732e-05,1.3024103e-08,0.99897385,5.8397263e-06,0.00010847077
4.8191454e-05,0.00016093427,6.105793e-06,4.1375235e-05,0.85429347,9.452045e-05,0.0009219671,0.00014062703,0.0001870199,0.1441058
1.278484e-07,1.3102948e-05,1.636859e-06,6.3317866e-06,0.99839395,3.4704178e-07,2.4152548e-06,8.515183e-06,0.00012237023,0.00145111
1.1200864e-09,6.704237e-06,4.654633e-06,9.072961e-08,0.9999689,3.0300507e-07,2.8375725e-06,2.809915e-07,1.05638555e-05,5.6386407e-06
4.037322e-07,6.7031997e-06,1.5268631e-07,0.00049409945,0.00035559354,0.00019964813,1.208359e-08,0.0006088001,0.00017998164,0.9981546
3.1112804e-06,0.0005527614,0.9119982,0.001336711,0.0004472735,7.663523e-05,7.845599e-06,0.02172071,0.063752,0.00010466086
8.1690754e-10,2.2840975e-05,1.1781505e-08,0.008780668,1.8860477e-11,0.9911719,6.422471e-10,5.3197407e-08,4.117239e-06,2.046987e-05
0.0018039147,3.1406255e-06,0.0019778977,4.702056e-06,0.91814935,3.461312e-05,0.0073008896,9.373839e-05,0.06977751,0.00085437886
1.2032784e-07,1.1429564e-07,2.342052e-05,0.00012127328,3.2896324e-07,6.0107155e-05,6.132597e-11,0.9996973,7.92804e-07,9.660481e-05
5.204094e-05,3.1360978e-06,1.0869899e-05,9.623517e-07,0.00017495143,3.1683252e-05,0.9997042,6.0763305e-08,1.814952e-05,3.884622e-06
4.3305224e-07,8.877028e-06,8.495968e-05,3.4783802e-06,0.22071517,1.0063213e-05,5.920621e-08,0.7789413,4.1204396e-05,0.00019455868
1.1620143e-05,0.00014981134,2.7252949e-05,0.00494381,0.047221925,7.0815484e-05,4.056799e-05,1.7830596e-05,0.0051328326,0.9423835
0.99206984,1.1982494e-08,0.00027062267,0.00022095205,5.702502e-06,0.002990027,0.00043208525,5.7396115e-05,5.535582e-05,0.0038981205
5.903652e-10,4.1164844e-06,1.961943e-08,3.4936264e-07,5.199853e-12,0.9999949,3.4268701e-09,3.739361e-08,5.433886e-07,4.758854e-09
1.2680562e-09,1.716287e-05,4.5835077e-06,0.001966902,4.8394895e-07,6.548756e-06,3.545109e-09,1.5149475e-07,0.99798787,1.6324066e-05
3.976356e-09,8.608393e-08,6.1601896e-10,4.8364825e-07,8.56185e-13,0.9999993,1.933273e-09,4.6922413e-09,9.625907e-09,5.55789e-08
0.00034058423,1.3007109e-07,1.8492709e-06,1.2958796e-07,0.0010580224,4.1634503e-05,0.99847704,5.7728275e-08,1.859554e-05,6.1986204e-05
7.860613e-06,2.6901716e-09,1.203575e-07,2.9396459e-09,8.209547e-06,1.3827793e-06,0.99998176,1.6508782e-11,5.5434026e-07,2.4551369e-08
1.727655e-09,1.0050355e-05,2.64227e-09,6.9896982e-06,5.4888104e-13,0.99998236,3.643258e-08,1.2858694e-09,5.233447e-07,8.588288e-08
6.156755e-08,1.5245004e-07,0.0017469336,0.0022401835,1.1745633e-06,2.5871475e-06,2.1089264e-11,0.99591833,1.1325204e-05,7.927667e-05
7.4617095e-09,1.3992489e-05,2.2497456e-06,5.720203e-05,5.015727e-07,1.1407061e-06,2.478796e-07,2.0085793e-09,0.9999243,3.1298418e-07
4.5583756e-10,0.999241,1.1219676e-05,0.00018377222,5.2886257e-06,1.0083249e-05,7.3955573e-07,1.5074149e-06,0.0005409707,5.3685603e-06
0.9986356,6.546157e-11,8.997518e-05,3.0349696e-07,2.5202582e-06,0.0010241345,0.00019238338,1.1281848e-05,7.0919655e-06,3.6684145e-05
1.7101787e-09,0.9996953,3.519956e-05,4.378928e-06,2.9433424e-05,3.688379e-05,2.2283954e-05,4.276679e-06,0.00017110183,1.1782163e-06
1.273981e-06,3.036817e-07,6.0918053e-05,8.989382e-08,0.000109218236,3.7518535e-07,0.99981433,5.6200995e-09,1.3553628e-05,5.95565e-09
2.4155927e-06,2.1751916e-06,5.1286544e-05,2.7596815e-07,0.9986802,1.44836e-06,1.9151044e-05,6.734498e-05,0.0009376959,0.00023811107
6.801212e-05,5.6983117e-06,4.4278877e-05,1.0405729e-06,0.00024152482,0.00014522791,0.99942756,2.3622773e-08,6.600428e-05,6.2031717e-07
1.0661153e-09,9.797733e-10,8.740261e-06,3.4796925e-05,3.3074932e-10,4.160095e-06,1.7004095e-14,0.9999505,2.6232712e-08,1.7344421e-06
5.5113848e-08,7.481293e-06,0.0004089504,0.9991997,6.795665e-08,0.00017364521,1.4131578e-09,3.5869274e-05,0.00016414939,1.0122267e-05
1.5063666e-10,0.99988496,1.1897203e-05,5.592819e-06,1.2731709e-06,1.1352607e-05,1.4525751e-06,6.080128e-07,8.278497e-05,9.873149e-08
8.655115e-08,5.1891448e-08,9.646804e-05,0.0003441654,2.586964e-06,3.0503609e-06,2.7301784e-11,0.9993831,5.155787e-07,0.00016999786
9.8088755e-09,0.99833566,1.6701437e-05,0.0001380677,1.5376301e-05,0.00056779117,8.190884e-06,3.7386114e-06,0.00090512127,9.389408e-06
2.062583e-08,1.520525e-05,1.0571847e-05,2.6763168e-05,4.5021534e-06,3.1486923e-06,1.0026744e-07,1.2060435e-07,0.9999355,4.075857e-06
1.1137878e-09,1.3935149e-06,0.9997582,0.00012178147,0.000102338665,5.028367e-08,1.0742938e-07,1.3766372e-07,1.5912246e-05,1.1797013e-10
0.9983375,8.605409e-11,3.9615457e-05,3.8311828e-07,6.3083266e-06,0.00021230619,0.0013783909,9.18854e-07,4.8022075e-06,1.9682817e-05
0.00025161493,0.06298557,0.06839219,0.102699496,0.58351254,0.10753637,0.0062763398,0.0026429165,0.03207306,0.033629846
5.4332457e-08,3.5964685e-08,2.5384697e-09,4.1822568e-05,3.953485e-05,2.665094e-06,3.0783165e-09,4.3292607e-07,4.167279e-05,0.99987376
0.0033059812,8.531833e-06,0.0064811297,0.07426368,0.00019818037,0.022307578,1.0559226e-05,0.00039085394,0.68592393,0.20710965
2.7713737e-08,4.7834064e-06,2.5561642e-08,2.2448995e-07,3.388942e-10,0.9999933,4.2282995e-08,1.4731779e-07,1.2432956e-06,2.0635946e-07
8.182823e-06,0.00063906977,4.8194106e-06,0.002014043,3.1069766e-07,0.9900911,2.0450709e-05,4.6295427e-06,0.0050822916,0.0021351157
1.38315e-06,0.96771663,0.00011921861,0.003385362,0.0058939345,0.0015217786,0.00018256258,0.0005122724,0.00069190055,0.019975103
4.2588464e-08,5.2582993e-05,6.705655e-08,6.2518598e-06,1.543123e-08,0.99991333,1.1180441e-06,8.4893294e-08,2.180888e-05,4.825376e-06
0.00012956996,1.5620326e-08,4.801034e-05,6.115156e-08,0.0025822849,4.4975413e-06,0.99722725,5.815637e-07,6.749362e-06,9.906213e-07
0.99760973,1.0818002e-09,0.00029935242,6.204465e-06,2.4986999e-05,0.00073096843,0.0002897527,0.00015984489,3.9130453e-05,0.0008399398
3.756832e-05,1.5544461e-05,0.029108314,0.9691609,6.8423e-08,0.0011940264,1.4554003e-06,0.00045141057,2.667529e-05,4.1514977e-06
1.34719e-06,0.00038433383,8.852134e-05,0.00017587922,0.993137,1.4252244e-05,3.0014327e-05,0.0019157598,5.2080986e-06,0.0042477986
4.437493e-09,8.3765575e-05,3.2450538e-05,1.7994485e-06,0.99829143,2.1589398e-07,9.783428e-06,9.1837535e-07,0.0015739807,5.5552864e-06
8.911911e-06,7.1634894e-08,4.75654e-07,9.2735874e-08,8.013048e-06,5.7016736e-05,0.99992514,9.8486844e-11,1.4501647e-07,3.464817e-08
4.9574536e-09,1.6344899e-08,5.610067e-09,8.098774e-08,1.8111027e-13,0.9999999,1.3271154e-09,2.7450076e-09,1.2955454e-08,1.1852745e-09
2.4429283e-09,3.325822e-07,2.346784e-07,3.6392032e-07,0.9998056,5.8411896e-08,1.0806598e-08,2.2760263e-05,1.1515683e-06,0.00016957059
8.440001e-06,4.6693106e-07,6.4479456e-05,3.1043697e-08,0.0006071431,2.137798e-06,0.9993082,3.1250158e-07,8.5245665e-06,2.4133328e-07
1.0756368e-07,5.6607725e-05,1.18300365e-08,7.9656755e-05,1.6362015e-10,0.9998154,4.927126e-07,4.5312245e-08,2.374971e-05,2.3974042e-05
3.2117878e-05,4.4572587e-07,4.359159e-05,2.4911787e-06,0.9865954,1.13028145e-05,1.7235101e-06,0.006385268,7.844615e-05,0.0068493807
0.004113769,1.7806226e-05,0.0023025682,0.00683747,0.00015186098,0.9817664,0.0002995639,0.0032689876,0.0011018743,0.00013964016
5.072711e-10,0.99929273,1.1807733e-05,6.588822e-05,9.040417e-07,4.7068927e-05,4.1620638e-06,1.3610605e-07,0.00057704357,2.2239658e-07
4.173121e-08,1.1394793e-06,1.8647783e-06,1.9615868e-06,0.99982184,1.8439682e-07,1.5572598e-07,8.1806524e-05,3.3143206e-06,8.777479e-05
3.03724e-08,3.3356064e-06,1.0681948e-06,9.23257e-07,0.9996519,5.475086e-07,4.4735893e-07,8.532062e-06,6.191301e-05,0.0002712411
5.16587e-07,0.00018496218,0.005604906,0.008586484,2.7730372e-05,3.5659716e-05,3.2003367e-08,0.9821207,0.00241533,0.0010237528
8.417705e-09,0.000116642455,0.9981565,0.0010306647,1.6191598e-07,1.3780345e-05,2.7503843e-06,3.699259e-09,0.0006795326,2.3781453e-11
3.6506972e-06,9.460392e-05,0.0007046413,0.99687046,6.2262075e-07,0.0018509711,5.188961e-07,0.00015587335,0.00030393217,1.4681894e-05
