Image_Index,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31,node_32,node_33,node_34,node_35,node_36,node_37,node_38,node_39,node_40,node_41,node_42,node_43,node_44,node_45,node_46,node_47,node_48,node_49,node_50,node_51,node_52,node_53,node_54,node_55,node_56,node_57,node_58,node_59,node_60,node_61,node_62,node_63
136,0.0,2.0374756,1.993159,0.0,1.0921247,0.0,0.50399643,1.9513102,0.25240868,0.16153215,0.0,0.0,1.4103442,1.9916955,0.42904943,0.28559908,0.0,1.992439,2.1117573,0.0,2.1487944,0.45408663,1.2625241,2.1886857,0.6724393,0.0,0.0,0.7886821,1.3802387,0.0,0.0,1.8727,0.0,0.91465145,0.5535568,0.0,2.0466049,0.3124709,0.0,1.0674068,3.374087,0.0,0.0,0.0,0.0,1.6614854,1.2824332,0.63604736,2.3329031,0.0,3.5983346,0.0,0.0,0.5890252,0.0,1.0895054,3.0832696,0.064729705,1.9316607,0.0,0.1195609,0.0,0.703312,1.7541169
148,0.0,2.006757,1.616257,0.0,1.1991478,0.0,0.5911092,1.5432014,0.073519684,0.0,0.0,0.0,1.363167,1.7280195,0.3941713,0.1787819,0.0,2.1336172,2.1586494,0.0,2.0972714,0.4114451,1.0366545,2.0370455,0.47047096,0.0,0.0,0.6343646,1.215782,0.0,0.0,2.107221,0.0,1.2385491,0.5260743,0.04343607,2.1093047,0.29564565,0.0,1.1154884,3.317197,0.0,0.0,0.0,0.0,1.4209636,1.2367206,0.6818218,1.7326312,0.017902076,3.440404,0.0,0.0,0.7527377,0.0,1.4497381,2.76932,0.07187872,1.7092953,0.0,0.22655128,0.0,0.69538695,1.3744812
157,0.0,1.5564915,2.0228634,0.0,1.2651232,0.0,0.58960634,1.9325669,0.28624728,0.032598313,0.0,0.0,1.1361761,1.9189051,0.33987862,0.7734527,0.0,1.6755695,1.9947212,0.0,1.8406006,0.461991,1.2381544,1.79387,0.4299543,0.0,0.0,0.7265329,0.8410148,0.0,0.0,1.8446009,0.0,0.9904725,0.81984013,0.19720607,1.7723352,0.46116188,0.0,1.0603083,3.0264363,0.022346783,0.0,0.0,0.0,1.5939902,1.2227944,0.52794,2.2029357,0.0,3.4365225,0.0,0.0,0.48917574,0.0,1.1617036,2.8811414,0.053563558,1.6972022,0.0,0.4331629,0.0,0.6435797,1.8501749
183,0.0,2.3190641,1.6789844,0.0,1.6741984,0.0,0.79275405,1.5802754,0.0,0.0,0.0,0.0,1.1075475,1.9308128,0.2546354,0.0042016692,0.0,2.0141728,2.4983485,0.0,2.0400624,0.04235464,1.3517437,2.147883,0.084986076,0.0,0.0,0.89461297,1.0112635,0.0,0.0,2.3481965,0.0,1.0188695,0.6624156,0.0,2.953721,0.7032719,0.0,1.3256634,3.7401478,0.0,0.07143269,0.0,0.0,1.6411419,1.0100905,0.51943755,1.6985981,0.0,3.5467653,0.0,0.0,0.6222989,0.0,1.6977535,3.177549,0.25988588,2.100685,0.0,0.070651844,0.0,0.5185193,1.359106
188,0.06449971,2.7802262,2.4160945,0.0,1.122765,0.0,0.2316865,2.3582687,0.0,0.0,0.0,0.0,1.6285219,2.648027,0.23540889,0.14177041,0.0,2.680057,2.3417518,0.0,2.5584457,0.10720712,1.3379742,2.6053846,0.26083165,0.0,0.0,0.92784613,1.5911789,0.0,0.0,2.4287171,0.0,1.1168408,0.3614602,0.0,2.5297744,0.28616574,0.0,1.4553418,4.079157,0.15038443,0.0,0.0,0.0,1.7485652,1.0030878,0.6133013,2.4176245,0.11453782,3.8521504,0.0,0.0,0.3999077,0.0,1.4338353,4.0083556,0.0,2.1793733,0.0,0.0,0.0,0.86693025,2.1953387
192,0.0,2.1246681,1.2990333,0.0,1.2955842,0.0,0.031096822,1.1801163,0.0,0.08469499,0.0,0.0,1.0369793,2.0294209,0.13734248,0.20250615,0.0,2.0212474,2.1797614,0.0,1.8722463,0.0,0.81452036,1.9114327,0.011385329,0.0,0.0,0.64712375,0.7615124,0.0,0.0,2.0955095,0.0,1.275173,0.3148676,0.0,2.2258754,0.33183047,0.0,1.2665588,3.416211,0.0,0.0,0.0,0.0,1.8008003,0.8985265,0.837787,1.5781126,0.0,2.8906913,0.0,0.0,0.36065674,0.0,1.5106571,2.8327234,0.0,1.7260888,0.0,0.35055006,0.0,0.74202794,1.0598279
194,0.0,1.8676785,2.3771226,0.0,0.87402594,0.0,0.20517808,2.4206946,0.26154095,0.0,0.0,0.0,1.3335117,2.537035,0.57593834,0.47855648,0.0,1.8066448,1.976685,0.0,2.1250484,0.28274217,1.3597895,2.3486845,0.42742383,0.0,0.0,0.9742634,1.2793348,0.0,0.0,2.107759,0.0,0.86737484,0.8258334,0.0077078003,1.880711,0.17131692,0.0,1.3255801,3.4362826,0.091142185,0.0,0.0,0.0,1.5544448,1.2944365,0.6755862,2.4552174,0.06997374,3.4663475,0.0,0.0,0.46009934,0.0,1.1176711,3.2689087,0.0,1.8288629,0.0,0.18756649,0.0,0.57545406,1.9250747
215,0.0,1.5575349,2.338069,0.0,1.4513113,0.0,0.40825593,1.7528313,0.38327113,0.0,0.0,0.0,1.0746142,2.212812,0.30977905,1.4548845,0.0,1.3718559,1.9266688,0.0,1.6615582,0.68516076,1.2335063,1.3381826,0.07625462,0.0,0.0,0.70272815,0.39964205,0.0,0.0,1.5179511,0.0,1.1379155,0.70926857,0.0,1.5459388,0.6922979,0.0,1.0659714,2.689203,0.23668973,0.0,0.0,0.0,1.5918287,1.2517248,0.7377688,3.4010744,0.0,3.615134,0.0,0.0,0.89365834,0.0,0.9818994,3.1326342,0.06761349,1.516742,0.0,0.26247057,0.0,1.0057799,2.1851583
246,0.0,2.2448833,1.8061951,0.0,1.2165759,0.0,0.37474304,1.692218,0.08368977,0.0,0.0,0.0,1.4060135,2.5640812,0.21169,0.092462055,0.0,2.1722345,2.7500925,0.0,2.4486701,0.0,1.2070899,2.7077389,0.2717419,0.0,0.0,0.66769284,0.81783503,0.0,0.0,2.5436351,0.0,0.8939335,0.92799556,0.13241737,2.7821639,0.36003792,0.0,1.5730342,4.2157617,0.0,0.0,0.0,0.0,2.0349844,0.89255583,1.0010201,1.4696941,0.0,3.836995,0.0,0.0,0.2754382,0.0,1.7410092,3.269591,0.07219707,2.353312,0.0,0.2234714,0.0,0.63020205,1.3564177
269,0.0,1.4063739,1.989518,0.0,1.5299714,0.0,0.505257,1.907435,0.059365034,0.0,0.0,0.0,0.67442846,1.8943037,0.29420048,0.73892194,0.0,1.2463386,1.9051298,0.231701,1.4583509,0.04107985,1.25971,1.5302179,0.0,0.0,0.0,0.73001784,0.37634116,0.0,0.0,2.0056984,0.0,0.8412256,0.83391386,0.14493197,1.9609156,0.5988203,0.0,1.1791368,2.9197233,0.18129994,0.08495056,0.0,0.0,1.3181348,0.91420704,0.17697005,1.5819366,0.03944428,3.2665584,0.0,0.0,0.40947318,0.0,1.2463243,2.7023926,0.16078563,1.5286231,0.0,0.31305143,0.0,0.4547567,1.5169891
271,0.0,2.0796053,1.7545652,0.0,1.6305954,0.0,0.81128824,1.7009776,0.15306935,0.0,0.0,0.0,1.3220967,1.8984156,0.39373475,0.6781956,0.0,1.9780041,2.4675486,0.0,2.00224,0.20551881,1.3624816,1.8063846,0.12758267,0.0,0.0,0.9739895,0.98805654,0.0,0.0,2.2432227,0.0,1.1650395,0.7561464,0.0,2.2134871,0.54398096,0.0,1.1372318,3.3685055,0.08880533,0.0,0.0,0.0,1.5139397,1.4591938,0.4535215,2.185472,0.0,3.5436404,0.0,0.0,0.85577893,0.0,1.5418594,2.9659162,0.018788664,1.7400022,0.0,0.17007262,0.0,0.58125514,1.7413472
294,0.0,2.0788517,2.3316903,0.0,0.8026343,0.0,0.058893528,2.201869,0.29478487,0.0,0.0,0.0,1.2455711,2.4869301,0.7093098,0.17400673,0.0,1.899513,1.8964245,0.0,2.4377077,0.37337175,1.0973611,2.1294072,0.25251514,0.0,0.0,0.7956356,1.3698667,0.0,0.0,1.9980401,0.0,1.3941633,0.4225675,0.0,1.9378433,0.19734055,0.0,1.0349015,3.7494779,0.0,0.0,0.0,0.0,1.7197306,1.0543351,0.7819895,2.4402697,0.14420652,3.4640763,0.0,0.0,0.85990816,0.0,1.3204982,3.2060933,0.0,1.9043607,0.0,0.15553914,0.0,1.0706334,1.5695252
296,0.0,2.1513846,2.2819295,0.0,1.2352855,0.0,0.18304192,1.8241115,0.027080953,0.0,0.0,0.0,1.0006268,2.4968605,0.40372354,0.20215374,0.0,1.8077382,2.6370986,0.0,2.148168,0.0,1.3670446,2.2905052,0.0,0.0,0.0,0.8610523,0.7747061,0.0,0.0,2.4766479,0.0,0.98821825,0.6512064,0.0,2.6547596,0.32082546,0.0,1.413151,4.1802034,0.025777305,0.0,0.0,0.0,1.835503,0.78937876,0.77972114,1.797982,0.0,3.7843082,0.0,0.0,0.70685256,0.0,1.7567946,3.356217,0.0,2.1164773,0.0,0.14665163,0.0,0.7190822,1.3665264
297,0.0,2.18162,2.050937,0.0,1.3353745,0.0,0.76772004,2.0952594,0.0732089,0.0,0.0,0.0,1.1433986,2.1245868,0.21887283,0.26198882,0.0,1.8687447,1.9382391,0.0,1.9940469,0.29288012,1.3241651,1.7927254,0.0,0.0,0.0,0.8345113,0.97293323,0.0,0.0,2.148106,0.0,1.0689542,0.65834665,0.0,2.3130283,0.543503,0.0,1.1378406,3.490744,0.19268455,0.0,0.0,0.0,1.3085886,1.0334798,0.15611151,1.7205429,0.093935,3.3209324,0.0,0.0,0.5595625,0.0,1.495549,3.124502,0.09105807,1.7212791,0.0,0.0,0.0,0.66970485,1.717208
305,0.0,2.3141785,2.1063445,0.0,0.47791258,0.0,0.20387919,1.9550911,0.5110756,0.0864984,0.0,0.0,1.4318135,2.4184465,1.0788102,0.0,0.0,2.2910073,2.0575674,0.0,2.8741245,0.5298394,1.1851723,2.553584,0.661111,0.23440713,0.0,0.6628812,2.0002818,0.0,0.0,2.3048294,0.0,1.1679842,0.48876584,0.0,2.2760794,0.19973412,0.0,0.7886368,4.0151715,0.0,0.0,0.0,0.0,1.7749795,1.527556,1.2344321,2.2273622,0.18995439,3.716297,0.0,0.0,1.2250139,0.0,1.5182711,2.6853576,0.0,2.1540244,0.0,0.3532365,0.0,1.0431252,1.1113694
311,0.0,2.1598554,1.7590244,0.0,2.09221,0.0,0.81276447,1.7405827,0.0,0.13530777,0.0,0.0,1.482427,2.5152974,0.0,0.8704775,0.0,2.487896,3.0294304,0.0,2.0598004,0.0,1.3028802,2.5825827,0.41396606,0.0,0.0,0.77223176,0.41905832,0.0,0.0,2.466842,0.0,1.1552286,1.0597986,0.4561498,2.9355638,0.500572,0.0,2.1367342,3.9842045,0.013501341,0.0,0.0,0.0,2.2730846,1.1026796,1.0022902,2.0245373,0.0,4.235576,0.0,0.0,0.0,0.0,1.5644635,3.8518136,0.3102962,2.5072887,0.0,0.2577354,0.0,0.47606933,2.0878403
312,0.0,1.8529943,1.8977762,0.0,1.8685639,0.0,0.730923,1.5653042,0.10640037,0.0,0.0,0.0,1.2237616,2.0176005,0.018145598,1.0074674,0.0,1.9114443,2.844466,0.0,1.7802169,0.11444039,1.2739094,2.21166,0.5864959,0.0,0.0,0.7698138,0.18551232,0.0,0.0,2.2193472,0.0,0.9137401,1.0421927,0.43008456,2.3285177,0.64226526,0.0,1.5685239,3.3291254,0.0,0.0,0.0,0.0,1.9233484,1.1647177,0.8036559,2.155342,0.0,3.9644032,0.0,0.0,0.3472029,0.0,1.3360662,3.1485798,0.16452685,2.0606928,0.0,0.40970615,0.0,0.43402568,1.861795
324,0.0,1.0264026,1.6619601,0.0,1.3313335,0.0,0.69875634,1.5513663,0.39019707,0.15076229,0.0,0.0,0.95489675,1.7246728,0.50421184,1.1854517,0.0,1.2966368,1.248142,0.0,1.3940462,0.90280324,0.9525765,1.0983514,0.026319847,0.0,0.0,0.49488902,0.54717416,0.0,0.0,1.2017754,0.0,1.2285569,0.675107,0.14531498,0.89973235,0.35658956,0.0,1.0611732,1.7602408,0.023995273,0.0,0.0,0.0,0.88435227,1.5166042,0.64793247,2.0182707,0.1837204,2.4337459,0.0,0.0,0.4463036,0.0,0.878545,2.1277978,0.21448767,0.8185958,0.0,0.678676,0.0,0.5628231,1.7622448
327,0.0,2.0351932,1.51424,0.0,1.8865333,0.0,0.946453,1.2007276,0.099916294,0.0,0.0,0.0,1.2202224,1.7246308,0.060461026,0.753497,0.0,2.146991,2.7170317,0.0,1.8242611,0.16273698,1.2310519,2.0882545,0.49936926,0.0,0.0,0.8763903,0.5304849,0.0,0.0,2.257169,0.0,1.1640052,0.8141162,0.114517935,2.5814722,0.60484487,0.0,1.3715085,3.4154038,0.0,0.13918762,0.0,0.0,1.710269,1.456372,0.58358777,2.0547643,0.0,3.7651956,0.0,0.0,0.5585276,0.0,1.5286603,2.998884,0.20404595,2.0748146,0.0,0.334665,0.0,0.44347197,1.574082
346,0.0,1.689399,1.8083285,0.0,1.0914302,0.0,0.0,1.9463123,0.16566014,0.30338067,0.0,0.0,1.3826247,2.7113078,0.48030603,0.523626,0.0,2.2098424,1.6011752,0.0,2.2824457,0.73783165,0.8856981,2.1341453,0.3523388,0.0,0.0,0.594592,0.97452784,0.0,0.0,1.8600597,0.0,1.64818,0.81503415,0.62223184,1.4667125,0.12906104,0.0,1.3625159,3.212034,0.0,0.0,0.0,0.0,1.6981431,1.485968,1.5320325,2.1107152,0.34037933,3.079987,0.0,0.0,0.0,0.0,1.2245262,2.7814972,0.071161956,1.6030343,0.0,0.8587011,0.0,0.97779244,1.6650524
365,0.0,1.9083126,1.575032,0.0,1.1554235,0.0,0.26462498,1.5076157,0.05713725,0.05773196,0.0,0.0,1.1830008,1.8646635,0.34239066,0.24711487,0.0,2.1077268,1.8625505,0.0,2.0328434,0.54197973,0.86118424,1.879971,0.5760473,0.018039523,0.0,0.73984814,1.0659956,0.0,0.0,1.7558593,0.0,1.39644,0.4683567,0.28176516,1.9062934,0.36836812,0.0,0.9563892,3.167119,0.0,0.0,0.0,0.0,1.5477619,1.1924957,0.9887996,2.189524,0.0502879,3.2623215,0.0,0.0,0.55813396,0.0,1.2809349,2.7148438,0.09027498,1.7890785,0.0,0.3707417,0.0,0.86845756,1.4564773
372,0.0,1.6148143,1.7742764,0.0,1.1515987,0.0,0.09765829,1.7923143,0.24106556,0.0,0.0,0.0,1.364452,2.5183482,0.6093472,0.6580203,0.0,1.89861,1.7853826,0.0,2.2673604,0.48197,0.8672968,1.7988039,0.008552685,0.0,0.0,0.5486908,0.97779334,0.0,0.0,2.0661151,0.0,1.5186396,0.7536821,0.13038531,1.770402,0.19071168,0.0,1.3900733,3.1581085,0.0,0.0,0.0,0.0,1.5009316,1.4002012,1.1991411,1.9857296,0.14199588,3.0872388,0.0,0.0,0.5848535,0.0,1.5820364,2.7256684,0.016147496,1.5696709,0.0,0.5210737,0.0,0.9316218,1.5666279
380,0.0,2.3387818,1.2993631,0.0,1.2775043,0.0,0.82217383,1.2926363,0.34044605,0.0,0.0,0.0,1.4587513,1.5492237,0.60713184,0.0,0.0,2.2587967,2.6392918,0.0,2.2761405,0.14811182,1.1023524,2.2395394,0.6426344,0.06502025,0.0,0.6190478,1.4714011,0.0,0.0,2.2299466,0.0,0.9550143,0.5304419,0.0,2.5254314,0.578847,0.0,0.849795,3.5656726,0.0,0.0,0.0,0.14193963,1.8102101,1.2913004,0.73143744,1.4761688,0.0,3.5355532,0.0,0.0,0.9626654,0.0,1.5905133,2.4110491,0.19749063,1.9815897,0.0,0.016151145,0.0,0.67506975,1.076407
407,0.0,2.0215788,2.3817718,0.0,0.9722455,0.0,0.117780685,2.4500353,0.3060817,0.0,0.0,0.0,1.3587375,2.8506598,0.38598824,0.67421186,0.0,1.9811649,2.2021027,0.0,2.2010357,0.0,1.4405674,2.2582707,0.0,0.0,0.0,0.9264271,1.1904247,0.0,0.0,2.1423414,0.0,0.89104354,0.77011126,0.0,2.076704,0.11815806,0.0,1.3599814,3.7304633,0.29345566,0.0,0.012086163,0.0,1.7148032,1.0232911,0.89741707,2.4999356,0.047727473,3.847176,0.0,0.0,0.50882995,0.0,1.3989435,3.6079338,0.0,1.8527087,0.0,0.0,0.0,0.74458706,2.085176
424,0.0,2.609971,1.4638239,0.0,1.4407727,0.0,0.96206254,1.8070036,0.12596612,0.0,0.0,0.0,1.5761403,1.7882472,0.41134036,0.0,0.0,2.427815,2.634486,0.0,2.0842423,0.015105352,1.4190665,2.2675138,0.45162082,0.0,0.0,1.1336371,1.7031243,0.0,0.0,2.6239247,0.0,0.8584732,0.692946,0.0,2.8250253,0.37858614,0.0,0.9628891,3.7339847,0.03932007,0.0,0.0,0.0,1.3710406,1.626995,0.30464572,1.912702,0.0,3.6210558,0.0,0.0,0.79871476,0.0,1.5873386,2.8985856,0.039517134,1.9603258,0.0,0.0,0.0,0.20533313,1.5569844
440,0.04340232,2.4474502,2.1531866,0.0,1.5397218,0.0,0.41654682,2.4343796,0.0,0.0,0.0,0.0,1.3757901,2.894039,0.0,0.53793675,0.0,2.2205415,2.4719124,0.0,2.1031237,0.0,1.5082579,2.3422804,0.0,0.0,0.0,1.1227788,0.92767996,0.0,0.0,2.588516,0.0,1.0159147,0.8584218,0.0,2.6752276,0.33025703,0.0,1.7929085,4.18379,0.45153365,0.0,0.0,0.0,1.720786,0.9414769,0.42315868,2.0994337,0.036782026,3.728333,0.0,0.0,0.027795564,0.0,1.7473459,4.0706067,0.0,2.0409336,0.0,0.0,0.0,0.63405466,2.1359208
441,0.0,1.8958416,1.5450345,0.0,1.5210754,0.0,0.6527394,1.2778141,0.0,0.0,0.0,0.0,1.1003711,1.7276282,0.13266635,0.28877893,0.0,1.9819251,2.2019885,0.0,1.9927107,0.25324082,1.0305645,1.8050632,0.23147416,0.0,0.0,0.66744024,0.64984757,0.0,0.0,1.9915209,0.0,1.4117815,0.60847944,0.20590621,2.2806802,0.6379734,0.0,1.1976014,3.3937945,0.0,0.0,0.0,0.0,1.5924032,0.9836677,0.6422458,1.7100455,0.0,3.3439727,0.0,0.0,0.57285,0.0,1.5873266,2.8321838,0.18227875,1.820617,0.0,0.30471784,0.0,0.8190594,1.2915534
443,0.0,1.4572036,1.3158216,0.0,1.0580021,0.0,0.022512093,1.3808261,0.14296874,0.21145436,0.0,0.0,0.9892272,1.821975,0.37237746,0.16547576,0.0,1.7888148,1.5001941,0.0,1.9156424,0.57374173,0.68776083,1.6826075,0.37154496,0.06027026,0.0,0.60993254,0.89780986,0.0,0.0,1.481214,0.0,1.4471774,0.48158753,0.34198356,1.5109957,0.33123568,0.0,0.8899137,2.7696152,0.0,0.0,0.0,0.0,1.4198095,1.2104074,1.1976675,1.8481114,0.17201157,2.7528207,0.0,0.0,0.35051817,0.0,1.1037999,2.2193525,0.08716176,1.5029727,0.0,0.5397265,0.0,0.8384383,1.1735513
459,0.0,2.2032177,1.8869363,0.0,1.2133018,0.0,0.5332835,1.6259813,0.22490217,0.09706497,0.0,0.0,1.3138046,1.9668812,0.18104401,0.21373114,0.0,2.1357086,2.6019464,0.0,2.064106,0.07652254,1.0695311,2.3851442,0.6206419,0.0,0.0,0.61825055,1.080589,0.0,0.0,1.9348605,0.0,0.83431596,0.45103645,0.013136037,2.589015,0.4383809,0.0,1.3529336,3.6838899,0.0,0.0,0.0,0.0,1.9914594,0.9517186,0.9148741,2.0220037,0.0,3.9383738,0.0,0.0,0.5807645,0.0,1.2831061,3.2063441,0.19738089,2.192342,0.0,0.001606971,0.0,0.64760166,1.5368625
485,0.0,1.8911233,1.7372048,0.0,1.2065989,0.0,0.6810656,1.7690835,0.16811237,0.0,0.0,0.0,1.2331805,1.6668237,0.51902235,0.4213714,0.0,1.8516724,2.1101992,0.0,1.842201,0.3748443,1.3348958,1.8814704,0.4116286,0.0,0.0,0.91246486,1.1866361,0.0,0.0,2.018219,0.0,0.9449227,0.6817072,0.0,2.0507812,0.389865,0.0,0.8994639,3.1402836,0.103512816,0.0,0.0,0.0,1.2611264,1.4826957,0.36596215,2.128541,0.0,3.4501462,0.0,0.0,0.81187856,0.0,1.320752,2.656693,0.0,1.5803035,0.0,0.19697319,0.0,0.42075852,1.6463747
