Image_Index,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31,node_32,node_33,node_34,node_35,node_36,node_37,node_38,node_39,node_40,node_41,node_42,node_43,node_44,node_45,node_46,node_47,node_48,node_49,node_50,node_51,node_52,node_53,node_54,node_55,node_56,node_57,node_58,node_59,node_60,node_61,node_62,node_63
226,0.0,0.40424576,2.0655959,0.0,1.7671949,0.0,0.70769006,0.7082544,0.65840685,0.7683228,0.0,0.0,0.87578523,1.0210749,1.0612115,1.5026971,0.0,2.1267617,0.8712585,0.0,1.306264,3.1104558,0.0,1.1758873,1.9683415,1.8347002,0.0,0.02850534,0.0,0.0,0.0,0.0,0.0,2.7637267,0.0,1.0322193,0.7952032,1.0507343,0.0,1.2337786,0.68337274,0.0,0.0,0.0,0.0,0.8985905,2.5259008,2.061081,3.557902,0.4271504,3.635771,0.0,0.0,0.9585301,0.0,0.111520454,1.6707551,0.81202,1.5741949,0.33495533,2.093647,0.0,1.44739,2.2474554
232,0.0,0.9902032,1.6853611,0.0,1.5312543,0.0,0.7193531,0.9354015,0.9028319,1.0947996,0.0,0.0,1.2280734,1.1418371,1.2566231,0.5846061,0.0,2.3658783,1.588144,0.0,2.0469475,2.6481194,0.16348976,2.2642355,2.3958454,1.8075057,0.0,0.112067565,0.87199605,0.0,0.0,0.99047273,0.0,2.293251,0.45505455,1.049769,1.1759256,0.7807582,0.0,1.0488577,1.8007071,0.0,0.0,0.0,0.0,1.4099329,2.8977685,2.0068958,2.7263138,0.25636217,3.8752427,0.0,0.0,1.0504391,0.0,0.57470596,1.1650238,0.76553047,1.8824364,0.0,2.032327,0.0,1.0770736,1.2855012
233,0.0,0.0,2.9178765,0.0,1.1282718,0.0,0.32936555,1.7166603,1.0243337,0.6802608,0.0,0.0,0.93124884,2.0074155,0.9187965,2.4110348,0.0,1.3626322,0.7720811,0.06971508,1.2790439,2.6720219,0.6674613,0.96390146,1.1266958,0.8631351,0.0,0.04399565,0.0,0.0,0.0,0.0,0.0,1.7189914,0.58005136,0.86172795,0.06807029,0.86512893,0.0,1.1291547,0.7058561,0.0,0.0,0.0,0.0,1.114907,2.176603,1.8954155,4.322343,0.41824162,3.8415568,0.0,0.0,0.47259092,0.0,0.0,2.3202355,0.43471,1.3101141,0.0,1.7251831,0.0,1.1980389,3.003962
242,0.0,0.46971324,2.2712235,0.0,1.6265943,0.06836718,0.5438206,0.9035204,0.71371007,0.91194516,0.0,0.0,1.1309131,1.6892737,0.5180564,1.8026704,0.0,1.8329568,1.9173301,0.37925923,1.2430487,2.0844529,0.057276778,2.0094283,1.8844508,1.4691818,0.0,0.0,0.0,0.0,0.0,0.38438958,0.0,1.7551484,0.63148403,1.2887616,0.973724,0.9389342,0.0,1.852452,1.4517875,0.0,0.016686603,0.0,0.0,1.5785655,1.4182181,2.0762317,2.4247704,0.0,4.1296897,0.0,0.0,0.16895342,0.0,0.20247562,2.130047,0.58079034,1.7445221,0.0,2.1225793,0.0,0.6083074,2.0463195
257,0.0,0.390868,2.3208902,0.0,1.3583034,0.23862012,0.36323738,0.44245535,0.26147208,0.5040566,0.0,0.0,0.590738,1.0336266,1.2589674,0.55710447,0.0,1.3303894,0.9336521,0.3097391,1.9881395,2.2199943,0.0,1.5105209,1.288663,1.9768469,0.0,0.0,0.0,0.0,0.0,0.8898672,0.0,2.4831102,0.5082808,0.98451704,1.066622,1.0780323,0.0,1.2404615,1.7322158,0.0,0.233563,0.0,0.7555941,1.2737058,1.8556628,1.6199459,1.6054384,0.48275062,3.0867524,0.0,0.0,1.2089015,0.0,1.1926671,1.2147734,0.62446725,1.2702545,0.30727875,2.5353332,0.0,1.3662721,0.67230046
260,0.0,0.4712417,2.5065353,0.0,1.1457661,0.2620788,0.22543012,0.74820554,0.9557624,1.0882001,0.0,0.0,0.87492675,1.6193215,1.2545329,1.0699773,0.0,1.9573783,1.3780596,0.0,1.9689978,2.815766,0.0,1.9763247,2.1296225,2.3822968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4877446,0.058563627,1.1367027,0.6971427,0.9016874,0.0,1.2720973,1.6171404,0.0,0.0,0.0,0.0,1.5932401,1.8270642,2.7149246,2.9630315,0.46801317,4.3145323,0.0,0.0,1.0260779,0.0,0.15082373,1.7161982,0.65910625,2.1523438,0.0,2.4797952,0.0,1.5294486,1.4173416
266,0.0,1.1323341,1.6178136,0.0,1.5751555,0.0,0.76286894,1.2446831,0.32070166,0.81232584,0.0,0.0,1.388518,1.4065919,1.016747,0.42950818,0.0,2.3876474,1.4990672,0.0,1.8831432,2.0006282,0.44905132,2.1266735,1.6132783,0.96527123,0.0,0.23580372,0.51781553,0.0,0.0,1.1674421,0.0,2.192384,0.61778826,0.8597727,1.2821925,0.68155223,0.0,1.4155645,2.0056581,0.0,0.08535762,0.0,0.0,0.9727905,2.1663,1.5728124,1.8006669,0.4482334,3.3754985,0.0,0.0,0.512012,0.0,1.0083007,1.7060326,0.46354556,1.4882908,0.0,1.7956115,0.0,0.6778889,1.376118
268,0.0,0.78009945,1.4279913,0.0,2.10745,0.0,0.77162707,0.8217713,1.0411668,0.80311847,0.0,0.0,1.4093943,1.7956847,0.78976524,1.835763,0.0,2.0090117,1.9390935,0.0,1.6088406,2.073244,0.40832514,1.8976233,1.5140139,0.9583615,0.0,0.3349319,0.1349218,0.0,0.0,0.92912966,0.0,2.133596,0.8780814,0.9247912,1.0916011,0.6799042,0.0,1.3538356,1.551161,0.0,0.0,0.0,0.0,1.7978932,2.5833037,2.2467859,3.502475,0.0,3.7701979,0.0,0.0,0.60134405,0.0,0.5917497,1.8738097,0.6774626,1.8079256,0.0,1.640935,0.0,0.9693479,1.9870005
277,0.0,0.11334481,2.0303907,0.0,2.020852,0.0,0.9345399,1.0839573,0.6954622,1.0418113,0.0,0.0,1.2120601,1.2765585,0.7671426,1.7307335,0.0,1.9332265,1.5813967,0.33049256,1.2491131,2.586263,0.2850567,1.9513628,2.0466733,1.6504622,0.0,0.0,0.0,0.0,0.0,0.31811035,0.0,2.0929835,0.83723813,1.6148722,1.1149209,1.1680719,0.0,1.8703485,1.1351961,0.0,0.31284705,0.0,0.0,1.2874281,2.2853048,2.0103452,2.5839322,0.013915416,4.0364437,0.0,0.0,0.22638403,0.0,0.1289371,1.8792136,0.8367551,1.7091081,0.25632724,2.5398002,0.0,0.51911366,2.2025027
290,0.0,0.25174785,0.87135506,0.0,2.2705667,0.0,1.3033338,0.0,0.82273936,0.5329437,0.0,0.0,1.3669149,0.11535096,0.9264942,2.406191,0.0,2.8551574,2.3052578,0.23654373,0.82974553,2.8268554,0.1776821,1.1533091,2.0660315,1.4763832,0.0,0.15235256,0.36657342,0.0,0.0,0.58185434,0.0,2.7209947,0.26245803,0.6438871,1.0785661,0.65214604,0.0,0.9888959,0.39077157,0.0,0.20160396,0.0,0.95638424,0.94066346,3.1874804,2.586099,3.6392565,0.39574254,4.100726,0.0,0.0,1.3123474,0.0,0.19007702,0.80103886,0.8297443,1.1913601,0.8905368,1.9543076,0.0,0.814407,2.5408976
299,0.0,0.4695876,1.9837351,0.0,1.388801,0.0,0.34039748,0.7836772,0.28843746,0.85659665,0.0,0.0,1.0181421,1.4765294,0.91602236,1.2964352,0.0,2.3535273,1.2788676,0.0,1.7295018,2.5841808,0.0,1.8342795,1.7049537,1.202788,0.0,0.0,0.109480105,0.0,0.0,0.6482049,0.0,2.6395633,0.39374873,0.7515833,0.8351232,0.4314753,0.0,1.9212642,1.3990353,0.0,0.0,0.0,0.0,1.0656164,2.3957663,2.638355,2.5819101,0.6378313,3.6311648,0.0,0.0,0.52366245,0.0,0.6320318,1.6821946,0.62179345,1.2955598,0.0,2.342368,0.0,1.141603,1.7755699
338,0.0,1.1014463,1.3665706,0.0,1.2470351,0.0,0.47767496,0.7976843,0.77278984,0.77954876,0.0,0.0,1.4974166,1.5796831,1.2768594,0.80556065,0.0,2.6141403,1.6410357,0.0,2.1349692,2.1822345,0.058590144,2.0548732,2.124002,1.6447625,0.0,0.17806415,0.7558392,0.0,0.0,0.8077161,0.0,2.5156987,0.038903058,0.6706679,1.039604,0.5420215,0.0,0.9640422,1.7688719,0.0,0.0,0.0,0.0,1.3373762,2.1877453,2.4261978,3.186844,0.34626505,3.6294825,0.0,0.0,1.0000117,0.0,0.72118133,1.6166192,0.30311015,1.9304335,0.0,1.6642139,0.0,1.1088555,1.5016891
344,0.0,0.700844,1.6784563,0.0,1.5105449,0.0,0.56429094,0.74324757,0.43156365,0.7994046,0.0,0.0,0.9720006,0.97347605,1.2687445,0.79659724,0.0,2.0860803,1.4604483,0.0,1.6582688,2.4307177,0.06558129,1.7713573,1.899093,1.5731283,0.0,0.0,0.58980584,0.0,0.0,0.90508336,0.0,2.3827796,0.41522315,0.9640244,1.1340773,0.68716305,0.0,1.200044,1.6758372,0.0,0.09735127,0.0,0.001728911,1.2870381,2.7691526,2.022854,2.3111243,0.2673424,3.4581811,0.0,0.0,1.0391821,0.0,0.78391165,1.0837059,0.70193595,1.6235371,0.109236285,2.123794,0.0,1.0002856,1.2944643
355,0.0,0.870645,1.7833637,0.0,1.3513635,0.0,0.83260196,1.0022591,0.4136303,0.94912255,0.0,0.0,1.3018929,1.0021329,0.7975598,0.7373047,0.0,2.4993982,1.7327664,0.044018254,1.6763884,2.52662,0.026194796,2.118438,2.1803832,1.6657964,0.0,0.0,0.0,0.0,0.0,0.7315671,0.0,1.98399,0.5690583,1.2798592,0.88093317,0.6455648,0.0,1.4999357,1.6552739,0.0,0.0,0.0,0.0,1.0142962,1.665025,1.9560132,1.359471,0.4963512,3.805532,0.0,0.0,0.392977,0.0,0.7005283,1.5873984,0.44126922,1.5628568,0.0,2.2035143,0.0,0.57755,1.5548437
373,0.0,0.23784171,2.5245333,0.0,1.3296028,0.084666684,0.26974633,1.0255165,0.53859186,0.5009884,0.0,0.0,0.9727615,1.9472154,1.323742,1.4451853,0.0,1.7630848,1.5514268,0.10329323,1.8466783,2.199035,0.26385581,1.9893786,1.446806,1.401284,0.0,0.0,0.006263105,0.0,0.0,1.0091246,0.0,2.4164429,0.74162835,0.94946903,1.1144296,0.6548349,0.0,1.5884235,2.0174384,0.0,0.0,0.0,0.038333543,1.7403004,2.3747365,2.757169,2.8976421,0.40527073,4.196018,0.0,0.0,1.0028225,0.0,1.0123563,1.6085224,0.62317634,1.5015744,0.0,2.4805243,0.0,1.3786978,1.6266396
374,0.0,0.21553485,1.6596234,0.0,1.5343907,0.0,0.11226007,0.5849122,0.79145205,0.9883483,0.0,0.0,0.94082814,1.8560483,0.8666098,1.6007808,0.0,1.7245481,1.0762066,0.0,1.5835767,2.5521264,0.0,1.6262156,1.4554888,1.4610476,0.0,0.0,0.0,0.0,0.0,0.2639367,0.0,2.5963275,0.5328615,1.2928259,0.73218495,0.6274971,0.0,1.6454674,1.4060532,0.0,0.0,0.0,0.0,1.5720587,2.3506927,2.9684434,3.3295856,0.19590786,3.4661276,0.0,0.0,0.46004504,0.0,0.36254832,1.5237639,0.7910977,1.7445273,0.0,2.416909,0.0,1.5205927,1.6172881
391,0.0,1.1879039,2.0697906,0.0,1.3716667,0.0,0.24325293,1.1508061,0.7049465,0.48151958,0.0,0.0,1.0374457,1.8357401,0.9401452,0.67200226,0.0,1.9833046,1.4856033,0.0,2.0175185,1.7585196,0.49876067,1.8789673,1.2235323,1.3038485,0.0,0.19317786,0.59363943,0.0,0.0,0.82813793,0.0,1.766368,0.14406738,0.41172037,1.5088795,0.77979183,0.0,0.8962281,2.5168698,0.0,0.0,0.0,0.0,1.7149081,1.5126017,1.4705832,3.2717519,0.083444506,4.029886,0.0,0.0,1.2094054,0.0,0.6265068,2.3098297,0.4500762,2.1615133,0.0,1.1497856,0.0,1.4102813,1.4505996
401,0.0,0.3290423,1.7265148,0.0,1.5210891,0.0,0.35540223,0.7042792,0.30369145,0.7405442,0.0,0.0,0.95205647,1.5302131,1.0132353,1.2659813,0.0,1.8710861,1.1769319,0.0,1.7286098,2.4231048,0.0,1.6316737,1.4955593,1.3782738,0.0,0.0,0.002602024,0.0,0.0,0.69176674,0.0,2.7177386,0.6185253,0.9502675,0.87935793,0.707175,0.0,1.5946693,1.507465,0.0,0.0,0.0,0.0,1.4228884,2.332804,2.5526173,2.6301422,0.36656412,3.4852054,0.0,0.0,0.65647286,0.0,0.811271,1.59208,0.67173374,1.362731,0.03522698,2.4626105,0.0,1.2853106,1.5107555
403,0.0,0.34051254,2.6173663,0.0,1.3978573,0.0,0.8557624,1.2705252,0.6550716,0.3827748,0.0,0.0,0.69916403,1.2205883,0.98459995,1.8444856,0.0,1.7386796,1.4399738,0.16999926,1.2397928,2.34067,0.47492918,1.0447638,1.3341589,1.3051871,0.0,0.18850769,0.030397786,0.0,0.0,0.66951567,0.0,2.0860186,0.44242367,0.6123273,0.81984746,0.88852024,0.0,0.9360844,1.390245,0.0,0.0,0.0,0.0,1.0620638,2.166705,1.6175163,3.4175446,0.54089063,4.0818777,0.0,0.0,1.3019682,0.0,0.5240261,1.8329494,0.2524222,1.529241,0.07146403,1.6862895,0.0,1.154044,2.347937
429,0.0,0.2505384,1.3449008,0.0,1.8711045,0.0,0.8740583,0.25641948,0.57126474,0.93256044,0.0,0.0,0.8944014,0.5131368,0.6740167,1.7076498,0.0,2.1667662,1.707725,0.0,0.85556537,2.562638,0.0,1.500735,2.3107889,1.7283849,0.0,0.08208346,0.0,0.0,0.0,0.27600864,0.0,2.319043,0.06660652,1.1491208,1.2099922,0.68452847,0.0,1.2746019,0.67178905,0.0,0.19458413,0.0,0.13049757,1.1016484,2.2501929,2.3215969,3.0667014,0.08233992,3.9311788,0.0,0.0,0.89691794,0.0,0.09686337,1.1628425,0.83009654,1.7071841,0.59012973,2.0569901,0.0,0.846255,2.1350815
431,0.0,0.39518422,1.9436926,0.0,1.5074059,0.00351171,0.32610345,0.8272554,1.1457415,0.85578144,0.0,0.0,0.901067,1.9817427,0.9948159,1.2213715,0.0,1.5791608,1.3143976,0.0,1.7671261,2.1387434,0.18121359,1.6720401,1.4990929,1.6873226,0.0,0.1302999,0.050033435,0.0,0.0,0.443912,0.0,2.0414364,0.5620093,0.87804234,0.9122527,0.76099694,0.0,0.97359157,1.8612336,0.0,0.0,0.0,0.0,2.0311995,2.1258323,2.6424987,3.690333,0.16483657,3.8188603,0.0,0.0,0.9075918,0.0,0.39849892,1.516421,0.66865766,1.9175589,0.0,2.1833282,0.0,1.3916174,1.4082478
435,0.0,0.0,2.4973295,0.0,1.4881264,0.0,0.70743865,1.290955,0.4706924,0.5546697,0.0,0.0,0.6827752,0.964726,0.6194442,2.125391,0.0,1.0995362,0.92083144,0.5217227,0.71538526,2.2956939,0.5929004,0.7489188,1.2394224,0.9356151,0.0,0.0,0.0,0.0,0.0,0.09251028,0.0,1.3797674,0.56382215,0.8979677,0.4028639,1.1199536,0.0,1.2848334,0.36697626,0.0,0.08902484,0.0,0.0,0.59714186,1.6355429,1.1852462,2.7058384,0.3193516,3.395474,0.0,0.0,0.39228332,0.0,0.0,1.7926056,0.65683705,0.79715925,0.24805556,1.656785,0.0,0.6526888,2.4678762
436,0.0,0.3993527,2.4811714,0.0,1.0213726,0.06668987,0.37260282,0.9925259,0.5450977,0.7545602,0.0,0.0,0.6583564,1.2071805,0.754017,1.0727955,0.0,1.4895447,0.84601897,0.0,1.3044993,2.323329,0.13946009,1.2782061,1.432441,1.4434581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6001463,0.1351277,0.8312996,0.74950963,0.9509563,0.0,1.0842805,1.1988677,0.0,0.0,0.0,0.0,0.99546856,1.3269709,1.6278313,2.6308882,0.39690754,3.610374,0.0,0.0,0.6440375,0.0,0.112129,1.7370024,0.59462076,1.4570341,0.0,1.6869997,0.0,1.0455996,1.7356226
458,0.0,0.03634236,2.17613,0.0,1.4766392,0.0,0.29163337,0.71048415,0.89810383,0.84552366,0.0,0.0,0.83227044,1.6169766,1.0841562,1.8242329,0.0,1.7752216,0.96330535,0.05761139,1.441519,2.9478219,0.04640235,1.4909779,1.8695489,1.680328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5152762,0.44774464,1.2568978,0.43165928,0.853586,0.0,1.2946707,0.9609281,0.0,0.0,0.0,0.0,1.0013247,2.4851809,2.7687976,3.4564428,0.418746,3.9921174,0.0,0.0,0.68321925,0.0,0.17862254,1.4653805,0.6364714,1.5249233,0.045081664,2.5153704,0.0,1.4451014,2.1605268
465,0.0,0.0,2.4218254,0.0,1.5427254,0.0,0.37072778,1.5556886,0.54792523,0.77522534,0.0,0.0,0.96737874,1.9241134,1.0674791,1.9842478,0.0,1.620606,0.50209236,0.0,1.2158011,2.997441,0.3870611,1.3104296,1.4244593,0.8199861,0.0,0.12280145,0.0,0.0,0.0,0.096851915,0.0,2.21452,0.9415503,1.1548336,0.123407006,0.7613545,0.0,1.7548766,0.89835465,0.0,0.0,0.0,0.0,1.0209432,2.6705046,2.1577551,3.4349103,0.65370286,3.2486207,0.0,0.0,0.0,0.0,0.29742575,1.9068663,0.6044975,1.1595799,0.0,2.3260553,0.0,1.1349082,2.4878523
466,0.0,0.24151789,1.4827429,0.0,1.7332019,0.0,0.62128896,0.2569157,0.7847785,0.6616462,0.0,0.0,0.9485138,1.0349627,0.7488119,2.1921651,0.0,1.7548739,1.5668371,0.38783842,0.9666973,2.4322839,0.0,1.0703253,1.6886735,1.4575804,0.0,0.08455959,0.0,0.0,0.0,0.18461716,0.0,2.1805725,0.48378146,0.97547066,0.5482331,0.8382365,0.0,1.1615602,0.712478,0.0,0.0,0.0,0.32706308,0.98072517,1.9821843,2.397371,3.199333,0.2610793,3.6709104,0.0,0.0,0.6014249,0.0,0.22141619,1.4499938,0.6198169,1.299406,0.25541157,2.1740072,0.0,0.8544466,2.0545
470,0.0,0.98908883,1.7254435,0.0,1.2526935,0.0,0.23752038,0.50982386,0.57484484,0.81532365,0.0,0.0,1.013853,1.2704992,1.3689733,0.65316075,0.0,2.5416882,1.3625269,0.0,2.1508079,2.6725113,0.0,1.8280923,1.8010159,2.0128298,0.0,0.0,0.6814388,0.0,0.0,0.7400847,0.0,2.9426835,0.036813498,0.6200273,1.1471698,0.63959646,0.0,1.1263955,1.8291227,0.0,0.0,0.0,0.3351612,1.1639884,2.3261914,2.810801,2.8803418,0.5874957,3.9348142,0.0,0.0,1.4285433,0.0,0.8170922,1.2819216,0.604105,1.6686589,0.0,2.1099632,0.0,1.5369909,1.2061014
474,0.0,0.4661503,1.857611,0.0,1.585322,0.0,0.3781966,0.74291676,0.6241993,0.7890111,0.0,0.0,1.0827132,1.3976108,1.0268614,1.7177135,0.0,2.4008696,1.6032081,0.0,1.5057863,2.6003494,0.0,1.8237195,1.9922353,1.4351047,0.0,0.10104589,0.0,0.0,0.0,0.5778621,0.0,2.5036154,0.6229212,1.262813,0.7855131,0.5909643,0.0,1.5029665,1.4061247,0.0,0.0,0.0,0.0,1.319966,2.3743668,2.600087,2.9388125,0.46065512,4.070511,0.0,0.0,0.64419764,0.0,0.4712524,1.5351899,0.56259173,1.6398451,0.09467147,2.3551812,0.0,1.139979,2.1161225
486,0.0,0.18503009,1.4642285,0.0,1.646331,0.0,0.47828317,0.0,0.94903755,0.8175375,0.0,0.0,0.6158196,0.67533237,0.7840995,1.5185517,0.0,1.8864156,1.4386241,0.15105686,1.072539,2.489893,0.0,1.2302444,1.9550263,2.5975673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.230545,0.0,1.1332601,1.2178779,1.2089396,0.0,0.8516623,0.9111545,0.0,0.104785696,0.0,0.44201893,1.3625379,1.534589,2.1880722,3.2567835,0.0,4.058542,0.0,0.0,1.0426866,0.0,0.0,1.5236033,0.96683246,2.1317008,0.5298791,2.092022,0.0,1.2339824,1.6834725
