Image_Index,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31
74,3.686599,0.0,3.5796983,0.0,0.51628566,3.4993515,0.0,0.0,0.4415318,1.0341161,0.034649864,1.5480193,1.9919184,0.0,0.0,0.16740736,0.0,0.0,0.0,0.45432678,0.0,0.0,1.7719359,0.2006,2.8787174,3.1620731,1.6218034,2.0454514,3.4457445,0.0,5.9768214,1.5052826
89,2.8706658,0.0,4.601727,0.0,0.87746924,2.8459527,0.0,0.0,1.0190113,0.5579289,0.10423549,1.5620028,1.7934556,1.29126,0.0,1.6258043,0.0,0.0,0.0,1.5173951,0.0,0.42683208,1.8943901,0.0,2.993691,1.548839,0.9599893,1.9643662,4.7535663,0.0,5.8809433,0.7572535
94,3.5755417,0.0,4.1150594,0.0,1.4223515,2.876856,0.0,0.0,0.020964157,0.97608703,0.0,1.5353233,2.9060783,0.0,0.0,0.42265505,0.0,0.0,0.0,1.0457882,0.0,0.0,1.6297183,0.0,3.126176,2.8822029,1.3133374,2.0631711,3.9308026,0.0,7.3159924,2.4270537
96,3.9722502,0.0,2.2763932,0.0,1.9636796,2.61381,0.0,0.0,0.6746179,0.56751084,1.2290962,1.2896575,1.2619556,0.0,0.0,1.158274,0.0,0.0,0.0,0.0,0.0,0.0,2.2503197,0.77864146,1.9671799,3.0174825,2.9924574,2.2278893,4.362657,0.0,4.8934555,0.9467055
107,2.471875,0.0,4.308697,0.0,0.0,3.1242142,0.0,0.0,1.9652905,0.41515988,0.0,1.4148047,3.4276295,1.8059167,0.0,1.8500627,0.0,0.0,0.0,1.7305509,0.0,0.0,2.15746,0.0,3.2024345,2.011189,1.5736946,2.552325,3.108627,0.0,6.0271583,3.2997527
135,4.5926614,0.0,4.491983,0.0,1.1176395,2.850068,0.0,0.0,0.3324373,0.8718735,0.688449,1.3533326,1.3634428,0.0,0.0,0.39683607,0.0,0.0,0.0,0.37558487,0.0,0.8492051,1.25802,0.0,2.9161756,3.1604729,1.0963366,1.080235,4.527246,0.0,6.0169616,0.77044195
137,3.6040711,0.0,5.092803,0.0,0.5592391,3.2230995,0.0,0.0,0.9676678,0.77323973,0.10215412,1.5195423,1.8832694,1.5391918,0.0,1.4799407,0.0,0.0,0.0,1.5300539,0.0,0.37718686,2.050811,0.0,3.2889235,2.2557766,0.73531663,1.6289725,4.6686025,0.0,6.1445947,1.6158484
143,4.012545,0.0,5.169504,0.0,0.42618933,2.8157642,0.0,0.0,0.0,1.266308,0.06539923,1.3133429,1.1845224,0.6572211,0.0,0.69868195,0.0,0.0,0.0,1.2172283,0.0,0.37268075,1.571377,0.0,3.390231,2.1410813,0.0,0.42925096,4.3371086,0.0,5.772778,1.2483004
145,4.1559625,0.0,3.5823054,0.0,0.64114857,2.9628136,0.0,0.0,0.0,1.1119903,0.39634296,1.2440788,1.128063,0.0,0.0,0.4135439,0.0,0.0,0.0,0.5902099,0.0,0.0,1.9712274,0.0,2.8075428,2.4402602,0.5677334,1.2016778,3.6859229,0.0,4.7413,1.8870002
154,2.526456,0.0,2.717854,0.0,0.679163,3.1696725,0.0,0.0,0.9112225,0.40592855,0.7449013,1.312471,0.38667876,0.0,0.0,0.0,0.0,0.0,0.0,0.55554575,0.0,0.34830445,1.4401882,0.45937118,1.6233888,2.0540006,2.0947273,2.5853417,3.4163382,0.0,4.067955,0.0
168,4.587781,0.0,4.761427,0.0,0.6698484,2.6321912,0.0,0.0,0.0,1.3245486,0.16174833,1.0510007,1.5409561,0.0,0.0,0.0514682,0.0,0.0,0.0,0.9679265,0.0,0.54591584,1.4821411,0.0,3.4026697,2.6459632,0.0,0.63763016,3.8752584,0.0,5.849043,2.4759207
176,4.0222874,0.0,4.3261914,0.0,0.0,2.955068,0.0,0.0,0.027495649,1.3584042,0.10073284,1.1264114,1.2178314,0.16113222,0.0,0.08174481,0.0,0.0,0.0,0.6172462,0.0,0.013962388,1.5008584,0.0,3.114319,2.6758602,0.0,0.55478024,3.2174895,0.0,5.0201864,1.59411
178,4.1457996,0.0,5.058549,0.0,1.0013984,2.6125126,0.0,0.0,0.0,0.9491718,0.4879913,1.3512915,1.0230654,0.6150402,0.0,0.694586,0.0,0.0,0.0,1.0127734,0.0,1.0404658,1.2338846,0.0,3.1087792,2.264826,0.018630415,0.6402387,4.8244367,0.0,5.8759966,0.6460285
180,3.5466793,0.0,3.800459,0.0,0.91605794,2.661319,0.0,0.0,0.13921982,0.81149,0.6391732,1.3085424,0.641104,0.0,0.0,0.09056669,0.0,0.0,0.0,0.53697366,0.0,0.74303764,1.1216524,0.0,2.4213772,2.1094396,0.7962476,1.3571925,4.1401334,0.0,4.966265,0.0
189,3.4280195,0.0,3.0581157,0.0,1.1608434,2.9334908,0.0,0.0,0.09700231,0.7708132,0.2148839,1.3725874,1.5704653,0.0,0.0,0.28113258,0.0,0.0,0.0,0.5382499,0.0,0.11248869,1.6559138,0.30263272,2.2855299,2.4225338,1.6609625,2.1475704,3.5969284,0.0,5.3489857,1.3773134
190,3.4272177,0.0,4.171386,0.0,1.1640108,2.7521725,0.0,0.0,1.4546034,0.5373792,0.5692482,1.5710452,1.745522,1.4891887,0.0,2.248808,0.0,0.0,0.0,0.9617102,0.0,0.05936593,2.1724138,0.0,3.0053792,2.1081097,1.5248932,1.6054118,5.274983,0.0,5.6690893,0.07513107
191,4.2036014,0.0,3.2124808,0.0,1.894861,3.0990863,0.0,0.0,0.0,0.88903475,0.8008356,1.5350568,1.2897222,0.0,0.0,0.83990395,0.0,0.0,0.0,0.59613556,0.0,0.0,2.4782288,0.56455123,2.4061203,2.7652755,1.9460112,2.3478463,4.670573,0.0,5.7381544,1.9039543
196,3.2630684,0.0,4.5400314,0.0,0.22565703,2.8648472,0.0,0.0,1.040449,0.7164644,0.0,1.1018797,2.4306068,0.71970046,0.0,0.6968092,0.0,0.0,0.0,1.3685995,0.0,0.19461966,1.4606198,0.0,2.9820526,2.6020377,0.8045373,1.7205719,3.1802602,0.0,6.0699315,2.3278759
202,3.161748,0.0,4.286247,0.0,1.6671411,2.9341972,0.0,0.0,1.080737,0.3802339,0.935336,1.8284168,0.8934997,1.5556798,0.0,2.338416,0.0,0.0,0.0,1.2737058,0.0,0.60305166,2.3616154,0.0,2.6586838,1.3392997,1.5984453,2.0570605,6.1427407,0.0,5.589271,0.0
203,3.7582648,0.0,3.5061345,0.0,0.30023322,2.8988228,0.0,0.0,0.07375659,1.1312174,0.14044239,1.1206238,1.4279658,0.0,0.0,0.0,0.0,0.0,0.0,0.25506118,0.0,0.23170045,1.1191249,0.12174621,2.7144623,2.7357633,0.9062152,1.3609482,2.8421419,0.0,5.012818,1.5304334
204,3.5453882,0.0,4.499654,0.0,1.0370041,2.5164504,0.0,0.0,0.49075505,0.79850066,0.5306341,1.4333569,1.2321616,0.62499154,0.0,1.0067116,0.0,0.0,0.0,0.85474896,0.0,0.7611212,1.5112224,0.0,2.9553103,1.7982131,0.72994816,1.2958014,4.799321,0.0,5.522466,0.4163942
224,2.2983453,0.0,3.923848,0.0,1.3233495,2.0274267,0.0,0.0,0.72627246,0.36249658,0.21756989,1.3335415,1.516757,1.359874,0.0,1.9767447,0.0,0.0,0.0,1.5616887,0.0,0.4823037,1.7167753,0.0,2.4010077,0.99921274,0.76083744,1.5176119,4.6036534,0.0,5.187495,0.58598965
228,3.5144744,0.0,5.130411,0.0,0.7865881,3.28473,0.0,0.0,0.67265254,0.63725734,0.7161937,1.5778368,0.5007343,1.94174,0.0,1.5386738,0.0,0.0,0.0,1.6390477,0.0,0.83527166,2.063208,0.0,2.806109,1.7563325,0.37637553,1.3034822,5.3552127,0.0,5.199661,0.16041397
239,3.4563856,0.0,3.9474297,0.0,0.34650385,2.8784664,0.0,0.0,0.0,1.1318197,0.0,1.2767433,1.3917495,0.0,0.0,0.0,0.0,0.0,0.0,0.5883386,0.0,0.4756391,1.0052075,0.0,2.8419206,2.2422123,0.49588653,1.4016726,3.208881,0.0,5.2714176,1.1490427
251,4.3190804,0.0,3.5932615,0.0,0.3389575,2.4689097,0.0,0.0,0.0,1.0282421,0.16116875,0.709017,1.8838773,0.030697418,0.46487308,0.21390134,0.0,0.0,0.0,0.6981589,0.0,0.0,1.6847999,0.0,2.8734858,2.389712,0.16395113,0.85858244,2.679249,0.0,4.4118233,4.0882015
265,4.424342,0.0,5.024555,0.0,1.3469503,2.294886,0.0,0.0,0.0,1.0289475,0.065555714,1.1159905,2.1506386,0.0,0.0,0.0,0.0,0.0,0.0,1.0028383,0.0,1.0843191,0.89898944,0.0,3.2689717,2.8957121,0.4109845,0.9510867,4.1388493,0.0,7.05317,2.1575842
267,2.7155006,0.0,3.8739986,0.0,1.0145874,2.9898489,0.0,0.0,0.94715476,0.49657372,0.0025405996,1.4530811,1.8504106,0.0,0.0,0.0,0.0,0.0,0.0,1.2265213,0.0,0.7644243,1.1294174,0.0,2.3661685,1.995041,1.9150765,3.1057663,3.7316768,0.0,6.2598667,0.49617675
272,3.8391998,0.0,3.9374282,0.0,0.38302717,2.9920743,0.0,0.0,0.0,1.236425,0.0,1.3279889,1.592318,0.0,0.0,0.0,0.0,0.0,0.0,0.41556627,0.0,0.28286654,1.0737493,0.0,3.0424354,2.624707,0.67072725,1.4207839,3.2371988,0.0,5.551494,1.3788562
276,4.383259,0.0,5.1226387,0.0,0.6396466,2.6486173,0.0,0.0,0.0,1.2334636,0.08649213,1.2357401,1.6358641,0.24043661,0.0,0.47949013,0.0,0.0,0.0,0.90637547,0.0,0.5531659,1.3564761,0.0,3.4718502,2.5757077,0.0,0.5062969,4.2254324,0.0,6.191063,1.5772742
279,3.1607363,0.0,3.5387864,0.0,0.70043254,2.273729,0.0,0.0,0.0,0.8893018,0.17765003,1.0255798,1.0684671,0.0,0.0,0.0,0.0,0.0,0.0,0.57731485,0.0,0.5651881,0.9378345,0.0,2.3940156,1.9812969,0.4658221,1.0122154,3.2219815,0.0,4.743946,0.9875623
288,4.160434,0.0,4.31029,0.0,0.5648283,3.0596154,0.0,0.0,0.9386815,0.87813616,0.34902522,1.3028432,1.9674206,0.5767822,0.0,0.8838651,0.0,0.0,0.0,0.5598578,0.0,0.19567484,1.7930877,0.0,3.033829,3.0828373,1.2606691,1.3472861,3.9934554,0.0,5.7589483,1.60572
302,3.4753642,0.0,4.3215938,0.0,0.58188903,2.8279216,0.0,0.0,0.17293201,1.1609368,0.0,1.3390982,2.359787,0.0,0.0,0.032620527,0.0,0.0,0.0,1.0454518,0.0,0.116051465,1.3885777,0.0,3.2406821,2.3576646,0.59405506,1.656947,3.3723788,0.0,6.3176236,2.0943139
314,3.7174466,0.0,4.062659,0.0,0.6063681,2.914296,0.0,0.0,0.0,1.1436352,0.0,1.3159841,1.5756203,0.0,0.0,0.0,0.0,0.0,0.0,0.57500315,0.0,0.57311857,0.99971366,0.0,2.9187012,2.495365,0.66500854,1.4683707,3.388247,0.0,5.710055,1.2783648
329,3.7292273,0.0,4.7408066,0.0,0.7200777,2.967609,0.0,0.0,0.21350858,0.9325743,0.17055401,1.3090314,1.2778882,0.0,0.0,0.14083752,0.0,0.0,0.0,1.1754762,0.0,0.88027877,1.2877874,0.0,2.8675766,2.2155478,0.5211781,1.5865949,4.0544643,0.0,5.9719243,1.1193149
330,3.3827825,0.0,4.053152,0.0,0.61690366,2.9208899,0.0,0.0,0.0,0.9491128,0.22628194,1.3478913,1.0577931,0.0,0.0,0.0,0.0,0.0,0.0,0.6698855,0.0,0.78602785,0.9271116,0.0,2.6120481,2.2446797,0.68195295,1.5657351,3.6574953,0.0,5.3660774,0.41262606
332,3.88759,0.0,4.4318924,0.0,0.81742233,2.9706097,0.0,0.0,0.12004405,0.89022005,0.8631398,1.3683568,0.15392247,0.6263714,0.0,0.591527,0.0,0.0,0.0,0.85240144,0.0,0.83791703,1.5313488,0.0,2.6811163,1.9952122,0.33054265,1.01849,4.8275604,0.0,4.8089576,0.0
342,4.523338,0.0,4.686962,0.0,0.5044362,3.094972,0.0,0.0,0.058406454,1.2408469,0.13745764,1.2900219,1.6681664,0.0,0.0,0.0,0.0,0.0,0.0,0.6031826,0.0,0.46747336,1.3424562,0.0,3.2356281,3.1360781,0.54902387,1.0904726,3.7531621,0.0,6.200956,1.6793954
345,3.6468587,0.0,3.7120638,0.0,0.95549923,3.4254928,0.0,0.0,0.63628876,0.67591715,0.49088183,1.528424,1.3323537,0.0,0.0,0.0,0.0,0.0,0.0,0.4971099,0.0,0.633071,1.3603337,0.35046744,2.340802,2.8419783,2.0867858,2.6223485,3.9387524,0.0,5.90054,0.50470656
348,3.931019,0.0,5.3054643,0.0,0.13320597,3.0342276,0.0,0.0,0.2414976,1.177989,0.0,1.2933897,1.6521171,1.1744589,0.0,0.8583005,0.0,0.0,0.0,1.3633223,0.0,0.24862468,1.6200948,0.0,3.5117784,2.4974158,0.0,0.68244916,4.0515394,0.0,5.9654784,1.7318668
350,4.753076,0.0,3.2569792,0.0,1.400105,3.2985148,0.0,0.0,0.4731841,0.79886395,1.2152447,1.2385485,0.95476776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5006406,1.72011,0.65271235,2.2775214,3.6191845,2.5223587,2.2521574,4.1483274,0.0,5.5120964,0.956241
354,2.7372708,0.0,4.759159,0.0,2.2038796,2.464581,0.0,0.0,0.41023478,0.5459882,0.31176254,1.7579701,1.7382338,1.3544737,0.0,2.947087,0.0,0.0,0.0,2.0092583,0.0,0.117312014,2.2078378,0.0,2.9635413,1.2848868,0.7623563,1.5355918,6.3557296,0.0,6.8432083,0.066561416
357,4.056726,0.0,3.6619642,0.0,0.7039781,2.3004658,0.0,0.0,0.059216764,0.854614,0.82091874,0.9126378,0.5074631,0.0,0.0,0.0,0.0,0.0,0.0,0.22928983,0.0,1.0521646,0.9090673,0.0,2.3237803,2.3832924,0.55094236,0.6737148,3.462313,0.0,4.1923914,0.7814881
377,4.8055034,0.0,4.2863193,0.0,0.48455402,2.8469982,0.0,0.0,0.39784732,1.1447664,0.9003624,1.032264,0.78160083,0.3079318,0.0,0.20834899,0.0,0.0,0.0,0.27483106,0.0,0.73010033,1.5446781,0.0,2.8930554,2.8424556,0.6534797,0.6676954,3.9952803,0.0,4.834866,1.2839128
378,3.204187,0.0,4.143796,0.0,1.0558643,2.7845109,0.0,0.0,0.39058366,0.678315,0.27222246,1.3951385,1.1146741,0.042063896,0.0,0.69692,0.0,0.0,0.0,1.171126,0.0,0.6214463,1.4287846,0.0,2.4702423,1.8503873,0.94955814,1.8796395,4.3128915,0.0,5.630967,0.46465445
385,4.4914722,0.0,5.0981717,0.0,0.7548908,2.575055,0.0,0.0,0.0,1.2529647,0.4003658,1.1889627,0.8131721,0.39969233,0.0,0.5546346,0.0,0.0,0.0,0.9661723,0.0,0.7709636,1.3846029,0.0,3.2590084,2.3158612,0.0,0.1492301,4.5593567,0.0,5.6399784,1.0642582
388,3.2814069,0.0,4.333568,0.0,1.1926041,3.7416377,0.0,0.0,1.3849976,0.41962752,0.9517231,1.7990142,0.771667,1.5124787,0.0,1.8946797,0.0,0.0,0.0,1.4168789,0.0,0.55119395,2.6215122,0.0,2.524257,1.803765,2.0869894,2.7060444,5.6368365,0.0,5.3976583,0.0
393,4.0357447,0.0,4.096025,0.0,0.5762607,2.9599273,0.0,0.0,0.3639197,1.0293385,0.59024835,1.3460755,0.84909153,0.19711225,0.0,0.39803416,0.0,0.0,0.0,0.48401004,0.0,0.3797895,1.5278057,0.0,2.8584683,2.4281847,0.72362196,1.1071596,4.2800155,0.0,5.0974545,0.3126175
409,4.566817,0.0,3.8231435,0.0,1.1535585,2.7619405,0.0,0.0,0.20982,1.0153288,0.34564582,1.1059189,2.353994,0.0,0.0,0.14566728,0.0,0.0,0.0,0.352824,0.0,0.16603306,1.5128709,0.31403366,2.8025079,3.8160353,1.5893408,1.4189937,3.4609613,0.0,6.2390633,2.620265
416,4.394631,0.0,5.140445,0.0,0.60090476,2.9461362,0.0,0.0,0.0,1.3121078,0.11529147,1.3573627,1.4493251,0.121026844,0.0,0.36288247,0.0,0.0,0.0,1.0162872,0.0,0.4412999,1.4784428,0.0,3.5013218,2.6931255,0.0,0.8034119,4.344656,0.0,6.304342,1.2947196
419,3.935764,0.0,4.0564413,0.0,0.7105359,2.660061,0.0,0.0,0.0,1.0585215,0.13094196,1.1654532,1.4500297,0.0,0.0,0.0,0.0,0.0,0.0,0.38196304,0.0,0.83586484,0.7620734,0.0,2.8146572,2.646853,0.66340256,1.2439021,3.3869941,0.0,5.5692544,1.2367918
427,3.85611,0.0,3.9642727,0.0,0.46141854,2.943055,0.0,0.0,0.0,1.2433603,0.008517481,1.3052143,1.4871172,0.0,0.0,0.0,0.0,0.0,0.0,0.45853224,0.0,0.30725867,1.129382,0.0,3.0417545,2.5370662,0.5267771,1.2990786,3.3470783,0.0,5.479795,1.4229913
430,4.1326423,0.0,5.376934,0.0,0.2056234,2.93913,0.0,0.0,0.09684034,1.2779752,0.0,1.2847176,1.7334317,1.1489313,0.0,1.0211751,0.0,0.0,0.0,1.3994123,0.0,0.096874416,1.8130759,0.0,3.7043455,2.5613265,0.0,0.4431643,4.1620073,0.0,6.1065845,2.0723662
455,3.5585458,0.0,4.7906013,0.0,1.0935785,2.9051561,0.0,0.0,0.8400707,0.66274923,0.78096986,1.5742843,0.7842051,1.501068,0.0,1.7718214,0.0,0.0,0.0,1.2571722,0.0,0.6317725,1.9635979,0.0,3.013233,1.6591731,0.7069776,1.3064737,5.6342664,0.0,5.4933567,0.0
473,4.297434,0.0,3.7363052,0.0,0.16142718,2.8325891,0.0,0.0,0.0,1.158578,0.5014756,0.9491569,0.8964196,0.0,0.0,0.0,0.0,0.0,0.0,0.44815764,0.0,0.1453981,1.588851,0.0,2.8306942,2.5832458,0.1405171,0.70987946,3.1131597,0.0,4.1264505,2.076357
476,3.5476034,0.0,4.5596285,0.0,0.19941099,2.880505,0.0,0.0,0.5634283,1.0256593,0.0,1.2304646,1.5305054,0.48749617,0.0,0.5184304,0.0,0.0,0.0,1.075375,0.0,0.19391367,1.5112845,0.0,3.1702948,2.1841784,0.27202892,1.1853946,3.739038,0.0,5.563901,1.1605935
480,3.5849562,0.0,4.505955,0.0,0.4600979,2.953338,0.0,0.0,0.7625673,1.0628606,0.23836643,1.4720987,1.5651861,0.79970217,0.0,1.1472917,0.0,0.0,0.0,1.0520967,0.0,0.123565376,2.0518897,0.0,3.3674927,1.9107236,0.6531706,1.4215078,4.422736,0.0,5.537876,1.11003
489,3.8874607,0.0,4.4406466,0.0,0.6108938,3.1512175,0.0,0.0,0.25655895,0.9789807,0.68118733,1.4661435,0.47850856,0.7635082,0.0,0.84163857,0.0,0.0,0.0,0.83946276,0.0,0.40874624,1.8070629,0.0,2.8858635,2.1865594,0.46272144,1.1099124,4.732066,0.0,5.0509934,0.021641415
504,3.4467103,0.0,3.4466743,0.0,0.5653599,2.7898393,0.0,0.0,0.3427107,0.783815,0.7396642,1.2579075,0.35513815,0.19868794,0.0,0.24405059,0.0,0.0,0.0,0.4472772,0.0,0.4881228,1.4044644,0.03350188,2.2534716,2.086836,0.8530785,1.2844689,3.8386836,0.0,4.184149,0.0
506,3.17446,0.0,4.334015,0.0,0.7696435,2.9572382,0.0,0.0,1.3945868,0.4798059,0.4200295,1.4218423,1.7276353,1.2385463,0.0,1.3085264,0.0,0.0,0.0,1.2322242,0.0,0.6445431,1.8601503,0.0,2.693019,1.8771176,1.5020479,2.1390586,4.3946953,0.0,5.478561,1.0634695
523,3.3246849,0.0,4.521725,0.0,3.235309,2.6791627,0.19421728,0.0,0.10141167,0.1673122,0.64893407,1.8476335,1.3494986,0.43686527,0.033393323,2.6145499,0.0,0.0,0.0,1.9861895,0.0,1.0224131,2.3636258,0.0,2.3003247,1.4201684,1.7550651,2.555139,7.0582457,0.0,7.2886324,0.7080517
529,4.509773,0.0,4.7422075,0.0,0.7310181,2.9170048,0.0,0.0,0.0,1.1822743,0.10270768,1.2571907,1.7948378,0.0,0.0,0.0,0.0,0.0,0.0,0.6341624,0.0,0.66663986,1.1400524,0.0,3.243334,3.171283,0.57170224,1.1003377,3.7919261,0.0,6.3923116,1.7882956
537,3.2748446,0.0,5.215728,0.0,0.19071777,2.8646982,0.0,0.0,0.7326205,0.8761364,0.0,1.2410774,2.1982598,1.3665679,0.0,1.0702368,0.0,0.0,0.0,1.7628194,0.0,0.30299094,1.5034306,0.0,3.2788222,2.2191556,0.008413792,1.2481114,3.7561688,0.0,6.161409,1.9555944
584,3.4448419,0.0,3.4423323,0.0,0.85332054,3.5742083,0.0,0.0,0.7213267,0.684477,0.73774093,1.4753046,0.7211026,0.0,0.0,0.0,0.0,0.0,0.0,0.6361523,0.0,0.4310666,1.6875966,0.41200423,2.246532,2.523751,2.1049292,2.7652166,3.9872873,0.0,5.1405234,0.09496622
615,3.3316913,0.0,6.1120944,0.0,1.4472966,2.5222576,0.0,0.0,0.46471795,0.3933134,0.0,1.5626663,2.869141,1.9470562,0.06508701,2.30194,0.0,0.0,0.0,2.7337823,0.0,1.0208328,1.7577455,0.0,3.4920394,1.7988105,0.049322188,1.5354276,5.331803,0.0,7.524988,3.3371809
619,4.705775,0.0,3.45884,0.0,2.9752345,1.2273618,0.0,0.0,0.9863291,0.20941512,1.389844,0.4523834,2.397142,0.25980484,0.0,2.0633993,0.0,0.0,0.0,1.3168824,0.0,0.5796797,1.8932202,0.22600152,2.4128344,3.4138901,2.4305842,1.5563983,4.480163,0.0,6.430181,3.4267552
640,4.905578,0.0,4.0853257,0.0,1.442488,3.2489989,0.0,0.0,0.0,1.0695546,0.9239054,1.2406291,1.0616374,0.0,0.0,0.0,0.0,0.0,0.0,0.40733746,0.0,0.8315541,1.53867,0.29308334,2.7553391,3.30819,1.545362,1.7859691,4.466707,0.0,6.09181,1.2263312
647,4.193045,0.0,3.9514816,0.0,1.183362,3.0064034,0.0,0.0,0.077653065,0.81308776,0.9318499,1.202056,0.565503,0.0,0.0,0.0,0.0,0.0,0.0,0.48982853,0.0,1.2004411,1.1642913,0.2339076,2.3631353,2.555997,1.3088728,1.8301716,4.2275023,0.0,5.1584935,0.46191782
652,3.8739312,0.0,4.023588,0.0,0.4394485,2.9782786,0.0,0.0,0.054115903,1.1141951,0.13639435,1.3278297,1.3952264,0.0,0.0,0.0,0.0,0.0,0.0,0.38870424,0.0,0.4380078,1.0589335,0.0,2.8992226,2.689305,0.7493931,1.3812419,3.474934,0.0,5.593609,0.95976937
663,4.246803,0.0,4.0299697,0.0,0.81426644,3.1900532,0.0,0.0,0.212527,0.94674855,0.38507605,1.3149577,1.4455854,0.0,0.0,0.0,0.0,0.0,0.0,0.3320591,0.0,0.8910843,1.1181476,0.25036764,2.637812,3.0430512,1.4479421,1.9361893,3.6914341,0.0,5.8566923,1.2442317
672,4.447082,0.0,5.215712,0.0,0.68432474,2.8185432,0.0,0.0,0.0,1.1749979,0.451328,1.3444296,0.9685853,0.77649295,0.0,0.6881877,0.0,0.0,0.0,0.9305162,0.0,0.81544185,1.4819494,0.0,3.4125264,2.3835466,0.0,0.40781876,4.806977,0.0,5.729878,0.86438555
675,4.1932125,0.0,4.8631706,0.0,0.6129265,2.9717884,0.0,0.0,0.05436371,1.1108991,0.13083634,1.2952139,1.4600358,0.0,0.0,0.09464783,0.0,0.0,0.0,0.9595005,0.0,0.687277,1.2977302,0.0,3.0922854,2.6214986,0.28515956,1.1396445,3.9814582,0.0,6.0718174,1.4694345
682,2.6245258,0.0,3.9134455,0.0,0.7022321,2.9040377,0.0,0.0,0.10619637,0.7700584,0.03384748,1.4653714,1.0647204,0.0,0.0,0.018516041,0.0,0.0,0.0,1.1328043,0.0,0.6340744,1.1159625,0.0,2.4678411,1.537033,0.7013192,1.9889913,3.781628,0.0,5.306904,0.21778007
