Image_Index,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31
99,4.0870614,0.0,0.0,0.0,4.3185163,2.7701626,0.0,0.0,4.7414036,0.0,3.3905487,0.70326066,2.0652304,0.61987734,0.0,2.4209733,0.50701624,0.0,0.0,0.0,0.0,0.30637437,2.0621688,2.9317825,0.0,6.0254254,9.676776,5.0921555,3.9814785,0.0,4.2187667,1.0550939
104,5.8826256,0.0,0.6192965,0.0,3.42227,3.282564,0.0,0.0,2.4558153,0.0,3.1526942,0.5404341,1.1233991,0.23958391,0.94958794,1.8591748,0.03421588,0.0,0.0,0.0,0.0,0.0,3.1414597,2.7090147,0.44836852,5.6260285,6.6754055,3.714237,4.2038007,0.0,3.6597497,3.2363927
105,5.9446764,0.0,0.27300072,0.0,5.363697,2.8788009,0.07472668,0.0,3.3826458,0.0,4.5081577,0.68778586,0.47915238,0.52070296,0.9615199,2.1257412,0.81638545,0.0,0.0,0.0,0.0,1.5977759,2.317283,2.9823718,0.0,5.8564487,8.891779,4.2002373,5.78643,0.0,4.0052233,0.9168409
108,2.840698,0.0,0.0,0.0,2.7604754,3.495536,0.24272047,0.0,3.385015,0.0,1.8458126,1.3959571,1.5865628,0.0,0.0,1.539452,0.0,0.0,0.0,0.0,0.0,0.0,2.9217813,2.3757281,0.0,4.40012,7.783548,5.4298487,3.5373595,0.0,4.252421,1.1469653
113,4.2534833,0.0,0.37332356,0.0,3.9724867,3.4376411,0.07846419,0.0,3.532246,0.0,3.0236201,1.0457736,1.2566038,0.0,0.0,1.2895757,0.35511935,0.0,0.0,0.0,0.0,0.839263,2.04778,2.8196576,0.0,5.354381,8.537743,5.1358843,4.492607,0.0,4.602195,0.55985767
118,4.4379706,0.0,0.0,0.0,3.6772685,2.8724058,0.24803434,0.0,3.0937996,0.0,2.912729,1.1926526,1.2635218,0.3669021,0.022766322,2.309605,0.09035808,0.0,0.0,0.0,0.0,0.0,2.8745933,2.423409,0.16627362,4.669972,7.562105,4.072559,4.778128,0.0,3.7308536,1.089011
125,2.6915197,0.0,1.6428465,0.0,3.2827785,2.6541345,0.0,0.0,2.8132548,0.0,1.2068971,1.0093259,2.8993902,0.38413742,0.0,1.5654651,0.5197283,0.0,0.0,0.79860157,0.0,0.8892676,1.2190739,1.9864787,0.050767362,4.257917,6.387382,4.8322697,3.5329258,0.0,6.0214343,2.141767
150,3.9090028,0.0,0.07603274,0.0,4.1185718,3.0992773,0.0,0.0,3.7840853,0.0,2.5872245,0.75899065,2.3694057,0.0,0.0,1.8280722,0.38779062,0.0,0.0,0.0,0.0,0.0,2.2229643,3.1130538,0.0,6.301224,8.935018,5.365264,3.7158086,0.0,5.3017983,2.0564456
151,4.7407126,0.0,0.4612227,0.0,4.144745,0.5428879,0.0,0.0,3.2222192,0.0,2.838558,0.0,3.4902463,2.4520671,1.7005521,3.0954862,2.177316,0.0,0.0,0.0,0.0,1.0088739,1.4376634,1.717858,0.0,5.883495,6.331658,1.8956608,2.6880457,0.0,4.185643,5.390669
185,2.1568525,0.0,0.6757422,0.0,3.4284136,2.9209137,0.0,0.0,4.3113885,0.0,2.1577175,0.86893445,2.3946543,1.1305908,0.0,1.9335195,0.8747173,0.0,0.0,0.5846145,0.0,0.719018,1.4710728,2.3541522,0.0,4.48741,8.0682955,5.5716047,3.5346665,0.0,4.8763843,1.0618527
193,3.6841974,0.0,0.22225331,0.0,4.4404917,1.3427225,0.17782484,0.0,2.2412596,0.0,2.6096501,0.8210318,1.6714826,0.0,0.0,2.0012243,0.0,0.0,0.0,0.0,0.0,0.5077556,1.9446021,1.8586181,0.24768797,3.9975286,6.6210165,3.6972024,4.514332,0.0,4.8160877,1.4008887
206,4.3320584,0.0,0.12943761,0.0,3.387135,3.6374269,0.29983446,0.0,2.7721183,0.0,2.164814,1.5390606,2.1030874,0.0,0.0,2.0661058,0.0,0.0,0.0,0.0,0.0,0.0,3.2699125,2.4818387,0.48697227,5.524692,7.710723,4.6796474,4.543666,0.0,5.1464124,1.940556
209,3.6423972,0.0,0.0,0.0,3.8251219,2.6229768,0.41808653,0.0,2.8933191,0.0,2.367654,1.4077791,1.5599477,0.0,0.0,2.247995,0.0,0.0,0.0,0.0,0.0,0.0,2.9327505,1.9408274,0.45517135,3.5780756,7.326499,4.822148,4.9407206,0.0,4.3786445,1.4112866
212,5.04069,0.0,0.27223748,0.0,4.1649017,2.3013873,0.0,0.0,3.8169942,0.0,3.5344534,0.49697497,1.2752317,0.0,0.0,1.4164741,0.0,0.0,0.0,0.0,0.0,1.3286428,1.8254129,2.4505174,0.0,5.167822,8.288169,4.6385903,4.13741,0.0,3.9791527,1.7020047
214,3.9574738,0.0,0.0,0.0,4.662181,2.349946,0.28770766,0.0,3.2284338,0.0,2.8384616,1.095483,2.0301762,0.0,0.0,1.9083768,0.119705245,0.0,0.0,0.0,0.0,0.5454045,2.0920298,2.38525,0.0,5.1421638,8.625427,4.855905,4.7376003,0.0,5.1749597,1.2299342
235,3.8941748,0.0,0.0,0.0,4.3898854,1.8188481,0.03827802,0.0,4.1142907,0.0,3.656722,0.41654283,1.2785794,1.7248576,0.17421404,3.02187,0.8442433,0.0,0.0,0.0,0.0,0.91343063,2.0116594,2.254296,0.0,4.6305766,8.13015,3.7150567,4.567178,0.0,3.0111034,0.91674256
241,5.53002,0.0,0.54017955,0.0,2.9753432,1.183406,0.0,0.0,3.342801,0.0,3.1122239,0.0,2.734838,1.6882048,2.0473402,2.3521607,1.5357996,0.0,0.0,0.0,0.0,0.64892393,2.02225,1.4834278,0.73473763,5.2154,6.00709,2.4805446,2.4214437,0.0,3.2568493,7.023618
252,3.6348588,0.0,0.17806856,0.0,3.91819,4.0529346,0.23514353,0.0,3.8949864,0.0,2.6407058,1.5430007,1.4218314,0.0,0.0,1.6640657,0.06337647,0.0,0.0,0.0,0.0,0.37982327,2.78253,2.855524,0.0,4.75127,9.159864,6.3873663,4.8497424,0.0,4.8193088,0.5471033
264,2.485599,0.0,0.7819618,0.0,2.6323085,2.8353198,0.05646331,0.0,2.639955,0.0,1.0511564,1.2183038,2.586,0.0,0.0,1.3486377,0.0,0.0,0.0,0.026588734,0.0,0.0,2.0376892,1.801664,0.31896138,4.3464155,6.329511,4.6688733,3.1619601,0.0,5.2946625,1.7411679
273,7.1462502,0.0,0.55441207,0.0,5.2160664,2.811587,0.0,0.0,3.013477,0.0,4.6250124,0.714749,0.8120939,0.27009377,0.30452597,2.2112324,0.29606196,0.0,0.0,0.0,0.0,1.1851916,2.2068453,2.633957,0.0,6.961022,8.420929,2.9554768,6.004692,0.0,4.6394744,0.5984752
274,5.8069468,0.0,0.1583101,0.0,4.562843,1.5865822,0.0,0.0,3.7548032,0.0,4.089985,0.0,1.5651826,0.3572025,0.16836423,1.8579715,0.60265887,0.0,0.0,0.0,0.0,1.4325054,1.321043,2.5030627,0.0,6.53534,8.107356,3.0830703,3.9343333,0.0,3.886253,1.9447706
281,3.5712922,0.0,0.0,0.0,3.7725797,3.5160062,0.13370179,0.0,4.152486,0.0,2.8822165,1.2130136,1.6287662,0.32403004,0.0,1.9325787,0.26681277,0.0,0.0,0.0,0.0,0.16732758,2.3817225,2.9129932,0.0,5.2410855,8.958995,5.4682727,4.407816,0.0,4.4401627,0.22284569
284,3.9945154,0.0,0.0,0.0,3.6096914,2.6646082,0.0,0.0,4.1327834,0.0,3.2547314,0.22282541,1.7384433,2.163347,0.7275184,2.7264118,1.6035668,0.0,0.0,0.0,0.0,0.2708571,2.3660595,2.6718295,0.0,5.694568,8.230472,3.8902347,3.3288069,0.0,2.9974492,2.4330368
292,3.546132,0.0,0.096548006,0.0,3.4169648,2.606093,0.0,0.0,4.2214127,0.0,3.2137494,0.55588603,1.3382934,1.9514339,0.03186217,2.4767098,0.9188194,0.0,0.0,0.0,0.0,0.5667156,1.9958696,2.2068453,0.0,5.0023947,7.866299,3.9150555,3.814716,0.0,3.0321853,0.8213419
315,5.366719,0.0,0.17685412,0.0,4.625547,3.0644567,0.0,0.0,3.9611962,0.0,3.6217706,0.91136175,2.211751,0.73168194,0.0,2.492901,0.65461165,0.0,0.0,0.0,0.0,0.44413155,2.2022164,2.8417592,0.0,6.740283,9.135297,4.173368,4.916192,0.0,4.895995,1.2420036
320,3.6187346,0.0,1.1102154,0.0,2.2413564,1.4142526,0.07925711,0.0,2.4729736,0.0,2.3673155,0.9138246,0.88583285,1.1168247,0.0,2.4242084,0.0,0.0,0.0,0.0,0.0,0.18247855,2.0327122,0.294593,1.3778616,2.7608488,4.157046,1.564604,4.6927824,0.0,2.9009209,0.0
322,4.137378,0.0,0.0,0.0,3.0725288,3.7587254,0.18268614,0.0,3.6561499,0.0,2.8220115,1.3702247,1.1720544,0.0,0.0,1.6170856,0.0,0.0,0.0,0.0,0.0,0.0,3.15017,2.546956,0.25655523,5.0070066,8.743601,5.334825,4.2443337,0.0,3.8566287,0.7533181
336,2.6808958,0.0,0.0,0.0,3.9834785,3.4482205,0.347839,0.0,4.1017256,0.0,1.7676908,1.2642537,3.2692885,0.20412526,0.0,2.4549084,0.65041715,0.0,0.0,0.0,0.0,0.0,2.577851,2.987053,0.0,5.640755,9.325716,6.323338,3.6792586,0.0,5.8107295,2.280688
359,3.7804248,0.0,0.6208352,0.0,4.372081,3.3976355,0.44090506,0.0,2.561977,0.0,1.8171088,1.813376,3.0917373,0.0,0.0,2.3648393,0.0,0.0,0.0,0.0,0.0,0.0,2.6905706,2.268726,0.7089621,5.5132837,8.123531,5.0769253,5.282011,0.0,7.157617,1.3244348
389,2.9198964,0.0,0.24488513,0.0,3.3237698,2.5162773,0.21312962,0.0,3.3919244,0.0,2.1755993,1.3634942,1.4401528,0.0,0.0,1.5921137,0.0,0.0,0.0,0.0,0.0,0.3072222,2.2802851,1.7239176,0.22729537,3.255817,7.304555,5.054137,4.4399953,0.0,4.229995,0.11022051
394,4.429931,0.0,0.49516308,0.0,3.7627475,3.0725014,0.116491,0.0,3.2566485,0.0,3.3613806,0.91994375,0.8000531,1.448554,0.6043264,2.360846,0.80919033,0.0,0.0,0.0,0.0,0.57295066,2.4935167,2.274179,0.0,4.834712,7.254911,3.6617322,4.843385,0.0,3.366309,0.7952622
414,4.705486,0.0,1.6356319,0.0,3.358813,3.629151,0.0,0.0,2.4457276,0.0,2.4372535,1.1460612,1.168111,0.0,0.07237732,0.5955889,0.16676894,0.0,0.0,0.0,0.0,1.3078549,1.8264933,2.3419003,0.3301422,4.8599067,6.7585897,4.6151037,4.429769,0.0,5.1702914,1.3258994
417,4.543033,0.0,0.0,0.0,4.463336,2.5579793,0.43933573,0.0,3.3786764,0.0,3.7979996,1.3009316,0.5027141,0.49171296,0.0,2.8201826,0.0,0.0,0.0,0.0,0.0,0.31518954,2.8794582,1.9330121,0.06858924,4.432702,8.018488,4.016648,6.23256,0.0,3.9075837,0.0
422,3.6949122,0.0,0.0,0.0,4.710725,2.3967505,0.29577604,0.0,3.4905334,0.0,3.0862415,1.1398295,1.441336,0.0,0.0,1.7579156,0.0,0.0,0.0,0.0,0.0,0.6446609,2.0565474,2.5808525,0.0,4.751635,8.9251175,5.3437433,4.936179,0.0,4.947307,0.0
426,2.3281076,0.0,0.030660614,0.0,2.3429055,2.7605722,0.24935006,0.0,3.8231685,0.0,2.201161,1.2688076,0.7778777,0.59098697,0.0,1.8942431,0.0,0.0,0.0,0.0,0.0,0.014249504,2.4661672,1.5404096,0.00783965,2.796167,6.836837,4.577882,4.0594487,0.0,2.7368488,0.0
434,4.446384,0.0,0.012570962,0.0,3.8745756,2.3372493,0.0,0.0,4.099069,0.0,4.0178437,0.44158226,0.3825102,1.2909609,0.34188575,2.2090695,0.6787443,0.0,0.0,0.0,0.0,1.321703,2.064588,2.213869,0.0,4.5654488,8.062962,3.8414469,4.5442276,0.0,2.4259412,0.18586452
448,4.8986597,0.0,0.0,0.0,3.0628533,0.96650475,0.0,0.0,2.9928403,0.0,2.230488,0.030151201,3.4084148,0.55293566,0.96126527,1.9824005,0.9381839,0.0,0.0,0.0,0.0,0.53321135,1.3704395,1.5648361,0.54909754,5.109234,6.5163026,2.4773962,2.363645,0.0,3.7754934,4.891256
454,4.5557885,0.0,0.0,0.0,4.5823154,2.6686199,0.05062393,0.0,3.9869761,0.0,3.8620298,0.5554457,1.2968855,1.68041,0.5983129,3.0494573,1.1465391,0.0,0.0,0.0,0.0,0.6460348,2.5714447,2.683101,0.0,5.7228436,8.850795,4.079238,4.7549396,0.0,3.534629,1.5897396
471,4.0770874,0.0,0.02345173,0.0,2.9961672,3.1235552,0.0009119306,0.0,3.93419,0.0,3.749886,0.8945327,0.0,0.8956349,0.0,1.8643357,0.0104894005,0.0,0.0,0.0,0.0,0.75437754,2.717652,2.096577,0.0,3.943567,7.6156144,4.277727,4.5868807,0.0,2.0109468,0.0
479,4.3864093,0.0,0.0,0.0,3.125394,0.4434423,0.0,0.0,3.700384,0.0,2.904003,0.0,2.8919725,1.2707931,1.3988662,2.004713,1.6731939,0.0,0.0,0.0,0.0,1.1873994,1.105515,1.3883692,0.19798529,4.620011,6.5784426,2.650945,1.7950039,0.0,2.9378557,5.7445955
481,3.5327556,0.0,0.0,0.0,3.8303273,2.6750715,0.0,0.0,4.466139,0.0,3.2326458,0.6824035,1.4599447,0.3473255,0.0,1.9936928,0.40975627,0.0,0.0,0.0,0.0,0.41741663,1.9926231,2.6955068,0.0,5.184063,9.239379,5.1115727,3.6219718,0.0,3.4197404,0.48025465
487,3.10214,0.0,0.0,0.0,3.757654,2.223469,0.23992251,0.0,4.200594,0.0,3.012098,0.91821015,1.312037,1.3094382,0.0,3.0049794,0.30511808,0.0,0.0,0.0,0.0,0.42973357,2.697645,1.8988868,0.0,3.3380668,8.053598,4.7121363,4.524857,0.0,3.043088,0.8918841
488,1.8634659,0.0,0.0,0.0,3.5798314,2.1780295,0.34524566,0.0,4.4717884,0.0,2.3851228,1.0820296,1.5638425,0.9890326,0.0,2.5264795,0.0,0.0,0.0,0.0,0.0,0.20775336,1.7934957,1.8403511,0.0,3.4110405,7.9604864,5.0247583,4.129983,0.0,3.6349185,0.0
496,3.9970543,0.0,0.0,0.0,3.5391934,3.2995105,0.0,0.0,3.9962668,0.0,3.0303388,0.72440207,1.3477156,0.0,0.0,1.3662711,0.080676824,0.0,0.0,0.0,0.0,0.26200157,2.2139852,2.8971503,0.0,5.605584,8.774868,5.285317,3.6311455,0.0,4.090711,0.93533146
501,4.2179174,0.0,0.0,0.0,4.504213,2.1626697,0.0,0.0,4.552323,0.0,3.6882033,0.08738044,2.2871213,1.0041685,0.0,1.79196,1.6898067,0.0,0.0,0.0,0.0,1.5375459,0.82281256,3.0839958,0.0,6.5587177,9.4260435,4.353936,3.1112452,0.0,3.829672,1.4125319
521,2.3684032,0.0,0.33693928,0.0,2.8400514,3.1180468,0.16503982,0.0,3.3342876,0.0,1.8324238,1.3974458,1.4135709,0.0,0.0,1.1067816,0.0,0.0,0.0,0.0,0.0,0.22601432,2.208011,2.0449896,0.0026498735,3.3717353,7.377836,5.628535,3.8580775,0.0,4.4443297,0.15800638
530,2.7087808,0.0,0.8730747,0.0,3.3789907,3.2197304,0.19364585,0.0,3.0381534,0.0,1.4031881,1.4418697,2.5429726,0.0,0.0,1.6550533,0.098955005,0.0,0.0,0.08411932,0.0,0.20271188,2.2218826,2.2559342,0.27176887,4.1693444,7.3843117,5.5772266,4.073632,0.0,5.8012376,1.5652256
558,4.612515,0.0,0.0,0.0,4.35198,3.4375267,0.48852113,0.0,3.1705093,0.0,2.7997015,1.7322448,1.7867428,0.0,0.0,2.0417407,0.0,0.0,0.0,0.0,0.0,0.0,2.801512,2.577529,0.3047758,5.273688,8.8780365,5.1000886,5.539718,0.0,5.3183274,0.4357432
560,3.4937775,0.0,0.6603126,0.0,3.3147902,3.3108406,0.167657,0.0,3.6239252,0.0,2.7704375,1.3383276,0.6635281,0.44367096,0.0,1.7286605,0.0,0.0,0.0,0.0,0.0,0.54085344,2.2597117,2.063676,0.0,3.972726,7.40333,4.765353,5.0497427,0.0,4.009208,0.0
562,3.5439289,0.0,0.0,0.0,4.351831,2.5161645,0.18894069,0.0,4.046282,0.0,3.3949604,0.8604383,1.3242663,1.2651293,0.0,2.5953493,0.88099074,0.0,0.0,0.0,0.0,0.7877471,1.8287017,2.5014374,0.0,4.9280615,8.526549,4.4501834,4.619034,0.0,3.8118181,0.0
575,3.7213807,0.0,0.0,0.0,3.8002236,3.7443273,0.50784856,0.0,3.5151854,0.0,2.3776236,1.8896999,1.8243526,0.0,0.0,2.0477269,0.0,0.0,0.0,0.0,0.0,0.0,3.3818192,2.6027274,0.15515795,4.9255376,9.140927,5.8827553,4.996975,0.0,4.91208,0.8157898
593,3.9732182,0.0,0.0,0.0,3.740453,2.2470098,0.30654696,0.0,3.2281444,0.0,3.0309033,1.2732536,1.0550065,0.04894182,0.0,2.2788014,0.0,0.0,0.0,0.0,0.0,0.13610584,2.3469276,1.6694632,0.1943889,4.2456203,7.3667693,3.6770632,5.2552853,0.0,3.8359118,0.0
598,3.5043676,0.0,0.0,0.0,3.3457675,3.0456393,0.15968417,0.0,3.2692342,0.0,2.242887,1.4886936,1.9179772,0.0,0.0,1.6302954,0.0,0.0,0.0,0.0,0.0,0.0,2.418857,2.259289,0.13070479,5.0057683,8.121403,4.887087,4.107667,0.0,4.8153806,0.17847188
599,5.664554,0.0,0.19462572,0.0,4.4335527,2.937772,0.0,0.0,3.3102446,0.0,3.5320225,0.45995927,1.63842,0.0,0.27490652,1.3669676,0.5724595,0.0,0.0,0.0,0.0,0.8629509,2.024848,3.3278673,0.0,6.969124,8.7846155,4.494444,3.8567696,0.0,4.7493563,2.5810301
616,4.047694,0.0,0.0,0.0,3.4546962,1.7922018,0.0,0.0,3.667523,0.0,3.1670387,0.43429798,1.2969102,0.29413584,0.25831896,2.1227107,0.09971973,0.0,0.0,0.0,0.0,0.46702164,2.3125997,1.7769316,0.0,3.863527,7.56985,4.0551467,3.6719873,0.0,2.7238462,2.365431
627,2.8820035,0.0,0.0,0.0,3.2081985,2.744504,0.15109669,0.0,4.1730886,0.0,2.5620012,0.9478062,1.8610308,2.0200906,0.0,2.9277189,0.75675225,0.0,0.0,0.0,0.0,0.0,2.2813108,2.0535505,0.0,4.648501,7.7212873,4.1421137,3.8460186,0.0,3.4339652,0.51466125
630,4.8959384,0.0,0.0,0.0,2.895663,3.5506384,0.0,0.0,3.2597098,0.0,2.9613173,0.53410906,1.2371163,0.62449324,0.62713563,1.8947853,0.39061978,0.0,0.0,0.0,0.0,0.0,3.2103465,3.0043325,0.07704964,5.616838,7.5651255,4.5137715,3.5017636,0.0,3.2583606,3.1573496
634,5.3506136,0.0,0.0,0.0,4.912792,3.3647628,0.034765758,0.0,3.9470925,0.0,4.2652063,0.8548795,0.7095992,0.0,0.0,1.8303636,0.48709676,0.0,0.0,0.0,0.0,0.92056674,2.3494918,3.3301935,0.0,6.252076,9.834848,5.067211,5.0377235,0.0,3.992551,0.31142926
639,4.402351,0.0,0.0,0.0,2.9976838,4.0313,0.24067907,0.0,4.0473576,0.0,3.0894675,1.5477316,0.86865056,0.17547844,0.0,1.8395097,0.0,0.0,0.0,0.0,0.0,0.0,3.1672957,2.5441208,0.23705503,4.970377,8.533348,5.0959897,5.0409594,0.0,3.60932,0.0
662,4.0278788,0.0,0.0,0.0,3.2464232,4.204043,0.0959749,0.0,3.9675112,0.0,2.8264139,1.2821561,1.2222227,0.0,0.0,1.273,0.0,0.0,0.0,0.0,0.0,0.0051950812,2.8122613,2.910634,0.0,5.3520555,9.011407,5.8800035,4.089678,0.0,4.278725,0.60903275
671,2.5007095,0.0,0.0,0.0,3.0960567,2.2631521,0.0,0.0,4.8850036,0.0,2.2640705,0.21589337,3.3125653,1.8717079,0.0,2.6627066,1.3750857,0.0,0.0,0.0,0.0,0.0,1.5664325,2.4222684,0.0,5.308126,8.390409,4.559927,2.043498,0.0,3.6145017,2.805262
673,2.2229955,0.0,0.0,0.0,3.1978066,2.3477092,0.027406732,0.0,4.2167096,0.0,1.9352692,0.8620218,3.0199919,1.4433017,0.0,2.976808,0.4601895,0.0,0.0,0.004264053,0.0,0.0,2.1676543,1.7768897,0.12644055,4.4088717,7.767054,4.4884353,3.3316002,0.0,4.469409,1.708401
678,2.4303553,0.0,0.0,0.0,3.030492,2.929274,0.020709375,0.0,4.8925953,0.0,2.3659723,0.71282613,2.4580994,1.0914153,0.0,2.383267,0.39180592,0.0,0.0,0.0,0.0,0.0,2.3095162,2.3983436,0.0,4.799701,8.750273,5.501798,2.9766557,0.0,3.8975475,1.6346776
681,5.031564,0.0,0.0,0.0,5.1704645,2.3572247,0.102744915,0.0,3.645398,0.0,3.8288553,0.74346614,1.3014904,0.0999269,0.14788435,2.5150054,0.25520843,0.0,0.0,0.0,0.0,0.8141814,2.5077252,2.8072944,0.0,5.5882916,9.004378,4.632821,5.210445,0.0,4.331083,1.6740365
706,3.5387645,0.0,0.0,0.0,3.4102907,2.591288,0.0,0.0,3.8935971,0.0,3.0537472,0.7855594,1.0589063,0.0,0.0,1.457117,0.034153905,0.0,0.0,0.0,0.0,0.71117586,2.1468542,2.306064,0.0,4.3788185,8.280753,4.9499736,3.7238166,0.0,3.2382584,0.74834013
733,4.1755834,0.0,0.13901256,0.0,4.0018806,2.7698004,0.03693364,0.0,3.446536,0.0,2.72553,0.75886506,1.8273543,0.0,0.0,1.5921277,0.06965481,0.0,0.0,0.0,0.0,0.23149014,2.1636684,2.910049,0.0,5.7104416,8.377237,5.0309825,3.7926056,0.0,4.869185,1.6996984
758,3.5422368,0.0,0.0,0.0,3.7953343,3.2967045,0.14429222,0.0,3.7480364,0.0,2.6691983,1.2875142,1.4904021,0.0,0.0,1.7750175,0.0,0.0,0.0,0.0,0.0,0.0,2.3151658,2.6806254,0.0,5.097885,8.612135,5.2352858,4.435112,0.0,4.619026,0.0
759,3.9661088,0.0,0.30525082,0.0,3.832154,2.0557632,0.0,0.0,3.5346885,0.0,3.3467088,0.61128575,0.6856513,0.50195044,0.0,1.6832134,0.11398037,0.0,0.0,0.0,0.0,1.1912825,1.6113285,2.0131407,0.0,4.4258237,7.383927,3.8545306,4.4663,0.0,3.2716439,0.0
773,3.8395414,0.0,0.42267287,0.0,3.6529777,3.4714766,0.04165367,0.0,3.6711314,0.0,3.0984342,1.2019633,0.73422426,0.0,0.0,1.2556437,0.0,0.0,0.0,0.0,0.0,0.7357449,2.199007,2.3676245,0.0,4.6129866,8.283961,5.2815843,4.7004843,0.0,4.4142723,0.0
788,4.300085,0.0,0.0,0.0,4.4551644,2.479394,0.16075794,0.0,3.4313273,0.0,3.1364076,0.9647886,1.5725535,0.016375586,0.0,2.1646316,0.39304563,0.0,0.0,0.0,0.0,0.420407,2.3539755,2.5882382,0.0,5.1979814,8.685675,4.507596,4.5975566,0.0,4.260561,1.215249
813,3.8675117,0.0,0.3373412,0.0,4.195552,2.448987,0.33215824,0.0,3.266767,0.0,2.2545779,1.1742399,3.2429528,0.84077096,0.0,3.5195844,0.0,0.0,0.0,0.0,0.0,0.0,2.4040349,1.7248204,0.5998231,5.4275007,7.422839,3.0997171,4.901842,0.0,5.8839374,0.85615313
833,3.5503192,0.0,0.0,0.0,3.9535265,2.8889527,0.849885,0.0,3.3276684,0.0,2.9464939,1.8159865,0.997201,0.34229842,0.0,3.1553714,0.0,0.0,0.0,0.0,0.0,0.0,3.5580895,1.9373696,0.18511912,3.490351,8.102179,4.8008456,6.004817,0.0,3.6353536,0.0
862,4.5330567,0.0,0.0,0.0,4.577129,2.1451085,0.0,0.0,3.4887156,0.0,3.441317,0.5103663,1.4767517,0.0,0.0,1.8265808,0.47800425,0.0,0.0,0.0,0.0,0.83788055,1.7648048,2.7026021,0.0,5.683129,8.599588,4.291446,4.107278,0.0,4.1328,1.1877387
